"genes","logFC","logCPM","PValue","FDR"
"4584",-9.45158813147309,4.5637719063534,8.1145438296825e-05,0.554232210193595
"3782",-9.16058653933795,4.28293313476173,0.000154008753331512,0.554232210193595
"89795",-9.00168202465692,4.1307286844186,0.000213021283094215,0.554232210193595
"5137",-8.92782956615953,4.06030525019666,0.000247323898682729,0.554232210193595
"353299",-8.9023473714193,4.03605562087914,0.000274262921702772,0.554232210193595
"777",-5.81525569457073,4.94798199583035,0.00037334020676545,0.554232210193595
"773",-8.73921040513148,3.88144937943743,0.000381844545819371,0.554232210193595
"85397",-8.71013295699654,3.85401478595857,0.000404847229302466,0.554232210193595
"4842",-8.71013295699654,3.85401478595857,0.000404847229302466,0.554232210193595
"1378",-8.65015854408998,3.79755279620823,0.000456539762798524,0.554232210193595
"114795",-8.65015854408998,3.79755279620823,0.000456539762798524,0.554232210193595
"169044",-8.61920971192431,3.7684835938175,0.000485618728581869,0.554232210193595
"460",-8.58758238062932,3.73882561725435,0.000517152412256018,0.554232210193595
"84700",-8.55524613228125,3.7085546608882,0.000551400916378932,0.554232210193595
"123041",-8.52216845645445,3.67764499696017,0.000588657735053184,0.554232210193595
"120114",-8.4536471158904,3.61379822787634,0.000673568539963722,0.554232210193595
"158326",-8.4536471158904,3.61379822787634,0.000673568539963722,0.554232210193595
"440243",-5.62777643676109,4.22244755152692,0.00074446824464692,0.554232210193595
"94025",-4.57456491410963,7.58719731626331,0.000762179876143247,0.554232210193595
"54796",-8.41812607828422,3.58080080931798,0.000775116907446615,0.554232210193595
"1380",-8.3443474590667,3.51249133669644,0.000897503787569764,0.554232210193595
"338645",-8.3443474590667,3.51249133669644,0.000897503787569764,0.554232210193595
"5139",-8.3443474590667,3.51249133669644,0.000897503787569764,0.554232210193595
"287",-8.3443474590667,3.51249133669644,0.000897503787569764,0.554232210193595
"126669",-8.3059932766168,3.47710549720051,0.000968173377142187,0.554232210193595
"5579",-8.3059932766168,3.47710549720051,0.000968173377142187,0.554232210193595
"285175",-8.3059932766168,3.47710549720051,0.000968173377142187,0.554232210193595
"10071",-4.99078180704965,5.09477609134206,0.00102393796363824,0.554232210193595
"100131257",-5.82232311359264,4.07101286154841,0.00104136378392728,0.554232210193595
"3766",-8.26659153171606,3.44084520886885,0.00104625187529881,0.554232210193595
"89866",-8.22608338980998,3.40366638425074,0.00113271897243095,0.554232210193595
"223075",-8.22608338980998,3.40366638425074,0.00113271897243095,0.554232210193595
"5649",-8.22608338980998,3.40366638425074,0.00113271897243095,0.554232210193595
"4604",-5.78307582540998,4.03428327411427,0.00115369294238014,0.554232210193595
"83889",-5.78307582540998,4.03428327411427,0.00115369294238014,0.554232210193595
"148753",-8.18440491626749,3.36552151634566,0.00122871210568781,0.554232210193595
"84830",-8.18440491626749,3.36552151634566,0.00122871210568781,0.554232210193595
"101954269",8.17291450293742,3.43549390186943,0.00122871210568781,0.554232210193595
"115019",-8.16310528345325,3.34607094672022,0.00122871210568781,0.554232210193595
"83872",-4.87439035613288,4.98441269231421,0.00129136732295397,0.554232210193595
"154664",-8.15579117644615,3.33939863156928,0.00133555663661718,0.554232210193595
"7143",-8.14148646932964,3.32635931510861,0.00133555663661718,0.554232210193595
"56155",-5.88830723530741,3.34491844373233,0.00133555663661718,0.554232210193595
"55356",-5.6743822022306,3.93297306439852,0.00143016476738253,0.554232210193595
"7455",-5.6743822022306,3.93297306439852,0.00143016476738253,0.554232210193595
"125336",-8.09725199996062,3.28612429426631,0.00145480276488657,0.554232210193595
"54768",-4.47110912952671,5.80519815096671,0.00145794770535914,0.554232210193595
"2903",-5.6458792487941,3.90651016025361,0.00151244571500522,0.554232210193595
"6092",-8.05161824092499,3.24475630005497,0.00158827090845415,0.554232210193595
"56479",-8.05161824092499,3.24475630005497,0.00158827090845415,0.554232210193595
"440730",-4.77689012495242,4.89237805614414,0.00161032989120403,0.554232210193595
"338324",-8.02824840400706,3.22362723245405,0.0017381077866102,0.554232210193595
"574414",-8.00449376337037,3.20218997178811,0.0017381077866102,0.554232210193595
"92241",-8.00449376337037,3.20218997178811,0.0017381077866102,0.554232210193595
"6489",-8.00449376337037,3.20218997178811,0.0017381077866102,0.554232210193595
"8549",-8.00449376337037,3.20218997178811,0.0017381077866102,0.554232210193595
"123876",-8.00449376337037,3.20218997178811,0.0017381077866102,0.554232210193595
"23136",-8.00449376337037,3.20218997178811,0.0017381077866102,0.554232210193595
"390927",-8.00449376337037,3.20218997178811,0.0017381077866102,0.554232210193595
"800",-8.00449376337037,3.20218997178811,0.0017381077866102,0.554232210193595
"947",-5.75131452934815,3.22242710494847,0.0017381077866102,0.554232210193595
"25802",-7.95577787405817,3.15835412205531,0.00190685611540731,0.554232210193595
"160365",-7.95577787405817,3.15835412205531,0.00190685611540731,0.554232210193595
"9840",-7.95577787405817,3.15835412205531,0.00190685611540731,0.554232210193595
"50509",-7.95577787405817,3.15835412205531,0.00190685611540731,0.554232210193595
"4036",-7.95577787405817,3.15835412205531,0.00190685611540731,0.554232210193595
"4045",-7.95577787405817,3.15835412205531,0.00190685611540731,0.554232210193595
"347",-4.21478064450045,6.3870769622486,0.00194104551674291,0.554232210193595
"2702",-5.49425122429194,3.76650745908632,0.00203076922861509,0.554232210193595
"1768",-5.49425122429194,3.76650745908632,0.00203076922861509,0.554232210193595
"8913",-7.93078883589591,3.13593611360478,0.00209754172694804,0.554232210193595
"1520",-7.90535931981029,3.11317102172489,0.00209754172694804,0.554232210193595
"148823",-7.90535931981029,3.11317102172489,0.00209754172694804,0.554232210193595
"57664",-7.90535931981029,3.11317102172489,0.00209754172694804,0.554232210193595
"11280",-7.90535931981029,3.11317102172489,0.00209754172694804,0.554232210193595
"57493",-7.90535931981029,3.11317102172489,0.00209754172694804,0.554232210193595
"285313",-7.90535931981029,3.11317102172489,0.00209754172694804,0.554232210193595
"1607",-7.90535931981029,3.11317102172489,0.00209754172694804,0.554232210193595
"4741",-7.90535931981029,3.11317102172489,0.00209754172694804,0.554232210193595
"80036",-7.90535931981029,3.11317102172489,0.00209754172694804,0.554232210193595
