"genes","logFC","logCPM","PValue","FDR"
"255239",10.7519682973994,5.12449659450459,7.28714106073822e-05,0.31490588736251
"2537",-11.6869099460898,7.73709775746357,7.71000181490755e-05,0.31490588736251
"100129518",7.44071116104789,4.41887133394927,0.000193532499625525,0.31490588736251
"101928635",6.54251879129375,4.48476510595574,0.000193532499625525,0.31490588736251
"10218",6.15409674655925,4.5262932038392,0.000193532499625525,0.31490588736251
"341359",-11.1458680089512,7.26993930698641,0.000252610542583214,0.31490588736251
"4940",-11.068498598466,7.20355172047879,0.000293729794067131,0.31490588736251
"22978",-11.0542351791773,7.19132202807456,0.000309353694445717,0.31490588736251
"20",-10.88725880094,7.04834465266459,0.000442538237579081,0.31490588736251
"57393",7.54390425086091,3.79978691542689,0.000485618728581869,0.31490588736251
"9148",5.76742177140269,3.98211235956036,0.000485618728581869,0.31490588736251
"2005",-5.6900187317556,7.97030277748858,0.000586962423805133,0.31490588736251
"344807",5.24405126610102,5.47728563330875,0.000619387438743678,0.31490588736251
"83733",6.04048988097327,3.77548114759403,0.000629254820229267,0.31490588736251
"5146",5.65206783623877,3.83761688179293,0.000629254820229267,0.31490588736251
"643236",9.8141355070128,3.56528766211089,0.000673568539963722,0.31490588736251
"1840",9.8141355070128,3.56528766211089,0.000673568539963722,0.31490588736251
"56937",-10.6799345046808,6.87122489196953,0.000683088893257385,0.31490588736251
"100129075",5.91510468252032,3.62262077910231,0.000833396374171924,0.31490588736251
"9194",-10.559878288275,6.76881192392183,0.000868592805207642,0.31490588736251
"2309",-10.5538078064683,6.76363583133307,0.000900232199860159,0.31490588736251
"606495",5.50885784016613,4.47994888824072,0.000942844738634158,0.31490588736251
"3400",5.29430730359322,4.51958779198188,0.000942844738634158,0.31490588736251
"100169762",-6.0815214115098,7.45298042380929,0.000952776205479676,0.31490588736251
"100169761",-6.08051479564253,7.4521169737519,0.000952776205479676,0.31490588736251
"60674",-10.5182109320743,6.73328737556801,0.000968144282362502,0.31490588736251
"114815",9.68875030855984,3.39386686020493,0.000968173377142187,0.31490588736251
"574407",4.70094548981165,5.75181927733632,0.000974213753347197,0.31490588736251
"5052",-10.4788969349818,6.69977673892361,0.00104286805856954,0.31490588736251
"26036",-10.4724751788038,6.69430355898811,0.00104286805856954,0.31490588736251
"7157",-10.4681780724691,6.69064128269858,0.00104286805856954,0.31490588736251
"10668",4.71706079756082,6.07115342082314,0.00107664072268231,0.31490588736251
"1048",-10.4529496190894,6.67766316842013,0.00108304832167183,0.31490588736251
"5329",5.11564546037365,5.06774326990826,0.00112526398271738,0.31490588736251
"5596",5.08363401363143,3.60701412824087,0.00113271897243095,0.31490588736251
"387638",5.20127804927706,4.39519615747736,0.00115369294238014,0.31490588736251
"100505736",5.20127804927706,4.39519615747736,0.00115369294238014,0.31490588736251
"8404",5.01454248501249,4.43619467339398,0.00115369294238014,0.31490588736251
"81617",4.84923056583967,4.47558634272022,0.00115369294238014,0.31490588736251
"2184",4.84923056583967,4.47558634272022,0.00115369294238014,0.31490588736251
"10808",-10.404387409446,6.6362825346102,0.00121632465286354,0.31490588736251
"100422976",6.31093679065265,3.38854944682758,0.00122871210568781,0.31490588736251
"80070",6.31093679065265,3.38854944682758,0.00122871210568781,0.31490588736251
"56971",5.38935391497644,3.53859039327645,0.00122871210568781,0.31490588736251
"6917",-10.3817199276101,6.61696969302214,0.00126545641153624,0.31490588736251
"255743",-10.3794334674391,6.61502169125134,0.00126545641153624,0.31490588736251
"80139",-10.3748496471846,6.61111644152912,0.00126545641153624,0.31490588736251
"3547",-10.3748496471846,6.61111644152912,0.00126545641153624,0.31490588736251
"3562",9.55142158575047,3.21684430644369,0.00133555663661718,0.31490588736251
"100169763",-5.40163686757602,7.46057448290639,0.00140505647910739,0.31490588736251
"9202",-10.3329263913279,6.57540159373602,0.00142922087106126,0.31490588736251
"11338",-10.3281921517434,6.57136867457808,0.00142922087106126,0.31490588736251
"374",-10.3281921517434,6.57136867457808,0.00142922087106126,0.31490588736251
"26173",-10.3281921517434,6.57136867457808,0.00142922087106126,0.31490588736251
"2644",4.91509840609558,4.31204058399188,0.00143016476738253,0.31490588736251
"23140",-10.3066936924272,6.5530554396566,0.00148988849647954,0.31490588736251
"3434",-10.3042850786353,6.55100373325129,0.00148988849647954,0.31490588736251
"9972",-10.2994557536652,6.54689004098291,0.00148988849647954,0.31490588736251
"57786",-10.2982458922755,6.54585946784687,0.00148988849647954,0.31490588736251
"100874201",5.43694720100122,4.198148351823,0.00151244571500522,0.31490588736251
"9749",-10.2750636233201,6.52611291697913,0.00155394574440635,0.31490588736251
"7416",-10.272601573657,6.52401579033038,0.0016216286485203,0.31490588736251
"79815",-10.270135315168,6.52191508480416,0.0016216286485203,0.31490588736251
"4680",-10.2648928621788,6.51744969634832,0.0016216286485203,0.31490588736251
"55668",-10.2552485664577,6.50923499286313,0.0016216286485203,0.31490588736251
"5364",-10.2502519840792,6.50497909200019,0.001693193009501,0.31490588736251
"9543",4.51762923682042,6.10344343523785,0.00172474180760894,0.31490588736251
"6273",7.01404691782554,3.13093467401597,0.0017381077866102,0.31490588736251
"23581",5.62598648310182,3.30518172848261,0.0017381077866102,0.31490588736251
"81893",5.23756443836732,3.38376789853932,0.0017381077866102,0.31490588736251
"57186",-10.2300907853805,6.48780669872498,0.00176891633657002,0.31490588736251
"10228",-10.2250061531758,6.48347587069317,0.00176891633657002,0.31490588736251
"8829",-10.2250061531758,6.48347587069317,0.00176891633657002,0.31490588736251
"100169764",-5.29959789194281,7.48929544328585,0.00189018358640063,0.31490588736251
"100169765",-5.01259405001592,7.49451198858213,0.00189018358640063,0.31490588736251
"79665",-5.74353074442124,7.16406666781679,0.00190888142182791,0.31490588736251
"55848",4.52047890620769,5.3041262094066,0.00192979104005448,0.31490588736251
"554203",4.43425352502589,5.32460247735409,0.00192979104005448,0.31490588736251
"3727",-10.17314920543,6.43930697324764,0.00193407168271208,0.31490588736251
"10181",-10.171828596153,6.4381821458603,0.00193407168271208,0.31490588736251
"339883",4.88134995933014,4.74334428800833,0.00193407168271208,0.31490588736251
"57178",-10.1518730075238,6.42118489671739,0.00202418798332878,0.31490588736251
"80155",-10.14111607556,6.41202253720218,0.00211983750736889,0.31490588736251
"55163",-10.1329954127295,6.4051055946718,0.00211983750736889,0.31490588736251
"116224",4.54542276850147,5.60034907312686,0.00216973427648594,0.31490588736251
"3836",-10.1138675268556,6.38881277416436,0.00222144418921811,0.31490588736251
"57515",-10.1138675268556,6.38881277416436,0.00222144418921811,0.31490588736251
"444",-10.1055915844574,6.38176333628852,0.00222144418921811,0.31490588736251
"1508",-10.0916919659987,6.36992345999645,0.00232947107349187,0.31490588736251
"3337",-10.0860944042158,6.36515530734549,0.00232947107349187,0.31490588736251
"3820",4.79395784243251,4.62968333139356,0.00232947107349187,0.31490588736251
"10609",4.42316362496168,4.72859947388762,0.00232947107349187,0.31490588736251
"170082",4.42316362496168,4.72859947388762,0.00232947107349187,0.31490588736251
"2274",4.33576712922235,6.20641265500795,0.00234051110278932,0.31490588736251
"135250",4.87967051017038,4.00552989974887,0.00245612365315295,0.31490588736251
"84134",4.60791248712881,4.08077333313416,0.00245612365315295,0.31490588736251
"344387",5.98948928917439,3.04855289099298,0.00255993028487363,0.31490588736251
"138649",4.95969426644364,3.25187010795457,0.00255993028487363,0.31490588736251
"54739",-10.0520451360698,6.33615013232984,0.0025668591299636,0.31490588736251
"55683",-10.0405144295063,6.32632711250249,0.0025668591299636,0.31490588736251
"100169766",-4.82869441258596,7.49744018342998,0.00259475127129593,0.31490588736251
"9512",-10.0142283644532,6.30393292719023,0.00269738279593463,0.31490588736251
"55656",-10.0083214007517,6.29890032078299,0.00269738279593463,0.31490588736251
"84791",4.13386612060747,5.50340664738675,0.00281204284850428,0.31490588736251
"125058",-10.0023901521401,6.29384693761958,0.00283666308347338,0.31490588736251
"5566",-10.0023901521401,6.29384693761958,0.00283666308347338,0.31490588736251
"2305",-9.99344730572759,6.28622752437566,0.00283666308347338,0.31490588736251
"8648",-9.99344730572759,6.28622752437566,0.00283666308347338,0.31490588736251
"51449",-9.99344730572759,6.28622752437566,0.00283666308347338,0.31490588736251
"11140",-9.99045399566706,6.28367714126522,0.00283666308347338,0.31490588736251
"5359",-9.98745446215887,6.28112143155547,0.00283666308347338,0.31490588736251
"7029",-9.98143662090714,6.27599394194596,0.00283666308347338,0.31490588736251
"93611",4.70092858811635,4.51349012153208,0.00283666308347338,0.31490588736251
"7483",4.56646032824592,4.55001241815035,0.00283666308347338,0.31490588736251
"4922",9.22997408427221,2.84308109608652,0.00284124130518941,0.31490588736251
"100302218",9.22997408427221,2.84308109608652,0.00284124130518941,0.31490588736251
"10009",-9.9753935725551,6.27084487332935,0.00298543392467499,0.31490588736251
"9975",-9.9693251050428,6.26567404116686,0.00298543392467499,0.31490588736251
"29855",-9.963231003623,6.26048125855942,0.00298543392467499,0.31490588736251
"1356",-9.963231003623,6.26048125855942,0.00298543392467499,0.31490588736251
"5706",-9.95096502636076,6.25002908237015,0.00314450341390113,0.31490588736251
"8939",-9.95096502636076,6.25002908237015,0.00314450341390113,0.31490588736251
"7341",-9.94788216766281,6.24740202054751,0.00314450341390113,0.31490588736251
"4054",-9.94479270717203,6.24476930282309,0.00314450341390113,0.31490588736251
"9883",-9.93909075581142,6.23991024184096,0.00314450341390113,0.31490588736251
"80208",-9.93548443067172,6.23683696670397,0.00314450341390113,0.31490588736251
"2879",-9.93236827781821,6.23418137702873,0.00314450341390113,0.31490588736251
"4249",-9.93236827781821,6.23418137702873,0.00314450341390113,0.31490588736251
"105377650",4.75428531171742,3.87048200294847,0.00322285450990961,0.31490588736251
"631",4.56754974745285,3.92483118383527,0.00322285450990961,0.31490588736251
"7360",-9.92611570690201,6.22885282952687,0.00331476261892111,0.31490588736251
"56255",-9.92611570690201,6.22885282952687,0.00331476261892111,0.31490588736251
"80351",-9.91352867808144,6.21812554229491,0.00331476261892111,0.31490588736251
"10928",-9.91352867808144,6.21812554229491,0.00331476261892111,0.31490588736251
