"genes","logFC","logCPM","PValue","FDR"
"3488",-6.57948026471739,8.14330520845489,1.22864686510631e-05,0.1889536013847
"100169760",-5.77124836113534,16.2396270280407,4.46036785719035e-05,0.342979986378652
"273",6.28660763085783,5.74162411450691,7.93688529528669e-05,0.406871196520714
"54809",-5.69947678289936,6.05350283600056,0.000123202447006221,0.473682608127167
"1836",4.92785331928944,7.2880494122632,0.000397325230261424,1
"101928687",-5.01013263988665,5.86025795253308,0.00043635924474895,1
"56999",4.834201858932,6.48957065430216,0.000525134117565034,1
"54768",5.09341244511858,4.79946590805442,0.000678162888306173,1
"857",-4.8525017720968,5.49772436952692,0.00068452248202356,1
"5175",5.06179840866635,4.95180990043856,0.000863903995156018,1
"5104",4.59449450094026,6.3581074268706,0.000873653914562921,1
"9496",4.88929885175141,5.34798509962429,0.000902595803141605,1
"374",-4.58611864738275,6.42882995618452,0.000931234752465858,1
"6898",5.12671682718444,4.62223084381726,0.00100344528037628,1
"10071",4.524711702806,5.97500008962477,0.00105355875759474,1
"858",-4.68063725393295,5.08678051466518,0.00113117270513429,1
"4584",4.79525309362363,5.00564865315088,0.00126514188302948,1
"7035",-4.62787521284154,4.73581831932696,0.00152176645234862,1
"10125",-4.23689224589466,5.88416066787066,0.0021230681011645,1
"26085",4.68992833581481,4.21243065489834,0.00251012763124454,1
"1382",-4.15567781901235,5.68712875835572,0.00264427834759146,1
"100288805",4.39393319684945,4.1452737645146,0.00294591150651838,1
"8556",3.99422837642733,5.79171830891158,0.00308040556551618,1
"3852",-4.11574416176499,4.56790912056014,0.00366334069401198,1
"3429",-3.81153975260519,6.93978816126332,0.00388787204367871,1
"10561",-4.15318884648866,4.3033476433102,0.00401152912003479,1
"4680",-3.98262718772919,5.39511013080387,0.00404733683978863,1
"7503",-3.74622768175678,6.14864256851171,0.00460448598591094,1
"7477",-4.45669958070782,3.67656288007044,0.00463450293490567,1
"2813",4.37855337251245,3.92627747117654,0.00478181194895698,1
"10150",-3.92445420782785,4.64150860834977,0.00480510203298356,1
"3437",-3.8256314733617,4.76203073456512,0.00525010656130559,1
"3691",-3.59093547362557,7.76826485403178,0.00540311924661933,1
"54739",-3.77633112186741,5.46016367648366,0.00546482360056349,1
"3694",-3.85725604039675,5.13509042265038,0.00555562703951805,1
"169792",4.26228544904568,3.8209607758417,0.00581207990750563,1
"26828",-3.72491751837166,5.22824467508948,0.00585015801650253,1
"753",-3.73704648866493,5.42449572102353,0.00594255279458305,1
"202052",3.90209935314249,4.63864758507343,0.00620438635961667,1
"9249",-3.9457435010965,4.11825411696743,0.00622869731044068,1
"8515",3.93694030349005,4.20969016437766,0.00732467891260721,1
"11254",-3.4341020410351,7.13572893390899,0.00771233475664182,1
"3760",-3.73010228183767,4.22351011486455,0.00791786104771091,1
"270",4.10614431808223,3.68100287265583,0.00797051079394148,1
"9900",4.10614431808223,3.68100287265583,0.00797051079394148,1
"8110",3.95377230095261,3.92471885287451,0.00852163178404125,1
"10964",-3.54162668337387,5.12791507311729,0.00921055427132434,1
"10350",4.01327049481351,3.59861712535543,0.00944575000087737,1
"64168",-3.39056519015808,5.79083329504186,0.0100896547744085,1
"23213",-3.2704204647045,6.66298375902135,0.0106329243043066,1
"146177",3.82160824153356,3.80713753754064,0.0108689178107224,1
"43849",3.82160824153356,3.80713753754064,0.0108689178107224,1
"105373990",3.39935372091741,4.67967751595736,0.0110036193564768,1
"7455",3.93103002289583,3.5262355610023,0.0112959003597803,1
"7231",-3.96719486166128,3.25185615089875,0.0119114957528295,1
"4586",-3.15534698982783,9.44802897798123,0.0122130096002601,1
"306",-3.43420980225829,4.20806136114723,0.0125070670890957,1
"4940",-3.18002389963714,6.83239599098579,0.0125739568289015,1
"8942",-3.3324912469714,5.17329116658011,0.0126252725143927,1
"11122",3.55105411545335,4.11225012566123,0.0135488371766997,1
"144501",-3.10857959161536,7.31096784115367,0.0141326273103358,1
"22854",3.80739934550347,3.41849298850196,0.0145676730972805,1
"56896",3.80739934550347,3.41849298850196,0.0145676730972805,1
"6281",-3.08715486692936,7.03996359012776,0.0146872268529077,1
"131034",3.77003903259459,3.38619739735243,0.0155727525183182,1
"3914",-3.59150064441022,3.43907779306952,0.0155727525183182,1
"1048",-3.17159858169496,5.32010266772858,0.0156215991529734,1
"309",3.16533279831407,5.44435792445992,0.0156803400790494,1
"345557",-3.2922764239776,4.63227637207955,0.0166038719460037,1
"7078",-3.11638484907213,5.43596387415649,0.0167419542425588,1
"79935",3.10592335067001,5.39184529783352,0.0173077873857702,1
"2104",3.4339219039353,4.00941552482587,0.0174337819251079,1
"441666",3.4958669760319,3.81842815045418,0.0175592572178922,1
"5787",3.48098584603341,3.80549820303802,0.0175592572178922,1
"2568",-3.22609604533488,4.71859112462078,0.0179756900146341,1
"140876",3.08415793226923,5.44165647911297,0.0181092074541006,1
"10205",-3.08795897426434,5.24700945263444,0.0184246913603347,1
"51555",3.54811602262123,3.56828635052588,0.0187790284086176,1
"1958",-3.04337216397332,5.83260716008007,0.0189872754954892,1
"100169754",-3.17229454763461,4.57144212460019,0.0192321851926662,1
"100169755",-3.17229454763461,4.57144212460019,0.0192321851926662,1
"100169753",-3.09758772430484,4.57853878066147,0.0192321851926662,1
"120",3.07329075613303,4.9581501965476,0.0192949492116076,1
"100169756",-3.16316085078399,4.56356139365822,0.0198213399866704,1
"100169757",-3.16132715180795,4.56198001628168,0.0198213399866704,1
