genes,logFC,logCPM,PValue,FDR
222584,-3.577253213,4.971968535,0.040945072,1
54795,-3.565303095,4.962016905,0.040945072,1
2074,-3.559290711,4.957010475,0.040945072,1
79752,-3.559290711,4.957010475,0.040945072,1
283349,-3.108427761,5.433149652,0.041116446,1
9619,-3.108427761,5.433149652,0.041116446,1
2030,2.609501607,5.617466694,0.041447302,1
64386,2.671688662,5.372937463,0.042299682,1
100500815,-2.909048076,5.766148421,0.042594085,1
6472,2.582690888,6.399077435,0.042781259,1
50808,-3.100075285,5.426257231,0.043023754,1
5066,2.556777698,6.005564109,0.043293789,1
9480,-3.553253166,4.951983407,0.043683065,1
8491,-3.553253166,4.951983407,0.043683065,1
5899,-3.553253166,4.951983407,0.043683065,1
116828,-3.541101743,4.941866668,0.043683065,1
2203,-3.541101743,4.941866668,0.043683065,1
163183,2.826647405,3.917504461,0.043683065,1
7762,2.749591372,3.94896081,0.043683065,1
4582,2.508995957,7.069307104,0.043908117,1
3281,-2.881776895,5.75216248,0.044122746,1
7414,-2.774388772,6.310469754,0.044685097,1
57666,-2.769531785,6.172261132,0.044738706,1
100009613,2.551774673,5.582137114,0.044738706,1
677770,-2.499910873,8.590394841,0.044959214,1
388,-2.625717452,7.08601807,0.045015253,1
25896,-3.07472374,5.405343896,0.045047056,1
6309,-3.066173252,5.39829255,0.045047056,1
2644,2.716470996,4.519619208,0.045047056,1
6434,-2.709723862,6.491135964,0.045070879,1
574029,-3.713169767,4.738123877,0.045106686,1
56652,2.943542823,3.59351699,0.045106686,1
132160,2.845543405,3.633323034,0.045106686,1
57451,2.845543405,3.633323034,0.045106686,1
11191,2.798932019,3.652697192,0.045106686,1
55096,2.753779567,3.671734814,0.045106686,1
27031,2.563267529,5.251170962,0.045535421,1
56243,-2.630302564,6.798179758,0.045603351,1
8777,-2.871961587,5.744113135,0.045723094,1
4832,2.6878654,4.96003646,0.045723094,1
6506,2.776008911,4.292091929,0.046268555,1
10600,-3.504021044,4.911002784,0.046662599,1
55680,-3.497747199,4.90578196,0.046662599,1
5686,-3.491445952,4.900538674,0.046662599,1
10732,-3.491445952,4.900538674,0.046662599,1
3421,-3.491445952,4.900538674,0.046662599,1
83666,-3.967666863,4.468406559,0.047090186,1
100996724,-3.958758794,4.460954167,0.047090186,1
11155,3.13094484,3.200087227,0.047090186,1
54805,3.13094484,3.200087227,0.047090186,1
10324,2.996356951,3.252596739,0.047090186,1
100506217,2.785152967,3.340030519,0.047090186,1
1479,2.473395274,7.205952077,0.04718857,1
112479,-3.035841045,5.373287456,0.047195102,1
4571,-2.441125173,9.329486974,0.047650983,1
151636,-3.117438661,5.085523851,0.047833658,1
56154,2.546535405,5.223798619,0.048478885,1
57489,-3.0238806,5.363431412,0.049477426,1
11264,2.482270954,6.145879965,0.049685858,1
283989,-3.478760286,4.889983931,0.049910266,1
57599,-3.472375376,4.884672076,0.049910266,1
4052,-3.465962084,4.87933696,0.049910266,1
9684,-3.465962084,4.87933696,0.049910266,1
27342,-3.459520155,4.873978379,0.049910266,1
994,-3.453049332,4.868596124,0.049910266,1
