"genes","logFC","logCPM","PValue","FDR"
"2568",-6.19953887022712,5.77855748859069,4.71757302305639e-05,0.595893814998266
"1836",5.55305753632969,7.3187483631301,0.000103743737842568,0.595893814998266
"57575",-5.66756158840872,5.25432841314413,0.000154857599158721,0.595893814998266
"4286",5.65652415026311,5.70246402499462,0.000157988682971635,0.595893814998266
"5655",5.29130228713171,6.88811284830075,0.000203575878605415,0.61426985610398
"3694",-5.21869418126413,5.64678996143349,0.000333528141204288,0.772695538331729
"1363",4.99146152712038,6.77718933054482,0.00035851188230411,0.772695538331729
"5104",4.94632171741396,5.6767951188377,0.000474301989960337,0.894474265316451
"1475",4.93408822700293,5.26825704661033,0.000630293303328264,1
"23026",4.66378210795614,6.08745056256164,0.000749813529644266,1
"2201",-4.880852271475,4.1787427695258,0.000946079315266785,1
"93035",4.4762261606988,5.73967747135777,0.00111407978313026,1
"79935",4.42517408352496,6.15446186024466,0.00126715081793341,1
"29909",-4.31416612276747,6.76068921672832,0.00132038112021355,1
"105373990",4.41974875447559,5.74628319701982,0.00134343405663186,1
"10125",-4.20852869525368,6.94911441096807,0.00161159278657716,1
"273",4.3117121902488,5.64563285072261,0.00169495488658789,1
"150",4.8022157059048,4.21345772509227,0.00191961912022301,1
"1281",-4.18733940531928,5.33473699409419,0.00201079645254304,1
"3899",4.08955809376728,6.63066877907224,0.00223601525962905,1
"3776",-4.32855953412869,4.78929016116316,0.00226506621633417,1
"55504",4.28165936331159,4.66423468752628,0.00247793573713079,1
"10964",-3.98180255275161,5.73809093677068,0.00299276317621132,1
"8556",3.96604062985637,5.89279774515549,0.00306706436491045,1
"11012",3.8738959837408,7.41642230622059,0.00308543200167244,1
"2139",-4.09842804288507,4.4058820828611,0.00375341351137732,1
"1591",-4.07909811938856,4.20012222873398,0.0040387534144414,1
"145978",-3.77295593325322,5.25530246028932,0.00444658628622081,1
"54769",3.77931860308914,4.60098511788393,0.0054710231635289,1
"3698",3.71683323826678,5.41030338053654,0.00579055990854047,1
"56999",3.74505873613504,4.57038782161541,0.00585758182978556,1
"2042",3.63082867711513,5.23683120697444,0.00621838152230127,1
"345557",-3.57064288594765,6.17812912887705,0.00634230955903439,1
"26166",3.53204426478022,5.713380451582,0.00678774800501998,1
"43849",3.60997772662171,5.31386673074891,0.00713561702888194,1
"146177",3.68368919600177,4.12822451069517,0.00836071531646229,1
"101928932",3.99802320086525,3.49498001021941,0.0093728880058276,1
"753",-3.32680142157069,6.02702095827091,0.00966346640001228,1
"9201",-3.36853997402434,5.2958007124437,0.0104932146318787,1
"401546",3.5088559234482,3.97539615428901,0.0115994780788964,1
"56937",-3.17325946073211,6.81440968279622,0.0123266921322508,1
"101928961",-3.60428806420699,3.004177452581,0.0127970576983201,1
"4582",3.128007466356,6.90535286323828,0.013608095307457,1
"94121",3.0674338500547,8.13922943972833,0.0147849573268336,1
"7042",-3.22323865715481,4.29157801176556,0.0153278801657345,1
"4774",-3.10532262490886,5.37895375187692,0.0162097722300831,1
"7366",3.06684266392078,5.53489939549835,0.0173415391366827,1
"7052",-3.10007583133941,4.99375954045897,0.0175358982030153,1
"301",-3.38521753717833,3.11193170699664,0.0177056003265622,1
"23213",-2.97646963598,7.31846434377672,0.0177801983751075,1
"10002",3.64686138237298,3.19294732724743,0.0187790284086176,1
"90993",3.06130306917252,4.91869486650161,0.0198357709805834,1
"12",2.93482650082789,6.25717629820204,0.0201621118148269,1
"117154",-3.33052485175755,2.77006700917973,0.0206242247528317,1
"57731",3.28385791177132,3.5421633972132,0.0208553854345303,1
"100874375",3.16103169590225,4.218461525657,0.0212481652324732,1
"5327",3.07196354762633,4.41403974615407,0.0215303949100364,1
"100533105",2.85851958072856,7.41733744339914,0.0219652128978012,1
"56241",3.5415694947397,3.10403270693065,0.0225503215136023,1
"10538",3.07534488866409,4.28754539514818,0.0225785093333454,1
"347731",-3.13725880807586,3.84713705424506,0.0231072621864261,1
"23678",2.81120452450319,7.45449901100097,0.0239737379476152,1
