genes,logFC,logCPM,PValue,FDR
138241,3.799977524,4.305111328,0.013645168,0.742933945
554236,3.790955519,5.896640811,0.006968547,0.651109349
80162,3.748251249,3.767226428,0.019701559,0.761214973
51540,3.746623173,3.437119537,0.016021153,0.747929873
57150,3.746584109,6.156097644,0.006579728,0.644368794
2257,3.732535939,6.081053529,0.005545561,0.591958345
9752,3.731476014,3.558635008,0.028891018,0.765008257
93129,3.729494274,5.067095678,0.00742366,0.664188417
387640,3.729251588,3.974748798,0.01397127,0.742933945
101929196,3.729251588,3.974748798,0.01397127,0.742933945
391267,3.714225076,4.166790175,0.009503236,0.717395331
90693,3.702042796,4.345670081,0.013645168,0.742933945
80035,3.68349383,4.67046289,0.014128894,0.742933945
100507316,3.682584355,3.795499095,0.019701559,0.761214973
23251,3.678663101,2.4456515,0.048177131,0.804134996
285352,3.678663101,2.4456515,0.048177131,0.804134996
5698,3.678663101,2.4456515,0.048177131,0.804134996
93655,3.678663101,2.4456515,0.048177131,0.804134996
27257,3.673749001,5.549046479,0.008606879,0.679556067
9479,3.658534246,4.963295855,0.008934112,0.696188269
317671,3.640736874,3.099702926,0.034504839,0.765008257
10622,3.599076314,5.574248344,0.008606879,0.679556067
7851,3.591165279,3.255945714,0.026191573,0.765008257
79001,3.575020292,5.582494743,0.008606879,0.679556067
200765,3.573870564,5.365875803,0.011566891,0.742933945
828,3.55958975,3.850121482,0.019701559,0.761214973
100505811,3.55958975,3.850121482,0.019701559,0.761214973
84436,3.524111281,4.422571628,0.013645168,0.742933945
79689,3.510853775,4.071308133,0.025885906,0.765008257
169270,3.498077625,5.709428927,0.010478657,0.740778126
57713,3.490277559,3.665894087,0.028891018,0.765008257
653145,3.490277559,3.665894087,0.028891018,0.765008257
23464,3.490277559,3.665894087,0.028891018,0.765008257
3364,3.476107245,5.903390861,0.010602991,0.740778126
220042,3.461332256,6.751838524,0.009726934,0.725338349
118881,3.454005931,3.181816504,0.034504839,0.765008257
84953,3.454005931,3.181816504,0.034504839,0.765008257
100506123,3.450993382,3.967483888,0.016518134,0.747929873
54947,3.442750853,4.459096121,0.022550322,0.761214973
8847,3.426734126,5.305785364,0.014112054,0.742933945
54491,3.423122554,5.422313569,0.011566891,0.742933945
5316,3.421601707,7.018664829,0.009431822,0.717395331
55020,3.418009918,4.631351726,0.0177056,0.761214973
10349,3.412919047,4.116739598,0.023956547,0.762376983
9108,3.404372208,6.175345882,0.012271513,0.742933945
