"genes","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"123591",8.90541825890989,9.12303992684642,5.62088791411063,3.25905367592472e-07,0.00133458248029117
"3215",7.84045250875474,7.95311492540411,5.30194735149522,2.10090975408269e-06,0.00430161272148432
"29935",7.6942213515314,7.86000552101262,4.07547787563216,5.41968763256041e-06,0.00739787361844495
"401612",7.09333682104839,7.19015412270495,4.38241455802456,1.26314986386429e-05,0.0113976286888522
"161497",7.80846953501116,8.12303992684642,3.15396524028278,1.39165185456071e-05,0.0113976286888522
"140885",6.60143317694018,6.66360830820912,4.69455686182567,2.78928092011622e-05,0.016342381376367
"100337591",7.5456881750142,7.86000552101262,2.93091552242858,3.19265081833787e-05,0.016342381376367
"1582",7.5456881750142,7.86000552101262,2.93091552242858,3.19265081833787e-05,0.016342381376367
"921",6.2462959980305,6.27504302029147,6.28210140011704,3.72833055810586e-05,0.0165506941878449
"80039",7.36099468239196,7.63349699120394,2.95473978125322,4.04168356235529e-05,0.0165506941878449
"100302182",6.63416410197929,6.73072250406766,3.82152663103462,4.48171137379886e-05,0.016684189159733
"9024",6.0304698917058,6.06859214282404,5.05128424887438,7.87738539344292e-05,0.026881577655124
"1840",7.22413956568206,7.53807742612526,2.69732163117705,9.30849533692502e-05,0.0272273488605057
"84951",7.22413956568206,7.53807742612526,2.69732163117705,9.30849533692502e-05,0.0272273488605057
"100505676",6.69498062223207,6.86000552101262,3.06551510439305,0.000102016612684959,0.0278505352629938
"11019",5.89638706744814,5.95311492540411,4.02632134082841,0.000168714760789848,0.0393966349917428
"972",5.89638706744814,5.95311492540411,4.02632134082841,0.000168714760789848,0.0393966349917428
"100128511",6.73696959567539,6.95311492540411,2.77406544990899,0.000173172021941727,0.0393966349917428
"6578",6.03863202047115,6.12303992684642,3.49189224457778,0.000200427735221824,0.0416966308684251
"100506314",5.51523553745308,5.53807742612526,5.60375660891802,0.000203646548807937,0.0416966308684251
"390748",5.70387758502531,5.76046984746171,3.85265201755688,0.000286430651309746,0.0558539770054004
"93589",5.73343649842605,5.80111183195906,3.58815789992188,0.000340186267192501,0.0633210347342406
"103611081",5.49555418175937,5.53807742612526,4.16980047528969,0.000358486315530824,0.0638261505260315
"254099",6.80973432059141,7.12303992684642,2.44949378349871,0.000397603731380597,0.0678411366668144
"100379249",6.08331004937768,6.2161493312379,2.91595230851549,0.000433996324195288,0.0710885979031882
"100506071",5.39330197041162,5.43854175257435,3.96909670178368,0.000507730001626553,0.0776908496824561
"55504",5.48166593789275,5.53807742612526,3.67802734766013,0.000531219485008247,0.0776908496824561
"441234",5.48166593789275,5.53807742612526,3.67802734766013,0.000531219485008247,0.0776908496824561
"2747",5.13341833817384,5.15956580287153,4.76785740193038,0.000587191421703088,0.0796477268842037
"3679",5.30304469933654,5.34543234818286,4.00574082994804,0.000600512384174559,0.0796477268842037
"7352",5.84187609457528,5.95311492540411,2.98182207330344,0.00062239981936374,0.0796477268842037
"400658",5.84187609457528,5.95311492540411,2.98182207330344,0.00062239981936374,0.0796477268842037
"28958",4.93052621579007,4.9531149254041,4.86055831987264,0.000878333897380121,0.105493854199956
"51760",4.89011578599094,4.91004620351222,5.08773102531365,0.000890405663915815,0.105493854199956
"100294362",4.74166301790012,4.75148106423446,6.68163479867572,0.000901656873503895,0.105493854199956
"319",5.95902676780928,6.12303992684642,2.61724038483762,0.00111742264232119,0.121872040899957
"387496",5.95902676780928,6.12303992684642,2.61724038483762,0.00111742264232119,0.121872040899957
"4135",5.45430205114205,5.53807742612526,3.10487810100618,0.00113092492166016,0.121872040899957
"8790",4.63183408346857,4.6419132371098,6.43433895114195,0.00117835032940075,0.123726784587078
"650655",4.81168009842685,4.83763770798417,4.47122557495265,0.00132715290770084,0.135867278925873
"145483",4.550106929453,4.56079750262534,6.15712654121931,0.00146066666140918,0.145888536060258
"101929141",4.88373467596404,4.92368881147089,3.79220831732368,0.00173898949431592,0.169551475695803
"8552",4.52280779515406,4.53807742612526,5.26955532478013,0.00185409614649645,0.172888079435493
"196294",4.66517385234661,4.69008051957031,4.42523759642194,0.00185764969356818,0.172888079435493
"399948",4.76749534525188,4.80111183195906,3.98728523181765,0.00192673289366112,0.173128700490002
"143879",4.67468822740895,4.70157615840814,4.29633228605727,0.00194479126313555,0.173128700490002
"257144",4.81805169220703,4.86000552101262,3.67662379566166,0.00221584240161981,0.189120531555127
"100134368",5.42747084948464,5.53807742612526,2.76707988440117,0.00226726107408526,0.189120531555127
"2192",5.42747084948464,5.53807742612526,2.76707988440117,0.00226726107408526,0.189120531555127
"80024",4.36899663030564,4.38053614913878,5.72997669726808,0.0023091639994521,0.189120531555127
