"genes","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"3488",-6.66026148284596,-6.67463818895386,8.17372338767152,1.11835818308572e-05,0.202389280393022
"100169760",-5.85245054519648,-5.85248026780143,16.2708132916761,5.03548863237333e-05,0.445483353594833
"273",6.20704594790852,6.26680684982864,5.70033251633292,7.38492601417086e-05,0.445483353594833
"54809",-5.77967344318071,-5.81365539980193,6.07944513207679,0.000131930192887324,0.574354041717678
"55816",6.4266375505679,6.59928486405691,4.47279039695661,0.000158687639309741,0.574354041717678
"91156",6.19667069200164,6.36898724463511,4.25381169368928,0.000262439615367121,0.79156161988313
"54769",6.04080764638327,6.21286804271783,4.10649033839526,0.000367531989788223,0.950175202742496
"101928687",-5.09060453320715,-5.11468460136341,5.88482311134025,0.000510642073756796,0.971256775302896
"1836",4.84687730696343,4.85464381860748,7.24437141225544,0.000605991574960415,0.971256775302896
"8618",5.42196611149119,5.50984978047496,4.40278234235538,0.000622114602541198,0.971256775302896
"83889",5.77002221528092,5.94156602090044,3.85297515954244,0.00065387277902864,0.971256775302896
"857",-4.93285153704412,-4.96080909358559,5.52074785393873,0.000780057589850119,0.971256775302896
"56999",4.75337135220898,4.76607806415456,6.44757790254924,0.000831322499493478,0.971256775302896
"79895",5.42697990160846,5.54301664441016,4.03663804636858,0.000833667795610384,0.971256775302896
"5175",4.98186287262284,5.02609953111211,4.91516359600942,0.000894795248059145,0.971256775302896
"54768",5.01365046560717,5.06413266310669,4.7635960675621,0.000918733044701353,0.971256775302896
"6898",5.0471838107505,5.10595283880132,4.58733134604353,0.000962782148569217,0.971256775302896
"374",-4.66694964116627,-4.67891566050048,6.45436011028219,0.00100454746512358,0.971256775302896
"9496",4.80895331406034,4.83847252793633,5.30968618190426,0.00101972032551003,0.971256775302896
"342538",5.13569968690939,5.22313637817166,4.13456394724035,0.00114255127526043,0.992985505502248
"222256",5.4976312731966,5.66854752649402,3.6015730230135,0.00115227361527033,0.992985505502248
"858",-4.76081647655824,-4.79415922417614,5.10778775699412,0.00125024901022202,0.999954013176133
"5104",4.51364174833985,4.52542258439542,6.31688355231715,0.00137681146986971,0.999954013176133
"4584",4.71507721718327,4.75034161765767,4.96909567851425,0.00137749693780847,0.999954013176133
"1770",5.4047644492065,5.57543812210254,3.51680615208025,0.00139324545132859,0.999954013176133
"123041",5.38868838947785,5.55931845673926,3.50218483893674,0.00143955056603636,0.999954013176133
"23114",4.97372342082446,5.06086494927278,3.98449957451815,0.00160110706690579,0.999954013176133
"7035",-4.70780430778468,-4.74930498839187,4.75501264036036,0.00160540558179058,0.999954013176133
"10752",5.75878684093876,6.08358502577287,3.05946740845047,0.00163138080032282,0.999954013176133
"10071",4.4439465486021,4.45862445711979,5.9350020507434,0.00169825364674837,0.999954013176133
"389643",5.71315900004026,6.03778133615974,3.01905628349839,0.00178453331655532,0.999954013176133
"1384",4.99821415823053,5.11333236916692,3.6417299783046,0.00202340273637016,0.999954013176133
"57709",5.19891051901159,5.36898724463512,3.33082367104931,0.00210888328328887,0.999954013176133
"22989",5.61733168887215,5.94156602090044,2.93470341388817,0.00215126861519416,0.999954013176133
"10125",-4.31765758622731,-4.33145247350598,5.90745765674482,0.00222151502320801,0.999954013176133
"440730",5.16155360295328,5.33151253921645,3.29737496087892,0.00227138924054657,0.999954013176133
"5314",4.77820668121098,4.86494473929752,3.8052319107808,0.00238938460144327,0.999954013176133
"26085",4.61041366656091,4.66854752649402,4.18062462141105,0.00240386270426474,0.999954013176133
"3778",5.12320360108157,5.29303839140182,3.26313881924396,0.00245044515577927,0.999954013176133
"114795",5.12320360108157,5.29303839140182,3.26313881924396,0.00245044515577927,0.999954013176133
"168507",5.12320360108157,5.29303839140182,3.26313881924396,0.00245044515577927,0.999954013176133
"161142",5.10363941402052,5.27340958465288,3.24571373115795,0.00254682905898337,0.999954013176133
"114815",5.08380626824607,5.25351002721518,3.22807736872764,0.00264816920789189,0.999954013176133
"89766",5.08380626824607,5.25351002721518,3.22807736872764,0.00264816920789189,0.999954013176133
"1382",-4.23640254498306,-4.25139922193994,5.70959092985935,0.00270439436304329,0.999954013176133
"256076",5.04330278966656,5.21286804271783,3.19214993191845,0.00286700921231174,0.999954013176133
"1769",5.02261648817856,5.19210948255103,3.17384792239554,0.00298521751546066,0.999954013176133
"167838",5.0016292528046,5.1710478670232,3.15531274829525,0.00310980356576196,0.999954013176133
"57451",4.95871604066202,5.12797914513132,3.11751865437666,0.00337985535016003,0.999954013176133
"5125",4.95871604066202,5.12797914513132,3.11751865437666,0.00337985535016003,0.999954013176133
"728194",5.34556541227293,5.66854752649402,2.69958725194777,0.00361165169294106,0.999954013176133
"3479",4.91448713204747,5.08358502577287,3.07871672125914,0.00368102287071836,0.999954013176133
"5923",4.91448713204747,5.08358502577287,3.07871672125914,0.00368102287071836,0.999954013176133
"4916",4.91448713204747,5.08358502577287,3.07871672125914,0.00368102287071836,0.999954013176133
"285401",4.91448713204747,5.08358502577287,3.07871672125914,0.00368102287071836,0.999954013176133
"50939",4.91448713204747,5.08358502577287,3.07871672125914,0.00368102287071836,0.999954013176133
"9472",4.5519764644059,4.6381738774505,3.60067602368597,0.00375805107501266,0.999954013176133
"5649",4.5519764644059,4.6381738774505,3.60067602368597,0.00375805107501266,0.999954013176133
"79987",4.5519764644059,4.6381738774505,3.60067602368597,0.00375805107501266,0.999954013176133
"7477",-4.53541568822677,-4.61685469236823,3.68920750271196,0.00388672744100845,0.999954013176133
