Adrenal,"7503, 26085, 10562, 273, 105373990, 10071, 56999, 63928, 10202, 146177, 563, 654463, 57575, 9496, 54848, 201625, 51715, 6286, 100169751, 5175, 5655, 1281, 5327, 100169756, 100169757, 100169755, 100169753, 100169754, 100169759, 100169758, 2568, 5104, 347731, 1836, 79740, 79935, 222256, 25790, 23026, 2947, 92749, 287, 8618, 3745, 118430, 54768, 374407, 12, 100873980, 342538, 100505967, 100874243, 270, 10720, 5799, 84125, 93035, 200162, 55130, 27286, 3908, 5923, 10125, 80122, 2688, 79838, 128102, 3778, 2043, 5778, 79747, 7367, 129881, 132203, 339479, 3747, 4135, 101929567, 23046, 90288, 55711, 154664, 8110, 126231, 6097, 219681, 401546, 8001, 146754, 753, 55036, 202052, 79895, 23024, 9383, 2938, 2813, 83659, 257106, 10317, 374872, 3756, 5787, 114780, 3568, 9283, 283726, 3694, 148713, 152110, 3776, 65217, 3488, 100169760, 273, 54809, 1836, 101928687, 56999, 54768, 857, 5175, 5104, 9496, 374, 6898, 10071, 858, 4584, 7035, 10125, 26085, 1382, 100288805, 8556, 3852, 3429, 10561, 4680, 7503, 7477, 2813, 10150, 3437, 3691, 54739, 3694, 169792, 26828, 753, 202052, 9249, 8515, 11254, 3760, 270, 9900, 8110, 10964, 10350, 64168, 23213, 146177, 43849, 105373990, 7455, 7231, 4586, 306, 4940, 8942, 11122, 144501, 22854, 56896, 6281, 131034, 3914, 1048, 309, 345557, 7078, 79935, 2104, 441666, 5787, 2568, 140876, 10205, 51555, 1958, 100169754, 100169755, 100169753, 120, 100169756, 100169757, 100169758, 100169759, 114780, 4016, 57795, 1287, 113146, 1829, 3752, 5376, 100169751, 100126533, 255101, 57007, 677825, 9080, 54947, 2537, 57705, 79628, 822, 5080, 145978, 2901.0, 8701.0, 56241.0, 619571.0, 27286.0, 3433.0, 3431.0, 4430.0, 6263.0, 254778.0, 5799.0, 146754.0, 84875.0, 23414.0, 257169.0, 4939.0, 692058.0, 57096.0, 84553.0, 221393.0, 112399.0, 26791.0, 26788.0, 9542.0, 387104.0, 26822.0, 340156.0, 201853.0, 57731.0, 3772.0, 6662.0, 51103.0, 6097.0, 7052.0, 5166.0, 100873995.0, 3683.0, 10891.0, 2651.0, 100132813.0, 283310.0, 65217.0, 56937.0, 1824.0, 57575.0, 677765.0, 9302.0, 55337.0, 677838.0, 100506409.0, 6445.0, 100287616.0, 26818.0, 223075.0, 677842.0, 100169768.0, 7366.0, 64135.0, 677780.0, 2899.0, 8997.0, 57821.0, 9154.0, 58476.0, 55824.0, 8514.0, 2042.0, 4938.0, 10409.0, 93035.0, 4886.0, 677846.0, 100616436.0, 9899.0, 201625.0, 3274.0, 23639.0, 1038.0, 7045.0, 100151684.0, 8001.0, 3908.0, 677778.0, 201294.0, 3434.0, 100126488.0, 89927.0, 23105.0, 100874243.0, 79838.0, 124274.0, 2568.0, 1836.0, 57575.0, 4286.0, 5655.0, 3694.0, 1363.0, 5104.0, 1475.0, 23026.0, 2201.0, 93035.0, 79935.0, 29909.0, 105373990.0, 10125.0, 273.0, 150.0, 1281.0, 3899.0, 3776.0, 55504.0, 10964.0, 8556.0, 11012.0, 2139.0, 1591.0, 145978.0, 54769.0, 3698.0, 56999.0, 2042.0, 345557.0, 26166.0, 43849.0, 146177.0, 101928932.0, 753.0, 9201.0, 401546.0, 56937.0, 101928961.0, 4582.0, 94121.0, 7042.0, 4774.0, 7366.0, 7052.0, 301.0, 23213.0, 10002.0, 90993.0, 12.0, 117154.0, 57731.0, 100874375.0, 5327.0, 100533105.0, 56241.0, 10538.0, 347731.0, 23678.0, 1124.0, 253982.0, 54848.0, 374.0, 25849.0, 130271.0, 57562.0, 6402.0, 55638.0, 157506.0, 148741.0, 10561.0, 286467.0, 144501.0, 9846.0, 6695.0, 23092.0, 60437.0, 9315.0, 378832.0, 169611.0, 51806.0, 339862.0, 79574.0, 25803.0, 154761.0, 8587.0, 100130449.0, 55765.0, 79674.0, 441376.0, 7057.0, 3248.0, 1326.0, 7367.0, 2938.0, 5570.0, 10164.0, 254778.0, 57685.0"
Bone,"57418, 3397, 347746, 6203, 197342, 23, 10919, 10211, 3399, 7407, 4849, 3887, 26121, 7917, 6222, 100169768, 8449, 101978785, 26834, 6506, 27185, 7092, 2, 715, 131873, 94160, 7399, 113146, 100189437, 91584, 196500, 9398, 4257, 117145, 80206, 2157, 8470, 23632, 196477, 64131, 283310, 8997, 105373990, 3216, 643677, 84675, 480, 121006, 55553, 3213, 84695, 91156, 3696, 8497, 338, 88, 920, 374462, 8111, 4703, 146177, 114788, 3683, 477, 5858, 22885, 400618, 25775, 146723, 79628, 56977, 2312, 171024, 645202, 9201, 54549, 22844, 5629, 55259, 60676, 10566, 4744, 128102, 948, 2904, 6515, 5251, 5787, 101927853, 55384, 7135, 9369, 100506810, 55576, 586, 642587, 23345, 51816, 1769, 7091, 6262, 144568, 5304, 9844, 388697, 100288805, 56938, 3918, 146754, 2196, 57101, 2153, 347, 84530, 9383, 727832, 54768, 55567, 94025, 440730, 83872, 10071, 101928635, 10218, 83733, 100129075, 9148, 5146, 23581, 606495, 100874201, 56971, 3400, 8605, 53833, 344807, 81893, 387638, 100505736, 5329, 5596, 219858, 8404, 138649, 2644, 339883, 135250, 81617, 2184, 3820, 128229, 105377650, 10668, 574407, 93611, 90632, 84134, 8632, 23710, 414318, 631, 7483, 116224, 55848, 9543, 79029, 84465, 10202, 554203, 10609, 170082, 26353, 5317, 83478, 201625, 2274, 3767, 284486, 8820, 93034, 93164, 84791, 100499467, 285671, 144699, 130367, 114905, 29760, 51233, 57214, 5653, 284541, 647946, 101926889, 100189268, 100874300, 3397, 284408, 374659, 100996437, 57644, 100874366, 51265, 101928834, 79973, 103021295, 26230, 319085, 8495, 105370579, 100507002, 101954266, 389072, 9501, 138241, 554236, 80162, 51540, 57150, 2257, 9752.0, 93129.0, 387640.0, 101929196.0, 391267.0, 90693.0, 80035.0, 100507316.0, 23251.0, 285352.0, 5698.0, 93655.0, 27257.0, 9479.0, 317671.0, 10622.0, 7851.0, 79001.0, 200765.0, 828.0, 100505811.0, 84436.0, 79689.0, 169270.0, 57713.0, 653145.0, 23464.0, 3364.0, 220042.0, 118881.0, 84953.0, 100506123.0, 54947.0, 8847.0, 54491.0, 5316.0, 55020.0, 10349.0, 9108.0, 163404.0, 27127.0, 389170.0, 125893.0, 353219.0, 65989.0, 8707.0, 634.0, 51104.0, 80031.0, 26796.0, 132671.0, 64077.0, 60386.0, 54102.0, 3110.0, 163786.0, 100775107.0, 5021.0, 8611.0, 128240.0, 55090.0, 64147.0, 57103.0, 283652.0, 136332.0, 6940.0, 5465.0, 105378176.0, 29074.0, 10398.0, 54962.0, 819.0, 8877.0, 55277.0, 255252.0, 10651.0, 102723390.0, 65996.0, 56624.0, 81932.0, 55508.0, 65258.0, 115825.0, 51282.0, 7753.0, 23475.0, 92.0, 1742.0, 10439.0, 84288.0, 2888.0, 203069.0, 123720.0, 1676.0, 23426.0, 10172.0, 203228.0, 57613.0, 6482.0, 90410.0, 6637.0, 284454.0, 91750.0, 51239.0, 60370.0, 4753.0, 54463.0, 154796.0, 90580.0, 4291.0, 100507650.0, 120.0, 100126512.0, 5281.0, 100129617.0, 339803.0, 51256.0, 130576.0, 55107.0, 3420.0, 11099.0, 8702.0, 338657.0, 51422.0, 100132352.0, 642236.0, 11145.0, 151556.0, 23378.0, 5187.0, 55829.0, 83590.0, 9702.0, 6322.0, 84532.0, 3338.0, 8825.0, 90637.0, 79866.0, 84133.0, 441191.0, 124923.0, 1723.0, 23035.0, 1514.0, 29777.0, 57505.0, 120534.0, 100505967.0, 160762.0, 101805492.0, 414328.0, 10248.0, 10920.0, 84246.0, 285331.0, 84795.0, 6546.0, 222236.0, 158.0, 253980.0, 7267.0, 3149.0, 10451.0, 100500862.0, 5685.0, 8349.0, 214.0, 3301.0, 6139.0, 55729.0, 1287.0, 11254.0, 151636.0, 375056.0, 4926.0, 7328.0, 6836.0, 9810.0, 27131.0, 1207.0, 6160.0, 1431.0, 7528.0, 4939.0, 396.0, 103504731.0, 51552.0, 7358.0, 1982.0, 10241.0, 6142.0, 7707.0, 2033.0, 9643.0, 9648.0, 6611.0, 7337.0, 5093.0, 55159.0, 2316.0, 1958.0, 10951.0, 223117.0, 1857.0, 163.0, 3376.0, 375.0, 102466864.0, 7706.0, 11163.0, 6872.0, 3654.0, 65264.0, 8500.0, 11113.0, 4192.0, 831.0, 55818.0, 23376.0, 6223.0, 23023.0, 4848.0, 92154.0, 85403.0, 5230.0, 374354.0, 11091.0, 6744.0, 9219.0, 9950.0, 80381.0, 6428.0, 50488.0, 10818.0, 4012.0, 80124.0, 4605.0, 23576.0, 100128494.0, 23022.0, 9830.0, 9659.0, 6949.0, 5524.0, 10109.0, 64319.0, 3189.0, 8480.0, 93664.0, 2975.0, 4641.0, 10632.0, 222658.0, 4886.0, 64783.0, 57153.0, 6167.0, 64332.0, 6319.0, 23152.0, 140735.0, 23586.0, 79962.0, 4171.0, 9321.0, 10209.0, 9529.0, 51727.0, 3429.0, 84343.0, 9534.0, 6867.0, 367.0, 24149.0, 10598.0, 2622.0, 442075.0, 23304.0, 83696.0, 26118.0, 104472848.0, 122809.0, 130074.0, 5037.0, 8614.0, 83637.0, 7525.0, 65056.0, 79670.0, 5373.0, 9053.0, 23325.0, 10163.0, 9344.0, 4579.0, 6091.0, 79848.0, 100507246.0, 84516.0, 26190.0, 1192.0, 64327.0, 22877.0, 83872.0, 23560.0, 3007.0, 3725.0, 8165.0, 4204.0, 1374.0, 9448.0, 3691.0, 402483.0, 158293.0, 64855.0, 8878.0, 360023.0, 51759.0, 1719.0, 1786.0, 100500815.0, 283459.0, 1534.0, 58487.0, 100169767.0, 5802.0, 103504728.0, 3728.0, 3710.0, 100169768.0, 11273.0, 7916.0, 27230.0, 3964.0, 63939.0, 100169766.0, 100169765.0, 100169764.0, 100288142.0, 100169763.0, 2005.0, 79665.0, 100169761.0, 100169762.0, 10202.0, 105373990.0, 101929567.0, 353322.0, 8632.0, 105376526.0, 27296.0, 5358.0, 57010.0, 101927282.0, 101927102.0, 57514.0, 78997.0, 8110.0, 147807.0, 100506286.0, 100873986.0, 146177.0, 100996761.0, 6459.0, 3563.0, 102723320.0, 91179.0, 26468.0, 105370641.0, 2784.0, 100130100.0, 398.0, 23566.0, 64377.0, 5452.0, 57333.0, 1950.0, 652995.0, 254559.0, 57657.0, 161497.0, 101927233.0, 1636.0, 161142.0, 10071.0, 10873.0, 399833.0, 10663.0, 400746.0, 54033.0, 11172.0, 346157.0, 4578.0, 257106.0, 101927217.0, 84069.0, 752014.0, 4575.0, 340706.0, 54432.0, 4564.0, 114818.0, 3747.0, 57139.0, 9383.0, 54414.0, 26869.0, 6060.0, 57575.0, 100169758.0, 100169759.0, 1646.0, 100169753.0, 100169754.0, 100169755.0, 100507321.0, 100169756.0, 100169757.0, 100169751.0, 9902.0, 10057.0, 91661.0, 6657.0, 5337.0, 28973.0, 9675.0, 132430.0, 54903.0, 23270.0, 594.0, 92105.0, 390916.0, 8625.0, 51318.0, 51255.0, 401261.0, 126017.0, 55929.0, 4750.0, 55916.0, 91869.0, 139065.0, 10179.0, 84057.0, 55788.0, 64754.0, 84792.0, 3760.0, 1773.0, 991.0, 148327.0, 221656.0, 4117.0, 161835.0, 55734.0, 10084.0, 658.0, 7138.0, 5911.0, 166979.0, 1281.0, 10595.0, 118430.0, 169200.0, 23129.0, 3698.0, 79689.0, 345275.0, 85441.0, 9830.0, 200162.0, 2688.0, 341640.0, 7422.0, 6563.0, 195814.0, 101927018.0, 84187.0, 6520.0, 9866.0, 10371.0, 644068.0, 100506930.0, 5288.0, 375743.0, 219858.0, 89765.0, 84898.0, 4676.0, 54414.0, 1191.0, 25864.0, 102465753.0, 100169851.0, 79955.0, 25804.0, 8777.0, 100130449.0, 101927599.0, 26030.0, 57102.0, 5813.0, 84733.0, 54870.0, 7881.0, 26155.0, 283209.0, 80144.0, 10092.0, 10410.0, 1303.0, 345643.0, 93210.0, 8869.0, 101060200.0, 283248.0, 56941.0, 22853.0, 60674.0, 125058.0, 3607.0, 7029.0, 283120.0, 4680.0, 55008.0, 2824.0, 139818.0, 664618.0, 221927.0, 51259.0, 58513.0, 55206.0, 171019.0, 79842.0, 693158.0, 83872.0, 100507246.0, 284486.0, 140545.0, 332.0, 55763.0, 100169760.0, 7311.0, 55520.0, 92815.0, 340481.0, 192111.0, 135398.0, 26000.0, 54627.0, 29948.0, 5546.0, 101929959.0, 100129617.0, 11342.0, 400798.0, 126375.0, 4586.0, 6772.0, 26085.0, 199720.0, 28964.0, 79073.0, 90993.0, 391356.0, 23138.0, 8666.0, 84527.0, 3915.0, 51280.0, 375790.0, 1048.0, 100129654.0, 1896.0, 387990.0, 3872.0, 50999.0, 128710.0, 23015.0, 3397.0, 6654.0, 166979.0, 171024.0, 1486.0, 4363.0, 51741.0, 11080.0, 56919.0, 1054.0, 29128.0, 57462.0, 55970.0, 389538.0, 23508.0, 1287.0, 23032.0, 493.0, 80022.0, 23413.0, 79892.0, 132014.0, 51233.0, 200879.0, 55762.0, 1302.0, 219736.0, 641467.0, 3400.0, 412.0, 54968.0, 7357.0, 100288428.0, 64135.0, 6778.0, 54780.0, 90390.0, 64925.0, 10614.0, 10056.0, 548596.0, 83607.0, 55703.0, 5184.0, 85025.0, 54663.0, 84269.0, 221545.0, 116496.0, 753.0, 643836.0, 8867.0, 5796.0, 7428.0, 8346.0, 10040.0, 219844.0, 8969.0, 3315.0, 7164.0, 6451.0, 26519.0, 56977.0, 9620.0, 58478.0, 8871.0, 1289.0, 51629.0, 7433.0, 6286.0, 54777.0, 100288413.0, 53981.0, 27291.0, 7005.0, 54534.0, 29093.0, 8644.0, 64800.0, 54830.0, 116447.0, 11031.0, 5160.0, 4703.0, 6777.0, 51134.0, 64745.0, 696.0, 11227.0, 155368.0, 100126533.0, 84619.0, 1537.0, 7706.0, 563.0, 7273.0, 64837.0, 140901.0, 7486.0, 83450.0, 101928687.0, 27034.0, 57509.0, 1994.0, 26148.0, 23139.0, 5433.0, 1265.0, 728294.0, 51696.0, 26094.0, 91869.0, 10165.0, 5049.0, 222166.0, 101927045.0, 6558.0, 27346.0, 1512.0, 57655.0, 4851.0, 154091.0, 219654.0, 103611081.0, 4621.0, 9592.0, 27333.0, 286410.0, 80209.0, 65003.0, 84272.0, 54453.0, 1038.0, 115572.0, 339929.0, 726.0, 2686.0, 50650.0, 100133319.0, 1238.0, 55071.0, 102724730.0, 440348.0, 10150.0, 84985.0, 116238.0, 219681.0, 101929529.0, 102723566.0, 22977.0, 9798.0, 101929467.0, 64327.0, 5921.0, 121274.0, 7991.0, 23397.0, 10102.0, 9415.0, 23558.0, 65010.0, 27112.0, 84441.0, 728215.0, 23277.0, 54606.0, 57541.0, 387254.0, 80222.0, 100131067.0, 63874.0, 11101.0, 182.0, 25777.0, 29880.0, 1176.0, 116039.0, 148254.0, 9670.0, 4564.0, 8805.0, 5704.0, 65983.0, 100009676.0, 10129.0, 254394.0, 84131.0, 4575.0, 64105.0, 677765.0, 105377650.0, 54788.0, 51320.0, 440145.0, 643911.0, 8335.0, 23301.0, 8669.0, 256006.0, 51637.0, 22852.0, 57568.0, 8315.0, 64282.0, 92906.0, 10848.0, 51377.0, 3419.0, 101929796.0, 2296.0, 1917.0, 100170229.0, 126006.0, 148189.0, 338321.0, 10370.0, 101927770.0, 151050.0, 27148.0, 63935.0, 105371409.0, 7593.0, 105375092.0, 6450.0, 7851.0, 51720.0, 26099.0, 57167.0, 51072.0, 8292.0, 10629.0, 23122.0, 4488.0, 2549.0, 25845.0, 440107.0, 100506124.0, 55.0, 55578.0, 54532.0, 1836.0, 5889.0, 55616.0, 51100.0, 5427.0, 90550.0, 5715.0, 3029.0, 4477.0, 81631.0, 23463.0, 23187.0, 8405.0, 339175.0, 29988.0, 6666.0, 51550.0, 10979.0, 51195.0, 2870.0, 642236.0, 5097.0, 55222.0, 79050.0, 114926.0, 2475.0, 6672.0, 80169.0, 100189045.0, 122704.0, 81855.0, 55620.0, 8541.0, 51054.0, 5778.0, 4081.0, 64421.0, 55055.0, 23609.0, 466.0, 28974.0, 54867.0, 10785.0, 26355.0, 23286.0, 4088.0, 8518.0, 27000.0, 114991.0, 89953.0, 255762.0, 23078.0, 113026.0, 5464.0, 4706.0, 6633.0, 64764.0, 79993.0, 64151.0, 51806.0, 120.0, 55033.0, 8228.0, 84445.0, 26996.0, 80142.0, 57111.0, 255104.0, 128178.0, 9786.0, 339230.0, 6542.0, 51337.0, 80135.0, 56967.0, 56006.0, 526.0, 833.0, 55270.0, 51363.0, 84274.0, 84293.0, 121441.0, 63920.0, 85359.0, 8399.0, 11137.0, 374.0, 10023.0, 101927911.0, 400541.0, 1748.0, 7025.0, 154865.0, 10053.0, 8125.0, 1643.0, 147841.0, 2997.0, 11012.0, 10127.0, 138429.0, 6097.0, 4043.0, 79832.0, 440519.0, 220042.0, 246175.0, 8604.0, 9886.0, 157570.0, 60673.0, 79170.0, 50509.0, 134492.0, 54468.0, 23341.0, 2009.0, 5292.0, 54328.0, 171425.0, 4674.0, 6814.0, 91151.0, 11244.0, 51533.0, 92689.0, 100499177.0, 23331.0, 3164.0, 8930.0, 23143.0, 5900.0, 1795.0, 6832.0, 56255.0, 92335.0, 3839.0, 23670.0, 5447.0, 347862.0, 10560.0, 2026.0, 94005.0, 390.0, 84844.0, 7743.0, 10938.0, 6050.0, 102723859.0, 133383.0, 55666.0, 1407.0, 414235.0, 79668.0, 221143.0, 706.0, 126068.0, 1047.0, 405754.0, 23363.0, 401546.0, 440503.0, 57622.0, 136853.0, 64359.0, 23037.0, 51754.0, 3092.0, 284443.0, 341359.0, 7187.0, 81577.0, 619567.0, 81533.0, 339500.0, 92815.0, 2688.0, 83445.0, 101954273.0, 100873746.0, 102724301.0, 151174.0, 54414.0, 79710.0, 29844.0, 100873757.0, 26860.0, 26863.0, 221442.0, 26869.0, 5230.0, 6060.0, 85407.0, 26871.0, 26870.0, 94104.0, 100189107.0, 50865.0, 26864.0, 101954269.0, 100169760.0, 100169765.0, 100169766.0, 100169764.0, 100169768.0, 100169767.0, 100169761.0, 100169763.0, 100169762.0, 26865.0, 103625684.0, 8341.0, 26866.0, 8228.0, 8348.0, 26855.0, 10406.0, 53335.0, 100500815.0, 101954275.0, 388228.0, 220988.0, 8335.0, 388698.0, 3146.0, 64782.0, 6029.0, 4550.0, 2597.0, 60.0, 4549.0, 26986.0, 1938.0, 26851.0, 780853.0, 780852.0, 2674.0, 6147.0, 7175.0, 79026.0, 6137.0, 204851.0, 81671.0, 83872.0, 1655.0, 6124.0, 3021.0, 3875.0, 8202.0, 10513.0, 2625.0, 2778.0, 10142.0, 7316.0, 4514.0, 6138.0, 3326.0, 81539.0, 780854.0, 6023.0, 2495.0, 64710.0, 23524.0, 7764.0, 226.0, 4512.0, 2316.0, 54843.0, 4536.0, 378938.0, 4540.0, 4513.0, 4519.0, 7812.0, 4566.0, 25800.0, 6130.0, 100302143.0, 677847.0, 4538.0, 5757.0, 4535.0, 4508.0, 23521.0, 4509.0, 3215.0, 401612.0, 100302182.0, 140885.0, 921.0, 6578.0, 9024.0, 11019.0, 972.0, 7352.0, 400658.0, 93589.0, 390748.0, 100506314.0, 103611081.0, 55504.0, 441234.0, 4135.0, 100134368.0, 2192.0, 100506071.0, 3679.0, 2747.0, 28958.0, 340554.0, 51760.0, 101929141.0, 91419.0, 257144.0, 650655.0, 286480.0, 399948.0, 100294362.0, 23114.0, 51054.0, 100189168.0, 197187.0, 10874.0, 9627.0, 143879.0, 196294.0, 54587.0, 8790.0, 145483.0, 8552.0, 5333.0, 8644.0, 783.0, 100885776.0, 729092.0, 80024.0, 25806.0, 27238.0, 80149.0, 92104.0, 101927181.0, 65072.0, 100189298.0, 401647.0, 79663.0, 340390.0, 2180.0, 65018.0, 64410.0, 142940.0, 2055.0, 348793.0, 80315.0, 101928085.0, 1058.0, 259173.0, 124923.0, 2627.0, 147686.0, 22888.0, 10349.0, 10216.0, 8034.0, 54981.0, 55142.0, 56851.0, 56125.0, 8846.0, 79712.0, 161823.0, 105379282.0, 8997.0, 755.0, 5190.0, 730102.0, 55765.0, 1540.0, 10810.0, 29063.0, 1294.0, 84233.0, 64800.0, 767.0, 53820.0, 388743.0, 27304.0, 338799.0, 10671.0, 80307.0, 644873.0, 10230.0, 100616469.0, 100526694.0, 84549.0, 92935.0, 8692.0, 440585.0, 8575.0, 81559.0, 25992.0, 79095.0, 120526.0, 57143.0, 22944.0, 100874039.0, 57419.0, 9252.0, 55016.0, 29093.0, 4528.0, 91120.0, 10953.0, 1819.0, 11070.0, 55748.0, 6392.0, 54532.0, 137695.0, 5166.0, 2967.0, 23780.0, 693197.0, 4671.0, 401541.0, 56267.0, 83464.0, 339229.0, 23456.0, 8227.0, 100506215.0, 58493.0, 25895.0, 57099.0, 54821.0, 5569.0, 9556.0, 11212.0, 388403.0, 427.0, 132660.0, 8897.0, 51010.0, 5890.0, 56929.0, 7538.0, 8496.0, 839.0, 54741.0, 144983.0, 91147.0, 84142.0, 1048.0, 161394.0, 26608.0, 148362.0, 55421.0, 3099.0, 8233.0, 115548.0, 55268.0, 56474.0, 26469.0, 71.0, 6137.0, 821.0, 23521.0, 10399.0, 6224.0, 2186.0, 54014.0, 1345.0, 10376.0, 25836.0, 5573.0, 10992.0, 7057.0, 4571.0, 6772.0, 56252.0, 3921.0, 7764.0, 6171.0, 5241.0, 10512.0, 9939.0, 3329.0, 6138.0, 3313.0, 4841.0, 55870.0, 107.0, 11083.0, 10051.0, 101060684.0, 2033.0, 23248.0, 4522.0, 26770.0, 6193.0, 861.0, 6201.0, 4537.0, 23365.0, 7531.0, 7314.0, 55832.0, 51585.0, 84162.0, 6498.0, 8289.0, 754.0, 57506.0, 54414.0, 10971.0, 23450.0, 57221.0, 29909.0, 57680.0, 80143.0, 5618.0, 348235.0, 10097.0, 7874.0, 1829.0, 9643.0, 5725.0, 23469.0, 11214.0, 595.0, 9669.0, 3184.0, 3187.0, 3875.0, 100529239.0, 1917.0, 57532.0, 3149.0, 8826.0, 11098.0, 7167.0, 23225.0, 23204.0, 23352.0, 3178.0, 8338.0, 1660.0, 677770.0, 1786.0, 2970.0, 103.0, 5062.0, 100093631.0, 10627.0, 6181.0, 404734.0, 55023.0, 54882.0, 3312.0, 5108.0, 10972.0, 1523.0, 84629.0, 6085.0, 124540.0, 11333.0, 9991.0, 7150.0, 1982.0, 6227.0, 54790.0, 4566.0, 100506492.0, 6319.0, 3150.0, 100169761.0, 100169762.0, 100169763.0, 10079.0, 7916.0"
