sample  ,gene
Bone.3,63920
Bone.3,85359
Bone.3,8399
Bone.3,11137
Bone.3,374
Bone.3,10023
Bone.3,101927911
Bone.3,400541
Bone.3,1748
Bone.3,7025
Bone.3,154865
Bone.3,10053
Bone.3,8125
Bone.3,1643
Bone.3,147841
Bone.3,2997
Bone.3,11012
Bone.3,10127
Bone.3,138429
Bone.3,6097
Bone.3,4043
Bone.3,79832
Bone.3,440519
Bone.3,220042
Bone.3,246175
Bone.3,8604
Bone.3,9886
Bone.3,157570
Bone.3,60673
Bone.3,79170
Bone.3,50509
Bone.3,134492
Bone.3,54468
Bone.3,23341
Bone.3,2009
Bone.3,5292
Bone.3,54328
Bone.3,171425
Bone.3,4674
Bone.3,6814
Bone.3,91151
Bone.3,11244
Bone.3,51533
Bone.3,92689
Bone.3,100499177
Bone.3,23331
Bone.3,3164
Bone.3,8930
Bone.3,23143
Bone.3,5900
Bone.3,1795
Bone.3,6832
Bone.3,56255
Bone.3,92335
Bone.3,3839
Bone.3,23670
Bone.3,5447
Bone.3,347862
Bone.3,10560
Bone.3,2026
Bone.3,94005
Bone.3,390
Bone.3,84844
Bone.3,7743
Bone.3,10938
Bone.3,6050
Bone.3,102723859
Bone.3,133383
Bone.3,55666
Bone.3,1407
Bone.3,414235
Bone.3,79668
Bone.3,221143
Bone.3,706
Bone.3,126068
Bone.3,1047
Bone.3,405754
Bone.3,23363
Bone.3,401546
Bone.3,440503
Bone.3,57622
Bone.3,136853
Bone.3,64359
Bone.3,23037
Bone.3,51754
Bone.3,3092
Bone.3,284443
Bone.3,341359
Bone.3,7187
Bone.3,81577
Bone.3,619567
Bone.3,81533
Bone.3,339500
Adrenal.3,3488
Adrenal.3,100169760
Adrenal.3,273
Adrenal.3,54809
Adrenal.3,1836
Adrenal.3,101928687
Adrenal.3,56999
Adrenal.3,54768
Adrenal.3,857
Adrenal.3,5175
Adrenal.3,5104
Adrenal.3,9496
Adrenal.3,374
Adrenal.3,6898
Adrenal.3,10071
Adrenal.3,858
Adrenal.3,4584
Adrenal.3,7035
Adrenal.3,10125
Adrenal.3,26085
Adrenal.3,1382
Adrenal.3,100288805
Adrenal.3,8556
Adrenal.3,3852
Adrenal.3,3429
Adrenal.3,10561
Adrenal.3,4680
Adrenal.3,7503
Adrenal.3,7477
Adrenal.3,2813
Adrenal.3,10150
Adrenal.3,3437
Adrenal.3,3691
Adrenal.3,54739
Adrenal.3,3694
Adrenal.3,169792
Adrenal.3,26828
Adrenal.3,753
Adrenal.3,202052
Adrenal.3,9249
Adrenal.3,8515
Adrenal.3,11254
Adrenal.3,3760
Adrenal.3,270
Adrenal.3,9900
Adrenal.3,8110
Adrenal.3,10964
Adrenal.3,10350
Adrenal.3,64168
Adrenal.3,23213
Adrenal.3,146177
Adrenal.3,43849
Adrenal.3,105373990
Adrenal.3,7455
Adrenal.3,7231
Adrenal.3,4586
Adrenal.3,306
Adrenal.3,4940
Adrenal.3,8942
Adrenal.3,11122
Adrenal.3,144501
Adrenal.3,22854
Adrenal.3,56896
Adrenal.3,6281
Adrenal.3,131034
Adrenal.3,3914
Adrenal.3,1048
Adrenal.3,309
Adrenal.3,345557
Adrenal.3,7078
Adrenal.3,79935
Adrenal.3,2104
Adrenal.3,441666
Adrenal.3,5787
Adrenal.3,2568
Adrenal.3,140876
Adrenal.3,10205
Adrenal.3,51555
Adrenal.3,1958
Adrenal.3,100169754
Adrenal.3,100169755
Adrenal.3,100169753
Adrenal.3,120
Adrenal.3,100169756
Adrenal.3,100169757
Adrenal.3,100169758
Adrenal.3,100169759
Adrenal.3,114780
Adrenal.3,4016
Adrenal.3,57795
Adrenal.3,1287
Adrenal.3,113146
Adrenal.3,1829
Adrenal.3,3752
Adrenal.3,5376
Adrenal.3,100169751
Adrenal.3,100126533
Adrenal.3,255101
Adrenal.3,57007
Adrenal.3,677825
Adrenal.3,9080
Adrenal.3,54947
Adrenal.3,2537
Adrenal.3,57705
Adrenal.3,79628
Adrenal.3,822
Adrenal.3,5080
Adrenal.3,145978
Adrenal.3,2901
Adrenal.3,8701
Adrenal.3,56241
Adrenal.3,619571
Adrenal.3,27286
Adrenal.3,3433
Adrenal.3,3431
Adrenal.3,4430
Adrenal.3,6263
Adrenal.3,254778
Adrenal.3,5799
Adrenal.3,146754
Adrenal.3,84875
Adrenal.3,23414
Adrenal.3,257169
Adrenal.3,4939
Adrenal.3,692058
Adrenal.3,57096
Adrenal.3,84553
Adrenal.3,221393
Adrenal.3,112399
Adrenal.3,26791
Adrenal.3,26788
Adrenal.3,9542
Adrenal.3,387104
Adrenal.3,26822
Adrenal.3,340156
Adrenal.3,201853
Adrenal.3,57731
Adrenal.3,3772
Adrenal.3,6662
Adrenal.3,51103
Adrenal.3,6097
Adrenal.3,7052
Adrenal.3,5166
Adrenal.3,100873995
Adrenal.3,3683
Adrenal.3,10891
Adrenal.3,2651
Adrenal.3,100132813
Adrenal.3,283310
Adrenal.3,65217
Adrenal.3,56937
Adrenal.3,1824
Adrenal.3,57575
Adrenal.3,677765
Adrenal.3,9302
Adrenal.3,55337
Adrenal.3,677838
Adrenal.3,100506409
Adrenal.3,6445
Adrenal.3,100287616
Adrenal.3,26818
Adrenal.3,223075
Adrenal.3,677842
Adrenal.3,100169768
Adrenal.3,7366
Adrenal.3,64135
Adrenal.3,677780
Adrenal.3,2899
Adrenal.3,8997
Adrenal.3,57821
Adrenal.3,9154
Adrenal.3,58476
Adrenal.3,55824
Adrenal.3,8514
Adrenal.3,2042
Adrenal.3,4938
Adrenal.3,10409
Adrenal.3,93035
Adrenal.3,4886
Adrenal.3,677846
Adrenal.3,100616436
Adrenal.3,9899
Adrenal.3,201625
Adrenal.3,3274
Adrenal.3,23639
Adrenal.3,1038
Adrenal.3,7045
Adrenal.3,100151684
Adrenal.3,8001
Adrenal.3,3908
Adrenal.3,677778
Adrenal.3,201294
Adrenal.3,3434
Adrenal.3,100126488
Adrenal.3,89927
Adrenal.3,23105
Adrenal.3,100874243
Adrenal.3,79838
Adrenal.3,124274
Brain.1,2099
Brain.1,10551
Brain.1,1948
Brain.1,729920
Brain.1,5074
Brain.1,11016
Brain.1,129303
Brain.1,102723989
Brain.1,105371591
Brain.1,388559
Brain.1,9001
Brain.1,101929234
Brain.1,81575
Brain.1,120863
Brain.1,64943
Brain.1,102723886
Brain.1,4952
Brain.1,4298
Brain.1,84669
Brain.1,51276
Brain.1,2117
Brain.1,7072
Brain.1,151477
Brain.1,101927269
Brain.1,114112
Brain.1,84329
Brain.1,401024
Brain.1,8566
Brain.1,118672
Brain.1,374864
Brain.1,6446
Brain.1,54843
Brain.1,5980
Brain.1,10016
Brain.1,23160
Brain.1,2201
Brain.1,23242
Brain.1,387911
Brain.1,6876
Brain.1,91137
Brain.1,3927
Brain.1,286097
Brain.1,6911
Brain.1,7771
Brain.1,677849
Brain.1,56893
Brain.1,5167
Brain.1,644
Brain.1,80119
Brain.1,644096
Brain.1,9282
Brain.1,8897
Brain.1,26830
Brain.1,2982
Brain.1,91179
Brain.1,138065
Brain.1,121952
Brain.1,57523
Brain.1,51699
Brain.1,22998
Brain.1,7011
Brain.1,10365
Brain.1,162494
Brain.1,3142
Brain.1,93653
Brain.1,23300
Brain.1,5585
Brain.1,25930
Brain.1,23335
Brain.1,340017
Brain.1,497258
Brain.1,9658
Brain.1,677811
Brain.1,58475
Brain.1,51100
Brain.1,5606
Brain.1,9453
Brain.1,677800
Brain.1,5518
Brain.1,54537
Brain.1,25941
Brain.1,93035
Brain.1,339005
Brain.1,136051
Brain.1,5709
Brain.1,7408
Brain.1,5217
Brain.1,8869
Brain.1,123283
Brain.1,101927027
Brain.1,729614
Brain.1,129881
Brain.1,100507388
Brain.1,1641
Brain.1,54951
Brain.1,4780
Brain.1,65260
Brain.1,100169762
Brain.1,100169763
Brain.1,10788
Brain.1,100169761
Brain.1,5290
Brain.1,3839
Brain.1,25829
Brain.1,2135
Brain.1,100534611
Brain.1,100151684
Brain.1,6741
Brain.1,79867
Brain.1,283174
Brain.1,1950
Brain.1,26782
Brain.1,29115
Brain.1,79868
Brain.1,2539
Brain.1,101928208
Brain.1,100874039
Brain.1,115560
Brain.1,104355295
Brain.1,101927455
Brain.1,5055
Brain.1,171391
Brain.1,400242
Brain.1,171220
Brain.1,57161
Brain.1,2274
Brain.1,285958
Brain.1,105373132
Brain.1,8314
Brain.1,4238
Brain.1,2057
Brain.1,100169768
Brain.1,22862
Brain.1,3735
Brain.1,5504
Brain.1,58533
Brain.1,199745
Brain.1,83695
Brain.1,9833
Brain.1,100288798
Brain.1,826
Brain.1,100169767
Brain.1,9725
Brain.1,64327
Brain.1,100169766
Brain.1,7103
Brain.1,23581
Brain.1,116841
Brain.1,103504728
Brain.1,100169765
Brain.1,91010
Brain.1,26958
Brain.1,220136
Brain.1,100169764
Brain.1,514
Brain.1,10978
Brain.1,101927659
Brain.1,100616434
Brain.1,51435
Brain.1,338427
Brain.1,647024
Brain.1,54778
Brain.1,1627
Brain.1,58505
Brain.1,3222
Brain.1,10454
Brain.1,51166
Brain.1,1054
Brain.1,387893
Brain.1,8780
Brain.1,9444
Brain.1,116983
Brain.1,90411
Brain.1,100189032
Brain.1,890
Brain.1,83892
Brain.1,101927746
Brain.1,84695
Brain.1,677830
Brain.1,51333
Brain.1,101928445
Brain.1,100505894
Brain.1,2705
Brain.1,200916
Brain.1,9716
Brain.1,51175
Brain.1,100505854
Brain.1,4151
Brain.1,55040
Brain.1,5476
Brain.1,441234
Brain.1,9124
Brain.1,79684
Brain.1,26996
Brain.1,5580
Brain.1,222171
Brain.1,9166
Brain.1,90853
Brain.1,24137
Brain.1,3855
Brain.1,23152
Brain.1,10438
Brain.1,8940
Brain.1,23210
Brain.1,9841
Brain.1,9060
Brain.1,100335030
Brain.1,3556
Brain.1,57128
Brain.1,51149
Brain.1,84458
Brain.1,1525
Brain.1,90480
Brain.1,144501
Brain.1,92558
Brain.1,3110
Brain.1,100293704
Brain.1,3832
Brain.1,58986
Brain.1,776
Brain.1,100500847
Brain.1,816
Brain.1,284498
Brain.1,79980
Brain.1,128
Brain.1,148229
Brain.1,441250
Brain.1,10120
Brain.1,51125
Brain.1,1964
Brain.1,8863
Brain.1,374354
Brain.1,360132
Brain.1,29993
Brain.1,790
Brain.1,84832
Brain.1,10193
Brain.1,8031
Brain.1,4860
Brain.1,85457
Brain.1,140699
Brain.1,9673
Brain.1,401474
Brain.1,9693
Brain.1,23593
Brain.1,4069
Brain.1,114757
Brain.1,2570
Brain.1,105373226
Brain.1,5802
Brain.1,100507057
Brain.1,101927084
Brain.1,100874093
Brain.1,406997
Brain.1,100500873
Brain.1,100272216
Brain.1,256126
Brain.1,139231
Brain.1,6097
Brain.1,23753
Brain.1,84447
Brain.1,1793
Brain.1,222584
Brain.1,54795
Brain.1,2074
Brain.1,79752
Brain.1,283349
Brain.1,9619
Brain.1,2030
Brain.1,64386
Brain.1,100500815
Brain.1,6472
Brain.1,50808
Brain.1,5066
Brain.1,9480
Brain.1,8491
Brain.1,5899
Brain.1,116828
Brain.1,2203
Brain.1,163183
Brain.1,7762
Brain.1,4582
Brain.1,3281
Brain.1,7414
Brain.1,57666
Brain.1,100009613
Brain.1,677770
Brain.1,388
Brain.1,25896
Brain.1,6309
Brain.1,2644
Brain.1,6434
Brain.1,574029
Brain.1,56652
Brain.1,132160
Brain.1,57451
Brain.1,11191
Brain.1,55096
Brain.1,27031
Brain.1,56243
Brain.1,8777
Brain.1,4832
Brain.1,6506
Brain.1,10600
Brain.1,55680
Brain.1,5686
Brain.1,10732
Brain.1,3421
Brain.1,83666
Brain.1,100996724
Brain.1,11155
Brain.1,54805
Brain.1,10324
Brain.1,100506217
Brain.1,1479
Brain.1,112479
Brain.1,4571
Brain.1,151636
Brain.1,56154
Brain.1,57489
Brain.1,11264
Brain.1,283989
Brain.1,57599
Brain.1,4052
Brain.1,9684
Brain.1,27342
Brain.1,994
Brain.4,1363
Brain.4,347
Brain.4,345557
Brain.4,10202
Brain.4,23213
Brain.4,10125
Brain.4,5327
Brain.4,10409
Brain.4,57575
Brain.4,5104
Brain.4,10561
Brain.4,753
Brain.4,29909
Brain.4,63928
Brain.4,132430
Brain.4,55008
Brain.4,100505967
Brain.4,6445
Brain.4,27443
Brain.4,23639
Brain.4,624
Brain.4,54809
Brain.4,29933
Brain.4,256764
Brain.4,25849
Brain.4,5314
Brain.4,101929206
Brain.4,7052
Brain.4,171019
Brain.4,26834
Brain.4,1836
Brain.4,7366
Brain.4,223117
Brain.4,57526
Brain.4,7078
Brain.4,3694
Brain.4,1326
Brain.4,3623
Brain.4,9383
Brain.4,4286
Brain.4,56999
Brain.4,90649
Brain.4,5655
Brain.4,8519
Brain.4,10317
Brain.4,339479
Brain.4,3429
Brain.4,4128
Brain.4,2515
Brain.4,55601
Brain.4,79689
Brain.4,347731
Brain.4,57586
Brain.4,3437
Brain.4,1290
Brain.4,2568
Brain.4,150
Brain.4,6781
Brain.4,857
Brain.4,83872
Brain.4,12
Brain.4,53353
Brain.4,8001
Brain.4,6097
Brain.4,1636
Brain.4,684
Brain.4,339862
Brain.4,728378
Brain.4,283120
Brain.4,7980
Brain.4,1289
Brain.4,54739
Brain.4,10690
Brain.4,1462
Brain.4,58499
Brain.4,79633
Brain.4,84675
Brain.4,399694
Brain.4,3486
Brain.4,151354
Brain.4,3434
Brain.4,1193
Brain.4,55784
Brain.4,105221694
Brain.4,152485
Brain.4,1946
Brain.4,4938
Brain.4,7852
Brain.4,4600
Brain.4,113230
Brain.4,440905
Brain.4,6091
Brain.4,429
Brain.4,101928944
Brain.4,342945
Brain.4,10397
Brain.4,92370
Brain.4,146177
Brain.4,84952
Brain.4,2706
Brain.4,653149
Brain.4,445582
Brain.4,2902
Brain.4,2330
Brain.4,105374278
Brain.4,57010
Brain.4,51129
Brain.4,1903
Brain.4,220441
Brain.4,1345
Brain.4,7042
Brain.4,4599
Brain.4,9846
Brain.4,80070
Brain.4,35
Brain.4,948
Brain.4,55089
Brain.4,3678
Brain.4,158471
Brain.4,93556
Brain.4,90102
Brain.4,23586
Brain.4,28965
Brain.4,100302175
Brain.4,3868
Brain.4,168667
Brain.4,100033819
Brain.4,140730
Brain.4,283316
Brain.4,1038
Brain.4,23581
Brain.4,10100
Brain.4,56241
Brain.4,3358
Brain.4,56924
Brain.4,1847
Brain.4,5359
Brain.4,10272
Brain.4,4211
Brain.4,83666
Brain.4,100526832
Brain.4,3570
Brain.4,653
Brain.4,340267
Brain.4,6340
Brain.4,79973
Brain.4,100506930
Brain.4,1288
Brain.4,4680
Brain.4,3936
Brain.4,10205
Brain.4,105373990
Brain.4,159963
Brain.4,286223
Brain.4,1475
Brain.4,729025
Brain.4,81607
Brain.4,10244
Brain.4,100134229
Brain.4,55024
Brain.4,57402
Brain.4,54102
Brain.4,26049
Brain.4,489
Brain.4,8564
Adrenal.1,2568
Adrenal.1,1836
Adrenal.1,57575
Adrenal.1,4286
Adrenal.1,5655
Adrenal.1,3694
Adrenal.1,1363
Adrenal.1,5104
Adrenal.1,1475
Adrenal.1,23026
Adrenal.1,2201
Adrenal.1,93035
Adrenal.1,79935
Adrenal.1,29909
Adrenal.1,105373990
Adrenal.1,10125
Adrenal.1,273
Adrenal.1,150
Adrenal.1,1281
Adrenal.1,3899
Adrenal.1,3776
Adrenal.1,55504
Adrenal.1,10964
Adrenal.1,8556
Adrenal.1,11012
Adrenal.1,2139
Adrenal.1,1591
Adrenal.1,145978
Adrenal.1,54769
Adrenal.1,3698
Adrenal.1,56999
Adrenal.1,2042
Adrenal.1,345557
Adrenal.1,26166
Adrenal.1,43849
Adrenal.1,146177
Adrenal.1,101928932
Adrenal.1,753
Adrenal.1,9201
Adrenal.1,401546
Adrenal.1,56937
Adrenal.1,101928961
Adrenal.1,4582
Adrenal.1,94121
Adrenal.1,7042
Adrenal.1,4774
Adrenal.1,7366
Adrenal.1,7052
Adrenal.1,301
Adrenal.1,23213
Adrenal.1,10002
Adrenal.1,90993
Adrenal.1,12
Adrenal.1,117154
Adrenal.1,57731
Adrenal.1,100874375
Adrenal.1,5327
Adrenal.1,100533105
Adrenal.1,56241
Adrenal.1,10538
Adrenal.1,347731
Adrenal.1,23678
Adrenal.1,1124
Adrenal.1,253982
Adrenal.1,54848
Adrenal.1,374
Adrenal.1,25849
Adrenal.1,130271
Adrenal.1,57562
Adrenal.1,6402
Adrenal.1,55638
Adrenal.1,157506
Adrenal.1,148741
Adrenal.1,10561
Adrenal.1,286467
Adrenal.1,144501
Adrenal.1,9846
Adrenal.1,6695
Adrenal.1,23092
Adrenal.1,60437
Adrenal.1,9315
Adrenal.1,378832
Adrenal.1,169611
Adrenal.1,51806
Adrenal.1,339862
Adrenal.1,79574
Adrenal.1,25803
Adrenal.1,154761
Adrenal.1,8587
Adrenal.1,100130449
Adrenal.1,55765
Adrenal.1,79674
Adrenal.1,441376
Adrenal.1,7057
Adrenal.1,3248
Adrenal.1,1326
Adrenal.1,7367
Adrenal.1,2938
Adrenal.1,5570
Adrenal.1,10164
Adrenal.1,254778
Adrenal.1,57685
Adrenal.2,7503
Adrenal.2,26085
Adrenal.2,10562
Adrenal.2,273
Adrenal.2,105373990
Adrenal.2,10071
Adrenal.2,56999
Adrenal.2,63928
Adrenal.2,10202
Adrenal.2,146177
Adrenal.2,563
Adrenal.2,654463
Adrenal.2,57575
Adrenal.2,9496
Adrenal.2,54848
Adrenal.2,201625
Adrenal.2,51715
Adrenal.2,6286
Adrenal.2,100169751
Adrenal.2,5175
Adrenal.2,5655
Adrenal.2,1281
Adrenal.2,5327
Adrenal.2,100169756
Adrenal.2,100169757
Adrenal.2,100169755
Adrenal.2,100169753
Adrenal.2,100169754
Adrenal.2,100169759
Adrenal.2,100169758
Adrenal.2,2568
Adrenal.2,5104
Adrenal.2,347731
Adrenal.2,1836
Adrenal.2,79740
Adrenal.2,79935
Adrenal.2,222256
Adrenal.2,25790
Adrenal.2,23026
Adrenal.2,2947
Adrenal.2,92749
Adrenal.2,287
Adrenal.2,8618
Adrenal.2,3745
Adrenal.2,118430
Adrenal.2,54768
Adrenal.2,374407
Adrenal.2,12
Adrenal.2,100873980
Adrenal.2,342538
Adrenal.2,100505967
Adrenal.2,100874243
Adrenal.2,270
Adrenal.2,10720
Adrenal.2,5799
Adrenal.2,84125
Adrenal.2,93035
Adrenal.2,200162
Adrenal.2,55130
Adrenal.2,27286
Adrenal.2,3908
Adrenal.2,5923
Adrenal.2,10125
Adrenal.2,80122
Adrenal.2,2688
Adrenal.2,79838
Adrenal.2,128102
Adrenal.2,3778
Adrenal.2,2043
Adrenal.2,5778
Adrenal.2,79747
Adrenal.2,7367
Adrenal.2,129881
Adrenal.2,132203
Adrenal.2,339479
Adrenal.2,3747
Adrenal.2,4135
Adrenal.2,101929567
Adrenal.2,23046
Adrenal.2,90288
Adrenal.2,55711
Adrenal.2,154664
Adrenal.2,8110
Adrenal.2,126231
Adrenal.2,6097
Adrenal.2,219681
Adrenal.2,401546
Adrenal.2,8001
Adrenal.2,146754
Adrenal.2,753
Adrenal.2,55036
Adrenal.2,202052
Adrenal.2,79895
Adrenal.2,23024
Adrenal.2,9383
Adrenal.2,2938
Adrenal.2,2813
Adrenal.2,83659
Adrenal.2,257106
Adrenal.2,10317
Adrenal.2,374872
Adrenal.2,3756
Adrenal.2,5787
Adrenal.2,114780
Adrenal.2,3568
Adrenal.2,9283
Adrenal.2,283726
Adrenal.2,3694
Adrenal.2,148713
Adrenal.2,152110
Adrenal.2,3776
Adrenal.2,65217
Kidney.1,201625
Kidney.1,1048
Kidney.1,128344
Kidney.1,57211
Kidney.1,132228
Kidney.1,200162
Kidney.1,100506380
Kidney.1,132203
Kidney.1,55167
Kidney.1,92340
Kidney.1,728763
Kidney.1,100127888
Kidney.1,219670
Kidney.1,101928794
Kidney.1,4610
Kidney.1,785
Kidney.1,149465
Kidney.1,153527
Kidney.1,7145
Kidney.1,284757
Kidney.1,402160
Kidney.1,102723743
Kidney.1,25790
Kidney.1,164656
Kidney.1,414918
Kidney.1,414318
Kidney.1,374618
Kidney.1,137872
Kidney.1,10206
Kidney.1,84216
Kidney.1,1368
Kidney.1,11228
Kidney.1,79740
Kidney.1,10529
Kidney.1,400499
Kidney.1,92749
Kidney.1,9247
Kidney.1,23105
Kidney.1,148713
Kidney.1,117154
Kidney.1,5664
Kidney.1,5376
Kidney.1,100189359
Kidney.1,399694
Kidney.1,102467224
Kidney.1,102724077
Kidney.1,51279
Kidney.1,130367
Kidney.1,153643
Kidney.1,100129434
Kidney.1,84125
Kidney.1,342132
Kidney.1,64063
Kidney.1,55036
Kidney.1,146754
Kidney.1,720
Kidney.1,5433
Kidney.1,10371
Kidney.1,10309
Kidney.1,54970
Kidney.1,112611
Kidney.1,55001
Kidney.1,30008
Kidney.1,79747
Kidney.1,8412
Kidney.1,956
Kidney.1,389799
Kidney.1,166979
Kidney.1,7594
Kidney.1,3992
Kidney.1,27249
Kidney.1,79948
Kidney.1,57575
Kidney.1,56731
Kidney.1,6097
Kidney.1,132430
Kidney.1,57139
Kidney.1,642987
Kidney.1,100130987
Kidney.1,653162
Kidney.1,22905
Kidney.1,1838
Kidney.1,144535
Kidney.1,30014
Kidney.1,728712
Kidney.1,79031
Kidney.1,1627
Kidney.1,1606
Kidney.1,57106
Kidney.1,79854
Kidney.1,148696
Kidney.1,197358
Kidney.1,441389
Kidney.1,10233
Kidney.1,9770
Kidney.1,100188987
Kidney.1,27019
Kidney.1,101929570
Kidney.1,54863
Kidney.1,149473
Kidney.1,197135
Kidney.1,6517
Kidney.1,222256
Kidney.1,157378
Kidney.1,114884
Kidney.1,23429
Kidney.1,400946
Kidney.1,57085
Kidney.1,2583
Kidney.1,89876
Kidney.1,10611
Kidney.1,79029
Kidney.1,22801
Kidney.1,8395
Kidney.1,55200
Kidney.1,55789
Kidney.1,159
Kidney.1,58493
Kidney.1,124454
Kidney.1,23515
Kidney.1,1767
Kidney.1,25806
Kidney.1,51751
Kidney.1,51127
Kidney.1,57452
Kidney.1,5778
Kidney.1,2912
Kidney.1,150082
Kidney.1,345643
Kidney.1,4221
Kidney.1,51109
Kidney.1,199692
Kidney.1,10690
Kidney.1,8405
Kidney.1,7127
Kidney.1,474343
Kidney.1,6018
Kidney.1,84154
Kidney.1,401321
Kidney.1,57610
Kidney.1,51537
Kidney.1,4880
Kidney.1,644990
Kidney.1,50853
Kidney.1,2719
Kidney.1,102465486
Kidney.1,1580
Kidney.1,57710
Kidney.1,100509620
Kidney.1,100874244
Kidney.1,440993
Kidney.1,643376
Kidney.1,105369190
Kidney.1,55259
Kidney.1,4861
Kidney.1,130540
Kidney.1,200942
Kidney.1,105375110
Kidney.1,728927
Kidney.1,4256
Kidney.1,84883
Kidney.1,57335
Kidney.1,55004
Kidney.1,7138
Kidney.1,1939
Kidney.1,9318
Kidney.1,79983
Kidney.1,90632
Kidney.1,63901
Kidney.1,81577
Kidney.1,7675
Kidney.1,171392
Kidney.1,728621
Kidney.1,79414
Kidney.1,2891
Kidney.1,3934
Kidney.1,644096
Kidney.1,51533
Kidney.1,123872
Kidney.1,286410
Kidney.1,440836
Kidney.1,100874366
Kidney.1,730183
Kidney.1,23604
Kidney.1,259173
Kidney.1,55330
Kidney.1,8404
Kidney.1,23176
Kidney.1,4751
Kidney.1,286207
Kidney.1,80063
Kidney.1,27075
Kidney.1,84812
Kidney.1,122622
Kidney.1,115811
Kidney.1,84100
Kidney.1,92335
Kidney.1,79703
Kidney.1,55973
Kidney.1,2009
Kidney.1,202915
Kidney.1,80067
Kidney.1,4052
Kidney.1,51192
Kidney.1,79925
Kidney.1,1196
Kidney.1,399512
Kidney.1,25814
Kidney.1,196475
Kidney.1,9831
Kidney.1,339231
Kidney.1,100507057
Kidney.1,3161
Kidney.1,116984
Kidney.1,1326
Kidney.1,84869
Kidney.1,100129250
Kidney.1,375616
Kidney.1,3104
Kidney.1,100506599
Brain.3,178
Brain.3,158471
Brain.3,85320
Brain.3,100033420
Brain.3,81575
Brain.3,94025
Brain.3,2114
Brain.3,692235
Brain.3,2567
Brain.3,729920
Brain.3,117177
Brain.3,10551
Brain.3,399670
Brain.3,57418
Brain.3,282973
Brain.3,153572
Brain.3,122042
Brain.3,105370828
Brain.3,640
Brain.3,685
Brain.3,149069
Brain.3,252884
Brain.3,4779
Brain.3,3158
Brain.3,145837
Brain.3,1847
Brain.3,100505795
Brain.3,5304
Brain.3,27295
Brain.3,104472713
Brain.3,9526
Brain.3,9885
Brain.3,85379
Brain.3,5570
Brain.3,100033427
Brain.3,100874188
Brain.3,339005
Brain.3,53353
Brain.3,51018
Brain.3,8359
Brain.3,574444
Brain.3,102724552
Brain.3,11144
Brain.3,136263
Brain.3,6990
Brain.3,57402
Brain.3,148789
Brain.3,100507034
Brain.3,406985
Brain.3,10734
Brain.3,51249
Brain.3,101928012
Brain.3,145258
Brain.3,7164
Brain.3,389333
Brain.3,105371937
Brain.3,80168
Brain.3,102724428
Brain.3,406886
Brain.3,440925
Brain.3,6473
Brain.3,55755
Brain.3,9314
Brain.3,5165
Brain.3,23262
Brain.3,100861548
Brain.3,140545
Brain.3,4957
Brain.3,25923
Brain.3,100507240
Brain.3,100132781
Brain.3,5697
Brain.3,57338
Brain.3,692053
Brain.3,84898
Brain.3,1783
Brain.3,9882
Brain.3,65072
Brain.3,100191040
Brain.3,28952
Brain.3,51004
Brain.3,100506606
Brain.3,84319
Brain.3,389668
Brain.3,3064
Brain.3,54768
Brain.3,114609
Brain.3,6049
Brain.3,101928710
Brain.3,24142
Brain.3,83657
Brain.3,134728
Brain.3,100033431
Brain.3,55287
Brain.3,29083
Brain.3,387103
Brain.3,5829
Brain.3,3856
Brain.3,51304
Brain.3,9685
Brain.3,8334
Brain.3,202151
Brain.3,7474
Brain.3,5074
Brain.3,4649
Brain.3,100033421
Brain.3,100033415
Brain.3,729085
Brain.3,100505989
Brain.3,7589
Brain.3,9690
Brain.3,29920
Brain.3,284800
Brain.3,728882
Brain.3,26094
Brain.3,5594
Brain.3,100169760
Brain.3,10951
Brain.3,149371
Brain.3,9110
Brain.3,5048
Brain.3,203069
Brain.3,355
Brain.3,79739
Brain.3,4680
Brain.3,7086
Brain.3,105376060
Brain.3,7053
Brain.3,5153
Brain.3,100505783
Brain.3,7401
Brain.3,153396
Brain.3,79710
Brain.3,646424
Brain.3,5424
Brain.3,64743
Brain.3,55502
Brain.3,80007
Brain.3,23413
Brain.3,51313
Brain.3,27042
Brain.3,26036
Brain.3,285704
Brain.3,55196
Brain.3,55197
Brain.3,9475
Brain.3,4285
Brain.3,26586
Brain.3,84248
Brain.3,196472
Brain.3,7569
Brain.3,7756
Brain.3,54994
Brain.3,100033426
Brain.3,84525
Brain.3,23384
Brain.3,7094
Brain.3,23164
Brain.3,64853
Brain.3,25758
Brain.3,4353
Brain.3,154907
Brain.3,283463
Brain.3,56256
Brain.3,10062
Brain.3,29766
Brain.3,27075
Brain.3,10309
Brain.3,7841
Brain.3,286053
Brain.3,90557
Brain.3,161882
Brain.3,1522
Brain.3,80209
Brain.3,80856
Brain.3,60559
Brain.3,11315
Brain.3,9927
Brain.3,7088
Brain.3,149041
Brain.3,10867
Brain.3,6453
Brain.3,51275
Brain.3,6810
Brain.3,10615
Brain.3,2934
Brain.3,152137
Brain.3,84669
Brain.3,23112
Brain.3,10163
Brain.3,100532731
Brain.3,10528
Brain.3,100033418
Brain.3,163183
Brain.3,402569
Brain.3,283248
Brain.3,100134368
Brain.3,122945
Brain.3,387066
Brain.3,154075
Brain.3,7110
Brain.3,105369669
Brain.3,105371414
Brain.3,55841
Brain.3,55125
Brain.3,842
Brain.3,65005
Brain.3,51230
Brain.3,6389
Brain.3,8771
