"Geneid","logFC","unshrunk.logFC","logCPM","PValue","FDR","hgnc_symbol"
"100134368",3.68188297504577,3.73195818815397,3.76695140139529,0.0151424599364625,0.797594400869259,""
"100169760",-3.11800188520234,-3.1180295860042,15.0999595236081,0.0189135118597132,0.797594400869259,"RNA5S9"
"100191040",4.0862911367194,4.12254264370828,4.65567045770285,0.0051195254467315,0.604419050434116,"C2CD4D"
"100287559",3.14893724481091,3.18763767193016,3.74204748169183,0.0371106339111876,0.912778861007865,"ADPGK-AS1"
"100423037",4.35989784086659,4.50956576681752,2.86273533617226,0.010787830397683,0.688856340940246,"MIR3176"
"100505566",3.05851119596724,3.09452826753868,3.77903768974277,0.0422094651168643,0.937498339658553,"LINC00578"
"100505783",3.65924036355457,3.70221084475992,3.97439513179702,0.0142455654847416,0.797594400869259,"OSER1-DT"
"100505795",3.99917277587021,4.01206610734671,6.54932616329913,0.0041223986028388,0.555151752394334,"PBX1-AS1"
"100505989",4.94244445722574,5.09452826753868,3.24075617270504,0.00282701101635931,0.516535298560509,"SMIM31"
"100506606",3.58922637518631,3.602675171209,5.95867372871785,0.00984828201970773,0.688856340940246,""
"100506755",4.41903244679955,4.8271808688338,2.08276101591729,0.0396450944221058,0.934317499444401,"MIR497HG"
"100506963",3.39414691461512,3.42710360662555,4.16263154588818,0.0208573737601995,0.797594400869259,"ELOA-AS1"
"100507034",4.04149301540306,4.0621067898463,5.67873129667998,0.00433383834721518,0.555151752394334,"PITRM1-AS1"
"100507240",4.4476406728795,4.50956576681752,4.10581622980372,0.00333040762813265,0.555151752394334,"VWA8-AS1"
"100532731",-4.57525445495081,-4.62998558558127,6.19874023457292,0.0182367329002308,0.797594400869259,"COMMD3-BMI1"
"100616468",4.05246954752632,4.24653136098373,2.45961346168367,0.0298638651643452,0.888276361516221,"MIR4742"
"10062",3.26032845880212,3.2751005131805,5.40497157485942,0.0195541612589278,0.797594400869259,"NR1H3"
"100861548",3.73670035041252,3.75057386632132,6.07805545180741,0.00731773625781951,0.668527476696511,"PINK1-AS"
"100874188",4.15667518755833,4.18763767193016,5.02558094912351,0.0040242378494576,0.555151752394334,"LINC00571"
"100874530",4.05246954752632,4.24653136098373,2.45961346168367,0.0298638651643452,0.888276361516221,"APOBEC3B-AS1"
"10114",-3.0923514275491,-3.10514407729769,6.64513164742105,0.0496371148503926,0.940369729076106,"HIPK3"
"10150",-3.74913763964305,-3.77583645204473,6.33899857192053,0.0308288868202416,0.892078953821726,"MBNL2"
"10163",-3.49959342069381,-3.51280204621093,6.98284084221143,0.0263201786206198,0.838095646201809,"WASF2"
"101867536",3.0074558782949,3.01857941430538,5.64934982662988,0.0295179918139873,0.884847926486479,"PRNCR1"
"101928012",4.89104501848708,4.96899738545482,4.1741142186253,0.00146404178790546,0.447595491403883,""
"101928710",4.40791810037986,4.50956576681752,3.34798918990815,0.00596122429490426,0.650585934915367,"SCAT1"
"101928868",3.87640842490559,3.99499259398776,2.83118726026803,0.0231168271225318,0.825109448085159,""
"101929387",4.56819309542226,5.09452826753868,1.99476838202107,0.0418795344003241,0.937498339658553,"LMF1-AS1"
"10209",-3.53017300094426,-3.55652342364025,6.15612505436029,0.042513607271459,0.937498339658553,"EIF1"
"102466985",4.97843496032159,5.50956576681752,2.13805779329933,0.0188574161793436,0.797594400869259,"MIR6837"
"102724428",5.1641458821745,5.31692068887513,3.41465515367303,0.00166656985148009,0.447595491403883,"SIK1B"
"10273",-3.89654796750599,-3.94986585181978,5.6279595946365,0.0477870249200897,0.940369729076106,"STUB1"
"10309",3.246210780443,3.25802699982156,5.80278379548756,0.0189548890838534,0.797594400869259,"CCNO"
"10528",-4.55291534336178,-4.60760977887464,6.17992966674227,0.0188667688812257,0.797594400869259,"NOP56"
"105371414",3.40030863851091,3.43156325481625,4.25073785024229,0.020014597971625,0.797594400869259,""
"10551",-5.36015197764017,-5.38827968918799,7.70132916397671,0.00186643936994061,0.447595491403883,"AGR2"
"10615",-4.58543368906145,-4.64018135268716,6.20731222949039,0.0179557614696142,0.797594400869259,"SPAG5"
"10657",-3.15704750092679,-3.16991433268792,6.69861625232087,0.0450437386326775,0.940369729076106,"KHDRBS1"
"10734",3.94668798408016,3.97020013253648,5.3064479501959,0.00559650723635732,0.641008903459792,"STAG3"
"10867",-3.87295157146238,-3.89982516932018,6.44254482076066,0.0255329648468421,0.836675710055661,"TSPAN9"
"10951",-4.11431189946462,-4.14148592436141,6.64474626115197,0.017439706537691,0.797594400869259,"CBX1"
"10955",-3.31660186315367,-3.32963802127942,6.83077632326499,0.03523951848979,0.900638811049239,"SERINC3"
"11144",4.82174613870027,4.92460326609637,3.67014811341955,0.00230369308930122,0.465224757034146,"DMC1"
"11201",-3.73987351803047,-3.76655863845671,6.33125525358279,0.0312606318415523,0.892078953821726,"POLI"
"11315",-3.89815508694721,-3.9250624608192,6.46363649281041,0.0245573389520288,0.825214817142691,"PARK7"
"11338",-3.51938481805966,-3.54571666868367,6.14712251397371,0.0431749205664168,0.940369729076106,"U2AF2"
"113457",3.94727218716039,4.09452826753868,2.6543910332181,0.0259485039084242,0.836675710055661,"TUBA3D"
"114609",3.9291328937769,3.95702474378874,4.96309022543783,0.00627052406054634,0.6591781046662,"TIRAP"
"114794",4.35989784086659,4.50956576681752,2.86273533617226,0.010787830397683,0.688856340940246,"ELFN2"
"114794",4.35989784086659,4.50956576681752,2.86273533617226,0.010787830397683,0.688856340940246,""
"115948",3.36051750880197,3.40265056290101,3.77312994490626,0.0258987840511561,0.836675710055661,"ODAD3"
