"Geneid","logFC","unshrunk.logFC","logCPM","PValue","FDR","hgnc_symbol"
"10002",3.65948740363595,3.70627737576526,3.19172380413097,0.015089001287888,0.999965706300129,"NR2E3"
"100129845",3.20199423598145,3.29123987648642,1.99185549036549,0.0494650362804821,0.999965706300129,"PCOLCE-AS1"
"100130449",3.00024344207051,3.03374365419405,3.0078152275681,0.0406281720310032,0.999965706300129,""
"100132708",4.23824728848426,4.50536468183927,1.64420598065409,0.0246913708177013,0.999965706300129,"CYP4F30P"
"100191040",3.66856706504944,3.76072515978764,2.35695891018022,0.0237497709717384,0.999965706300129,"C2CD4D"
"100505676",3.65049178522414,3.72008317529029,2.68234444274599,0.0199025690061508,0.999965706300129,"RRS1-AS1"
"100507347",-4.03524688257429,-4.21655476371228,1.69586144136076,0.0181381240952759,0.999965706300129,"VIM-AS1"
"100507401",3.9703258686304,4.23465634812005,1.44638008496217,0.0367266328051524,0.999965706300129,"LRP4-AS1"
"100533105",2.87140665468517,2.87266207070789,7.41764877020817,0.0305882210133191,0.999965706300129,""
"10125",-4.19565263415776,-4.20006664092371,6.93926087712226,0.00230779345327563,0.999965706300129,"RASGRP1"
"10164",2.91513937592988,2.94835216296341,2.9389883805589,0.0466379002697738,0.999965706300129,"CHST4"
"101929595",-3.62386552231548,-3.80151726443343,1.3906021481384,0.0354320818303638,0.999965706300129,"CYP2U1-AS1"
"103611157",-3.55420631167645,-3.73112793654204,1.34152939309035,0.0394674961978052,0.999965706300129,"TGFB2-OT1"
"10538",3.08815510468123,3.10176207762271,4.28691103269978,0.0260921099056468,0.999965706300129,"BATF"
"10561",-2.77283933449105,-2.7804556489056,4.71054961949185,0.0399738278144334,0.999965706300129,"IFI44"
"10642",-3.40637883780376,-3.49666268290501,1.97650911263263,0.0306282286389689,0.999965706300129,"IGF2BP1"
"10964",-3.96894598775769,-3.97767421958726,5.72871002238658,0.00404969657330671,0.999965706300129,"IFI44L"
"11012",3.88677643822164,3.88935374485888,7.41742750324617,0.00433765491060648,0.999965706300129,"KLK11"
"11174",-4.34542354781697,-4.40919984165467,3.28873831258603,0.00412155745305154,0.999965706300129,"ADAMTS6"
"1124",3.13288601173604,3.15558477712885,3.64193877107486,0.027894593847327,0.999965706300129,"CHN2"
"1124",3.13288601173604,3.15558477712885,3.64193877107486,0.027894593847327,0.999965706300129,""
"117154",-3.31784554616071,-3.36339615204155,2.76356825900476,0.0241656902689106,0.999965706300129,"DACH2"
"118430",4.03714559950633,4.17576265906648,2.19553452109425,0.0180032336079613,0.999965706300129,"MUCL1"
"118738",-3.40390538959374,-3.57912484309699,1.23836202479928,0.0495296508675778,0.999965706300129,"ZNF488"
"12",2.94770253206054,2.95069610343171,6.25732774249129,0.0275971441363724,0.999965706300129,"SERPINA3"
"121643",3.5431507121068,3.67826299959566,1.81039081505233,0.0392974180374267,0.999965706300129,"FOXN4"
"1281",-4.17450204296583,-4.18784346707075,5.32546387960052,0.00286366767730823,0.999965706300129,"COL3A1"
"129530",3.73955057919049,3.87620237720758,1.96056169458056,0.0290839158320462,0.999965706300129,"LYG1"
"130271",-2.76847172848096,-2.77274702574378,5.53372486028388,0.038290784740322,0.999965706300129,"PLEKHH2"
"1363",5.00430953789474,5.01311232142193,6.77845942210268,0.00045460566336741,0.733113623861317,"CPE"
"144501",-2.63907232672911,-2.64042102236586,7.06014854662321,0.0453402353483509,0.999965706300129,"KRT80"
"145837",3.8457174276771,3.98311758112409,2.04340544299571,0.0245888297254066,0.999965706300129,"DRAIC"
"145978",-3.76010847007134,-3.77065630072867,5.24626103604164,0.00642955856238308,0.999965706300129,"LINC00052"
"146177",3.69644766074176,3.72008317529029,4.12775769608183,0.00994169365461743,0.999965706300129,"VWA3A"
"146395",4.80619728335135,4.94835216296341,2.83725494355063,0.00461109806923393,0.999965706300129,"GSG1L"
"1475",4.94685104413177,4.97162194228626,5.26890943972966,0.000758476390533758,0.896974179445222,"CSTA"
"148741",3.08727748231924,3.11436211440234,3.36549862788008,0.0322016638640668,0.999965706300129,"ANKRD35"
"150",4.81485007012566,4.86381865275174,4.21335890339132,0.00158235258032149,0.999965706300129,"ADRA2A"
"150384",3.50044563460502,3.63519427770378,1.77829330637776,0.0418850062892271,0.999965706300129,"GTSE1-DT"
"151790",3.77581457496915,3.91272825323269,1.98873183612524,0.0274740880672017,0.999965706300129,"WDR49"
"152098",4.2775128013581,4.5449964687322,1.67389261806111,0.0232514275860315,0.999965706300129,"ZCWPW2"
"154761",3.05559792366022,3.09583911476953,2.82599892106412,0.0401261525965793,0.999965706300129,""
"157506",2.7426744928871,2.74573598556819,6.01556224585189,0.039708065218305,0.999965706300129,"RDH10"
"1582",3.70235148584314,3.83872767178891,1.93180516521876,0.0308197274591145,0.999965706300129,"CYP8B1"
"1591",-4.06632216279723,-4.09369801592674,4.19172505725812,0.00452345121214744,0.999965706300129,"CYP24A1"
"169611",-2.87900058252181,-2.90105293798435,3.32178642607731,0.040179652153388,0.999965706300129,"OLFML2A"
"171482",5.3539514501252,5.49769075395385,3.31807955753644,0.00158958936426548,0.999965706300129,"FAM9A"
"1836",5.56590589622396,5.57479967965161,7.32025455426479,0.000127690634517185,0.38561888518455,"SLC26A2"
"196743",3.41104517629609,3.5449964687322,1.71177038744865,0.0477732624238993,0.999965706300129,"PAOX"
"200772",4.02628335040575,4.29123987648642,1.48699267177641,0.0338674358750211,0.999965706300129,"UICLM"
