"","Geneid","logFC","unshrunk.logFC","logCPM","PValue","FDR","hgnc_symbol","sample"
"130","221393",-3.4826714654468,-3.56027116400186,2.79303798931018,0.0265298882199261,0.999954013176133,"ADGRF4","Adrenal.22"
"131","221711",3.64451039126187,3.72744121554759,2.8201178924615,0.0202402553309699,0.999954013176133,"SYCP2L","Adrenal.22"
"132","222256",5.4976312731966,5.66854752649402,3.6015730230135,0.00115227361527033,0.992985505502248,"CDHR3","Adrenal.22"
"133","222967",3.91109057295693,4.02218448110872,2.6983649862314,0.0158109556649008,0.999954013176133,"RSPH10B","Adrenal.22"
"134","223075",2.89835420634167,2.92488727975381,3.59708717337529,0.0419306102540119,0.999954013176133,"ITPRID1","Adrenal.22"
"135","22854",3.72794392586538,3.78402474391396,3.39355556888628,0.0133999045957953,0.999954013176133,"NTNG1","Adrenal.22"
"136","22861",3.17328749747265,3.25351002721518,2.447712579582,0.0439627830182685,0.999954013176133,"NLRP1","Adrenal.22"
"137","22989",5.61733168887215,5.94156602090044,2.93470341388817,0.00215126861519416,0.999954013176133,"MYH15","Adrenal.22"
"138","23105",2.90193219264285,2.94156602090044,3.07545855581003,0.0481550332949988,0.999954013176133,"FSTL4","Adrenal.22"
"139","23114",4.97372342082446,5.06086494927278,3.98449957451815,0.00160110706690579,0.999954013176133,"NFASC","Adrenal.22"
"140","2321",4.45707258900148,4.54301664441016,3.51587881466112,0.00452818780870424,0.999954013176133,"FLT1","Adrenal.22"
"141","23213",-3.35148207988107,-3.35552660848483,6.68519708356396,0.0130690767980946,0.999954013176133,"SULF1","Adrenal.22"
"142","2324",3.72883433652317,3.89093994783047,2.10936804866531,0.0296784445800159,0.999954013176133,"FLT4","Adrenal.22"
"143","23316",4.23968250985616,4.40551312066023,2.50838988915057,0.0126999307889131,0.999954013176133,"CUX2","Adrenal.22"
"144","23414",3.30206538683466,3.35660352017928,3.03665082387729,0.0283942271858177,0.999954013176133,"ZFPM2","Adrenal.22"
"145","23495",3.72883433652317,3.89093994783047,2.10936804866531,0.0296784445800159,0.999954013176133,"TNFRSF13B","Adrenal.22"
"146","2354",-3.16258828744939,-3.2383430691145,2.5413668962458,0.0444603998579693,0.999954013176133,"FOSB","Adrenal.22"
"147","23639",2.95064133737281,2.99047562138139,3.11430269754296,0.0445087244729166,0.999954013176133,"LRRC6","Adrenal.22"
"148","24",3.25078131941506,3.33151253921645,2.50710148241229,0.0388967619376971,0.999954013176133,"ABCA4","Adrenal.22"
"149","245972",4.50126570338164,4.66854752649402,2.72427587944559,0.00797577049204241,0.999954013176133,"ATP6V0D2","Adrenal.22"
"150","2537",-2.89614893475964,-2.89757833221428,7.70903554690934,0.0292636108570574,0.999954013176133,"IFI6","Adrenal.22"
"151","254240",3.50850721102816,3.66854752649402,1.94772682726462,0.0417056597866544,0.999954013176133,"BPIFC","Adrenal.22"
"152","254778",3.21270648090805,3.25351002721518,3.32784000294016,0.0287256505602222,0.999954013176133,"VXN","Adrenal.22"
"153","255101",3.48774944751582,3.54301664441016,3.1900601535013,0.0206108067823415,0.999954013176133,"CFAP65","Adrenal.22"
"154","256076",5.04330278966656,5.21286804271783,3.19214993191845,0.00286700921231174,0.999954013176133,"COL6A5","Adrenal.22"
"155","256158",4.31996590278013,4.40551312066023,3.39452670493976,0.00590444024775669,0.999954013176133,"HMCN2","Adrenal.22"
"156","256714",3.17328749747265,3.25351002721518,2.447712579582,0.0439627830182685,0.999954013176133,"MAP7D2","Adrenal.22"
"157","256764",3.64451039126187,3.72744121554759,2.8201178924615,0.0202402553309699,0.999954013176133,"WDR72","Adrenal.22"
"158","2568",-3.30675083077146,-3.32240733390297,4.73449619285846,0.0175730910268623,0.999954013176133,"GABRP","Adrenal.22"
"159","2570",4.55986897471769,4.72744121554759,2.77359404585514,0.00716728115168527,0.999954013176133,"GABRR2","Adrenal.22"
"160","257169",3.11273097910192,3.1588731530771,3.0760015686961,0.0361372036056775,0.999954013176133,"C9orf43","Adrenal.22"
"161","25758",3.46103606077023,3.54301664441016,2.67199787261771,0.0276172431767338,0.999954013176133,"KIAA1549L","Adrenal.22"
"162","25769",4.61618437329195,4.78402474391396,2.82129670481946,0.00646192876409203,0.999954013176133,"SLC24A2","Adrenal.22"
"163","25802",3.50850721102816,3.66854752649402,1.94772682726462,0.0417056597866544,0.999954013176133,"LMOD1","Adrenal.22"
"164","25833",3.85868894960802,4.02187081765692,2.20771789040979,0.0241058180977332,0.999954013176133,"POU2F3","Adrenal.22"
"165","25878",3.50850721102816,3.66854752649402,1.94772682726462,0.0417056597866544,0.999954013176133,"MXRA5","Adrenal.22"
"166","25891",3.72883433652317,3.89093994783047,2.10936804866531,0.0296784445800159,0.999954013176133,"PAMR1","Adrenal.22"
"167","26034",4.53086488177552,4.69829486988807,2.74914370067516,0.00755752340383202,0.999954013176133,"IPCEF1","Adrenal.22"
"168","26085",4.61041366656091,4.66854752649402,4.18062462141105,0.00240386270426474,0.999954013176133,"KLK13","Adrenal.22"
"169","26112",3.17328749747265,3.25351002721518,2.447712579582,0.0439627830182685,0.999954013176133,"CCDC69","Adrenal.22"
"170","26261",3.91992850000962,4.08358502577287,2.2548570360406,0.0218127847251409,0.999954013176133,"FBXO24","Adrenal.22"
"171","2636",3.72883433652317,3.89093994783047,2.10936804866531,0.0296784445800159,0.999954013176133,"GBX1","Adrenal.22"
"172","2651",3.08761625332401,3.12797914513132,3.22498183209237,0.0355082687288547,0.999954013176133,"GCNT2","Adrenal.22"
"173","26788",-2.7302148793499,-2.73163737340108,7.54405365309846,0.039082227933695,0.999954013176133,"SNORD60","Adrenal.22"
"174","26791",-2.73484636519915,-2.73681157193009,7.08596490142593,0.0391778080060412,0.999954013176133,"SNORD58A","Adrenal.22"
"175","26811",-3.68703433161902,-3.79088409214328,2.62101085898907,0.0230952923472423,0.999954013176133,"SNORD55","Adrenal.22"
"176","26818",-2.61431306509592,-2.61532316882643,7.91412962742284,0.0470798600556248,0.999954013176133,"SNORD33","Adrenal.22"
"177","26822",-3.28001809759275,-3.33145247350598,3.12250940276699,0.029351229502951,0.999954013176133,"SNORD14A","Adrenal.22"
"178","26828",-3.80561141404127,-3.82101375832766,5.24789405549006,0.00662541297559485,0.999954013176133,"RNU5F-1","Adrenal.22"
"179","270",4.0266646800504,4.08358502577287,3.65369993226823,0.00766075041613987,0.999954013176133,"AMPD1","Adrenal.22"
"180","27012",3.32432392640033,3.40551312066023,2.56416511902265,0.0345641293130538,0.999954013176133,"KCNV1","Adrenal.22"
"181","27115",3.91992850000962,4.08358502577287,2.2548570360406,0.0218127847251409,0.999954013176133,"PDE7B","Adrenal.22"
"182","27286",2.83036183282282,2.84257692626907,4.58854729346914,0.0390546185778366,0.999954013176133,"SRPX2","Adrenal.22"
"183","273",6.20704594790852,6.26680684982864,5.70033251633292,7.38492601417086e-05,0.445483353594833,"AMPH","Adrenal.22"
"184","2813",4.29905562213472,4.35660352017928,3.89683810573139,0.00450600262543283,0.999954013176133,"GP2","Adrenal.22"
"185","282996",4.23968250985616,4.40551312066023,2.50838988915057,0.0126999307889131,0.999954013176133,"RBM20","Adrenal.22"
"186","283310",2.93142877273817,2.95805414368901,3.62432669940939,0.0396737590438269,0.999954013176133,"OTOGL","Adrenal.22"
"187","283314",4.12791324829973,4.29303839140182,2.41840441259944,0.0153978601800487,0.999954013176133,"C1RL-AS1","Adrenal.22"
"188","283375",3.62287271347138,3.78402474391396,2.03078744082986,0.0350245418206775,0.999954013176133,"SLC39A5","Adrenal.22"
"189","283460",3.7750497600608,4.08358502577287,1.50194217286372,0.0480642284341877,0.999954013176133,"HNF1A-AS1","Adrenal.22"
"190","284",3.39429877113936,3.47590244855163,2.61907857790184,0.0308381146757019,0.999954013176133,"ANGPT1","Adrenal.22"
"191","284021",3.32432392640033,3.40551312066023,2.56416511902265,0.0345641293130538,0.999954013176133,"MILR1","Adrenal.22"
"192","284948",3.91992850000962,4.08358502577287,2.2548570360406,0.0218127847251409,0.999954013176133,"SH2D6","Adrenal.22"
"193","285401",4.91448713204747,5.08358502577287,3.07871672125914,0.00368102287071836,0.999954013176133,"LINC00698","Adrenal.22"
"194","2895",3.82754306318273,3.99047562138139,2.18392737419582,0.0253513209991,0.999954013176133,"GRID2","Adrenal.22"
"195","2901",3.39789269800277,3.45281883543858,3.11537467116635,0.0241009176071679,0.999954013176133,"GRIK5","Adrenal.22"
"196","2984",3.29845287228417,3.40551312066023,2.21913137343821,0.0432592715181414,0.999954013176133,"GUCY2C","Adrenal.22"
"197","30010",3.62287271347138,3.78402474391396,2.03078744082986,0.0350245418206775,0.999954013176133,"NXPH1","Adrenal.22"
"198","30014",-4.40436640100237,-4.83780513953077,1.68568053257509,0.0273660966996892,0.999954013176133,"SPANXA1","Adrenal.22"
"199","306",-3.51451680164664,-3.54090583913493,4.2220269775519,0.0140543522151893,0.999954013176133,"ANXA3","Adrenal.22"
"200","309",3.08441279738928,3.09257380900012,5.41030500889319,0.0232472387028252,0.999954013176133,"ANXA6","Adrenal.22"
"201","3106",-4.85953226592384,-5.26612622562803,2.09305851960511,0.0123897080081621,0.999954013176133,"HLA-B","Adrenal.22"
"202","3269",4.50126570338164,4.66854752649402,2.72427587944559,0.00797577049204241,0.999954013176133,"HRH1","Adrenal.22"
"203","3274",2.95064133737281,2.99047562138139,3.11430269754296,0.0445087244729166,0.999954013176133,"HRH2","Adrenal.22"
"204","3293",4.0067522445092,4.1710478670232,2.32249403811423,0.0188921681249695,0.999954013176133,"HSD17B3","Adrenal.22"
"205","338382",4.23968250985616,4.40551312066023,2.50838988915057,0.0126999307889131,0.999954013176133,"RAB7B","Adrenal.22"
"206","338811",3.82754306318273,3.99047562138139,2.18392737419582,0.0253513209991,0.999954013176133,"TAFA2","Adrenal.22"
"207","339761",3.46103606077023,3.54301664441016,2.67199787261771,0.0276172431767338,0.999954013176133,"CYP27C1","Adrenal.22"
"208","340156",3.06318535891797,3.10912011788,3.03610059147034,0.0392163881586385,0.999954013176133,"MYLK4","Adrenal.22"
"209","341880",3.72883433652317,3.89093994783047,2.10936804866531,0.0296784445800159,0.999954013176133,"SLC35F4","Adrenal.22"
"210","342096",3.7023566009409,3.76930096176352,3.14135475754656,0.0157430436205995,0.999954013176133,"GOLGA6A","Adrenal.22"
"211","342125",3.09139366105337,3.1710478670232,2.38580100170012,0.0499219115136299,0.999954013176133,"TMC3","Adrenal.22"
"212","342538",5.13569968690939,5.22313637817166,4.13456394724035,0.00114255127526043,0.992985505502248,"NACA2","Adrenal.22"
"213","3429",-3.89258258263799,-3.89744969588339,6.96447549172901,0.00447931095883053,0.999954013176133,"IFI27","Adrenal.22"
"214","3431",-2.88739832067958,-2.89369489772705,5.58746485687682,0.0324145019465849,0.999954013176133,"SP110","Adrenal.22"
"215","3433",-3.17837418510532,-3.20919672345498,3.69177287413275,0.027662549405093,0.999954013176133,"IFIT2","Adrenal.22"
"216","3437",-3.90607829118173,-3.92923901458472,4.77985280729884,0.00621611635143876,0.999954013176133,"IFIT3","Adrenal.22"
"217","344658",5.08398221874745,5.40551312066023,2.47965722629621,0.0058422599831567,0.999954013176133,"SAMD7","Adrenal.22"
"218","344887",3.62287271347138,3.78402474391396,2.03078744082986,0.0350245418206775,0.999954013176133,"NMRAL2P","Adrenal.22"
