"genes","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"3488",-6.57948026471739,-6.5934351156934,8.14330520845489,1.35218769193834e-05,0.207952945143197
"100169760",-5.77124836113534,-5.77127719454097,16.2396270280407,6.08016672357385e-05,0.315026150345326
"273",6.28660763085783,6.3480099230891,5.74162411450691,6.14525294906027e-05,0.315026150345326
"54809",-5.69947678289936,-5.73245232654147,6.05350283600056,0.000158371551944038,0.60889902433684
"1836",4.92785331928944,4.93584689186794,7.2880494122632,0.000505995063670699,0.999984280510982
"101928687",-5.01013263988665,-5.03348152810295,5.86025795253308,0.000609987425023757,0.999984280510982
"56999",4.834201858932,4.84728113741502,6.48957065430216,0.000695800930188511,0.999984280510982
"5175",5.06179840866635,5.10730260437257,4.95180990043856,0.000752454966794702,0.999984280510982
"54768",5.09341244511858,5.14533573636716,4.79946590805442,0.000773241764098206,0.999984280510982
"6898",5.12671682718444,5.18715591206178,4.62223084381726,0.000811253896610397,0.999984280510982
"9496",4.88929885175141,4.9196756011968,5.34798509962429,0.000856663273527792,0.999984280510982
"857",-4.8525017720968,-4.87960602032513,5.49772436952692,0.000929100369336262,0.999984280510982
"5104",4.59449450094026,4.60662565765589,6.3581074268706,0.00115552111394816,0.999984280510982
"4584",4.79525309362363,4.83154469091813,5.00564865315088,0.00116047256393478,0.999984280510982
"374",-4.58611864738275,-4.59771258724001,6.42882995618452,0.00119777001244823,0.999984280510982
"10071",4.524711702806,4.53982753038025,5.97500008962477,0.00142802031023145,0.999984280510982
"858",-4.68063725393295,-4.71295615091567,5.08678051466518,0.00148336304964313,0.999984280510982
"7035",-4.62787521284154,-4.66810191513141,4.73581831932696,0.00189896504778542,0.999984280510982
"26085",4.68992833581481,4.74975059975448,4.21243065489834,0.00204014361902937,0.999984280510982
"10125",-4.23689224589466,-4.25024940024552,5.88416066787066,0.00263370341213665,0.999984280510982
"1382",-4.15567781901235,-4.17019614867948,5.68712875835572,0.00320035584460142,0.999984280510982
"100288805",4.39393319684945,4.44489601822606,4.1452737645146,0.00335380458515182,0.999984280510982
"2813",4.37855337251245,4.43780659343975,3.92627747117654,0.0038475006716934,0.999984280510982
"8556",3.99422837642733,4.00609035301427,5.79171830891158,0.00413049772597073,0.999984280510982
"7477",-4.45669958070782,-4.53565161910776,3.67656288007044,0.00453710122756129,0.999984280510982
"4680",-3.98262718772919,-3.99846909042327,5.39511013080387,0.00470264885621642,0.999984280510982
"3852",-4.11574416176499,-4.14744141242274,4.56790912056014,0.00475920144735225,0.999984280510982
"169792",4.26228544904568,4.32129258471332,3.8209607758417,0.00484866094972082,0.999984280510982
"10561",-4.15318884648866,-4.19276390558475,4.3033476433102,0.00499413982561998,0.999984280510982
"3429",-3.81153975260519,-3.81624662262292,6.93978816126332,0.00529206821259921,0.999984280510982
"3694",-3.85725604039675,-3.87474026515331,5.13509042265038,0.00626033112482231,0.999984280510982
"202052",3.90209935314249,3.92728878530667,4.63864758507343,0.00627733173624628,0.999984280510982
"10150",-3.92445420782785,-3.95068911838661,4.64150860834977,0.00638658905869842,0.999984280510982
"7503",-3.74622768175678,-3.75407513824127,6.14864256851171,0.00647436503062016,0.999984280510982
"270",4.10614431808223,4.16478809903333,3.68100287265583,0.00658033701746269,0.999984280510982
"9900",4.10614431808223,4.16478809903333,3.68100287265583,0.00658033701746269,0.999984280510982
"54739",-3.77633112186741,-3.78940821135355,5.46016367648366,0.00677404632137461,0.999984280510982
"8515",3.93694030349005,3.97214302109093,4.20969016437766,0.00680011895743329,0.999984280510982
"3437",-3.8256314733617,-3.84803594132426,4.76203073456512,0.00728497229647623,0.999984280510982
"753",-3.73704648866493,-3.75009528732872,5.42449572102353,0.00732586373729015,0.999984280510982
"8110",3.95377230095261,3.99767811319807,3.92471885287451,0.00740250411977251,0.999984280510982
"9249",-3.9457435010965,-3.98495902047135,4.11825411696743,0.00749587724251358,0.999984280510982
"26828",-3.72491751837166,-3.7398106850672,5.22824467508948,0.00777442053646822,0.999984280510982
"3691",-3.59093547362557,-3.59319365641471,7.76826485403178,0.00784727059403201,0.999984280510982
"10350",4.01327049481351,4.07167869464185,3.59861712535543,0.00786762501284088,0.999984280510982
"7455",3.93103002289583,3.98921653444987,3.5262355610023,0.00919848966390175,0.999984280510982
"146177",3.82160824153356,3.86522781717442,3.80713753754064,0.00954263437416391,0.999984280510982
"43849",3.82160824153356,3.86522781717442,3.80713753754064,0.00954263437416391,0.999984280510982
"3760",-3.73010228183767,-3.7612113195229,4.22351011486455,0.0101115772481977,0.999984280510982
"11254",-3.4341020410351,-3.43724791504677,7.13572893390899,0.0109355855710759,0.999984280510982
"10964",-3.54162668337387,-3.55568937234431,5.12791507311729,0.010985179746327,0.999984280510982
"7231",-3.96719486166128,-4.04466526659562,3.25185615089875,0.0113969780171705,0.999984280510982
"22854",3.80739934550347,3.86522781717442,3.41849298850196,0.0115934493023447,0.999984280510982
"56896",3.80739934550347,3.86522781717442,3.41849298850196,0.0115934493023447,0.999984280510982
"131034",3.77003903259459,3.82775311175576,3.38619739735243,0.0124224900097626,0.999984280510982
"64168",-3.39056519015808,-3.39843262253376,5.79083329504186,0.0131069893567853,0.999984280510982
"11122",3.55105411545335,3.57982559831217,4.11225012566123,0.0131690251913615,0.999984280510982
"105373990",3.39935372091741,3.41650719163929,4.67967751595736,0.0148171079004352,0.999984280510982
"23213",-3.2704204647045,-3.27432353522437,6.66298375902135,0.0152732569996404,0.999984280510982
"441666",3.4958669760319,3.53020069152427,3.81842815045418,0.0157464832815793,0.999984280510982
