genes,logFC
1646,-2.896733773
100169753,-2.958217547
100169754,-2.958217547
100169755,-2.959603116
100507321,-2.960504394
100169756,-2.961364645
100169757,-2.961364645
100169751,-3.021338855
9902,-3.02905895
10057,-3.052128936
91661,-3.11689419
6657,-3.126481114
5337,-3.207283229
28973,-3.225272952
9675,-3.226093018
132430,-3.230316692
54903,-3.244660718
23270,-3.291612742
594,-3.368345164
92105,-3.372572213
390916,-3.501686025
8625,-3.545400752
51318,-3.587831259
51255,-3.599039736
401261,-3.599039736
126017,-3.624732886
55929,-3.626945598
4750,-3.626945598
55916,-3.626945598
91869,-3.654321908
139065,-3.654321908
10179,-3.681188389
84057,-3.681188389
55788,-3.681188389
64754,-3.707563685
84792,-3.707563685
3760,-3.739543096
1773,-3.767517886
991,-3.783914236
148327,-3.844591345
221656,-3.864855497
4117,-3.879809266
161835,-3.958787749
55734,-4.094892723
10084,-4.246495627
658,-4.367221166
7138,-4.478619785
5911,-4.523848921
166979,-4.717977025
1281,-5.480913334
118430,6.449591459
10595,6.259399952
195814,5.298883394
79689,5.151941009
5288,5.129252555
345275,5.106201392
6563,5.013911028
200162,5.010127469
2688,4.968298701
25864,4.936985598
101927018,4.907196299
644068,4.888540671
100506930,4.888540671
3698,4.794367852
345643,4.792914029
219858,4.676280006
89765,4.676280006
102465753,4.651845397
139818,4.632842505
284486,4.545613044
100169851,4.504287048
26085,4.452768092
79955,4.407501975
10371,4.301302145
641467,4.246967968
664618,4.24115541
283248,4.235125319
8869,4.197054789
101927599,4.161133464
79842,4.130429585
93210,4.120634188
100130449,4.115299901
387990,4.09349267
54414,4.080239368
101929959,4.0740716
199720,4.061080997
696,4.006846787
55520,3.984070565
7881,3.969476838
100129654,3.961847496
1896,3.961847496
84527,3.960798747
2824,3.960366331
101060200,3.960130326
57102,3.959879461
693158,3.942946194
100288428,3.933421145
100129617,3.888588928
219681,3.869919468
101929529,3.869919468
3400,3.855280873
51259,3.849044582
132014,3.835508498
400798,3.784548929
126375,3.784548929
54777,3.753346733
389538,3.73555316
8644,3.728208157
126006,3.718620312
148189,3.718620312
338321,3.718620312
54627,3.70471417
84269,3.698293682
1302,3.684035294
3397,3.680658989
221545,3.671528858
102723566,3.660823822
92815,3.655071613
90993,3.652037094
51233,3.648025107
4680,3.645544856
219736,3.645188002
29948,3.632558112
64800,3.624460221
11227,3.615159692
155368,3.615159692
22977,3.596116111
116496,3.592698011
391356,3.588586524
548596,3.571298918
10023,3.54957475
101927911,3.54957475
101929467,3.547546609
1486,3.532008133
11080,3.501240529
100288413,3.499853059
642236,3.487085929
412,3.483278774
23508,3.478612508
115572,3.464388696
83450,3.449858303
4586,3.43670565
440107,3.432475963
100506124,3.432475963
90390,3.415088561
166979,3.415050593
8399,3.401904834
105375092,3.38806222
200879,3.387606189
148254,3.377159236
57462,3.369620807
339929,3.367603624
54968,3.367133182
1048,3.362749705
51280,3.359811627
56977,3.350193163
100133319,3.344912741
1238,3.344912741
55071,3.344912741
219844,3.335016392
64925,3.328704251
5184,3.326739057
154091,3.323789443
55762,3.305791356
54830,3.302955789
6450,3.284314284
85025,3.282403735
726,3.276905305
2686,3.276905305
50650,3.276905305
26519,3.270204447
27034,3.26637783
65010,3.262503989
27112,3.262503989
7433,3.249411022
8867,3.237895985
55703,3.214103464
219654,3.200469096
103611081,3.200469096
4621,3.200469096
102724730,3.196139723
7851,3.187529211
51054,3.185080782
6286,3.179209798
55,3.17898229
101927045,3.160164023
400541,3.157887655
1748,3.157887655
7025,3.157887655
154865,3.157887655
440348,3.157092372
563,3.155671443
9415,3.14852404
84441,3.139183642
728215,3.139183642
222166,3.108595216
25845,3.096830836
105377650,3.083922441
54328,3.07851416
116238,3.069088037
8292,3.044489416
100009676,3.040345028
6097,3.023778294
63874,3.016758598
5778,2.997597391
4081,2.997597391
4703,2.996842621
255104,2.987450917
128178,2.987450917
171425,2.981729087
84985,2.956438923
10129,2.942203931
100131067,2.935544489
440503,2.930933342
57622,2.930933342
136853,2.930933342
65983,2.910116995
55616,2.906801663
256006,2.897115558
440519,2.894598023
4674,2.891030768
64359,2.880122907
51550,2.878835206
100170229,2.87477462
9670,2.868347592
6558,2.864733664
2296,2.86229061
221143,2.824359916
706,2.824359916
1836,2.817043389
102723859,2.7947619
63920,2.793271831
10629,2.791625437
51533,2.786313724
23037,2.782160325
51754,2.782160325
29988,2.78191875
55222,2.772217066
79050,2.772217066
114926,2.772217066
57167,2.766481447
120,2.758125885
55033,2.758125885
8228,2.758125885
89953,2.732264564
126068,2.719052166
1047,2.719052166
405754,2.719052166
85359,2.716128246
51806,2.71327813
138429,2.705143781
255762,2.701510025
4488,2.699904111
133383,2.68242879
91151,2.673615475
5097,2.666034219
1795,2.633804522
339230,2.619039741
3164,2.617719094
401546,2.594953647
220042,2.594690131
8604,2.592637308
64764,2.590406993
9886,2.586446837
92689,2.583259986
1407,2.582133953
51337,2.578850646
284443,2.568660729
6832,2.561579299
157570,2.556825246
23331,2.545271464
11012,2.544853788
414235,2.536627738
79668,2.536627738
341359,-2.541436414
6542,-2.554792407
3092,-2.591196747
79832,-2.594028974
374,-2.642947938
8125,-2.67527838
55666,-2.691532229
4088,-2.706362941
56255,-2.707281825
23363,-2.748695715
23670,-2.766819593
4043,-2.768615183
246175,-2.775963041
1917,-2.780868179
27000,-2.781591503
10053,-2.798330988
8930,-2.802398283
11244,-2.806784554
8518,-2.834635177
3839,-2.839873254
5889,-2.854297508
92335,-2.86796786
390,-2.872488396
100499177,-2.881812626
23143,-2.88288955
6814,-2.898352018
55578,-2.908024049
10127,-2.909109841
6672,-2.912318968
64327,-2.914712646
26099,-2.938368469
11137,-2.942520701
9786,-2.965952751
64151,-2.975175291
79993,-2.981618443
114991,-2.982973789
23122,-2.983791123
339500,-2.997990101
81533,-3.007424955
7187,-3.016798509
81577,-3.016798509
619567,-3.016798509
2475,-3.025841753
8805,-3.028887393
5900,-3.032153233
10560,-3.035364863
2026,-3.035364863
94005,-3.035364863
22852,-3.048188945
347862,-3.053695316
51637,-3.059260769
5447,-3.062773938
54532,-3.067472618
147841,-3.08097763
2997,-3.08097763
3315,-3.085267585
23609,-3.091621934
84293,-3.09292985
121441,-3.09292985
4706,-3.116541271
6633,-3.116541271
5464,-3.128203634
113026,-3.133999652
23078,-3.139772477
1643,-3.142008757
64421,-3.151249288
7706,-3.156037148
57111,-3.159040772
9798,-3.16554249
10979,-3.173932591
51195,-3.173932591
2870,-3.173932591
84445,-3.175874055
26996,-3.175874055
80142,-3.175874055
101928687,-3.188886332
5704,-3.1898038
339175,-3.190714043
23463,-3.196264761
23187,-3.196264761
8405,-3.196264761
51377,-3.197344835
11031,-3.197615611
81631,-3.201794204
4477,-3.207302535
466,-3.20896261
28974,-3.20896261
54867,-3.20896261
10785,-3.20896261
26355,-3.20896261
23286,-3.20896261
5049,-3.212582469
23277,-3.214720589
1289,-3.216570176
6666,-3.225226586
9620,-3.225877311
5921,-3.239214335
51720,-3.250628054
2549,-3.272946531
3419,-3.282289155
9592,-3.283067199
151050,-3.288508748
101927770,-3.296227355
8669,-3.297862901
5796,-3.300355515
23301,-3.303017013
10370,-3.303904887
57509,-3.317981096
10848,-3.319138454
101929796,-3.319389715
4564,-3.344191921
53981,-3.345145342
7428,-3.348047993
57568,-3.349131361
8315,-3.349131361
64282,-3.349131361
92906,-3.349131361
64105,-3.363897182
677765,-3.363897182
55055,-3.37400496
4575,-3.377349543
254394,-3.378513408
84131,-3.378513408
80222,-3.385766363
8969,-3.38968459
387254,-3.397726343
54606,-3.407308981
57541,-3.407308981
80209,-3.421494251
1287,-3.423286849
27333,-3.430941826
286410,-3.430941826
23558,-3.435541037
10150,-3.449452555
51072,-3.467469315
4851,-3.47347952
6451,-3.474036707
1512,-3.47687951
57655,-3.47687951
7164,-3.477472419
6050,-3.488977129
27346,-3.490399905
100169760,-3.491313759
10938,-3.502103158
5433,-3.503794766
23139,-3.51428947
26148,-3.517066405
23138,-3.518759566
6772,-3.521847577
1994,-3.523656721
84844,-3.528002287
7743,-3.528002287
23341,-3.553444664
2009,-3.553444664
5292,-3.553444664
5160,-3.565698295
60673,-3.578446122
79170,-3.578446122
50509,-3.578446122
134492,-3.578446122
54468,-3.578446122
84619,-3.581652798
1537,-3.581652798
6654,-3.588123884
51363,-3.603021682
84274,-3.603021682
833,-3.615154237
55270,-3.615154237
375790,-3.622792501
80135,-3.627185612
56967,-3.627185612
56006,-3.627185612
526,-3.627185612
116447,-3.631317668
83872,-3.633221115
171024,-3.643718568
81855,-3.650951475
55620,-3.650951475
8541,-3.650951475
51629,-3.655523335
135398,-3.662112998
643836,-3.665116241
753,-3.673099925
100189045,-3.674332174
122704,-3.674332174
80169,-3.685881949
10040,-3.691086976
90550,-3.697339993
5715,-3.697339993
3029,-3.697339993
8346,-3.705650258
51100,-3.708707754
5427,-3.708707754
105371409,-3.742283281
7593,-3.742283281
64135,-3.743032
10614,-3.748478295
10056,-3.748478295
27148,-3.764240568
63935,-3.764240568
7357,-3.769337902
6778,-3.776339909
7311,-3.782784675
55206,-3.783649513
3915,-3.785322955
643911,-3.785868677
8335,-3.785868677
440145,-3.796562345
100126533,-3.822976757
54788,-3.828175833
51320,-3.828175833
1176,-3.838561571
116039,-3.838561571
1303,-3.845218468
29880,-3.848873079
182,-3.859111409
25777,-3.859111409
29128,-3.863049582
493,-3.867236014
11101,-3.869277592
23032,-3.877562718
10102,-3.889397537
55970,-3.897996982
23397,-3.899353256
121274,-3.909240743
7991,-3.909240743
3872,-3.909408057
4363,-3.928115738
51741,-3.928115738
54453,-3.92881472
1038,-3.92881472
83607,-3.932685273
65003,-3.948126674
84272,-3.948126674
100507246,-3.962495471
26094,-3.967183529
91869,-3.967183529
10165,-3.967183529
171019,-3.979557107
1265,-3.985991937
728294,-3.985991937
51696,-3.985991937
140901,-4.004558291
7486,-4.004558291
58513,-4.005967122
64837,-4.022888744
7273,-4.031967366
51134,-4.040989215
64745,-4.040989215
6777,-4.058865403
29093,-4.076522798
11342,-4.09228225
7005,-4.093966692
54534,-4.093966692
27291,-4.111202185
26000,-4.118640657
8871,-4.1282342
23015,-4.138129071
60674,-4.143165278
58478,-4.145067483
332,-4.148795564
140545,-4.157296738
54663,-4.202483759
283120,-4.225300305
8666,-4.2405421
54780,-4.242139959
7029,-4.294641609
3607,-4.325142749
79892,-4.33309061
125058,-4.34015486
22853,-4.347602741
80022,-4.347706835
23413,-4.347706835
10410,-4.401052567
56919,-4.404734465
1054,-4.404734465
10092,-4.409403797
128710,-4.411706992
50999,-4.439264927
79073,-4.544516156
28964,-4.550846226
5546,-4.575892365
192111,-4.588254243
340481,-4.600511096
55763,-4.624716762
221927,-4.706374652
55008,-4.717671723
56941,-4.836429442
283209,-4.887339282
80144,-4.887339282
26155,-4.88983822
84733,-4.897309166
54870,-4.897309166
5813,-4.907210624
84187,-4.909587348
26030,-4.91704459
341640,-4.951737312
169200,-4.976856824
8777,-5.002658051
25804,-5.011864469
1191,-5.087834085
85441,-5.091369197
4676,-5.113719546
84898,-5.160002608
375743,-5.168260481
6520,-5.258703082
9866,-5.294336177
7422,-5.417220098
9830,-5.524033399
23129,-5.819720578
273,6.286607631
6898,5.126716827
54768,5.093412445
5175,5.061798409
1836,4.927853319
9496,4.889298852
56999,4.834201859
4584,4.795253094
26085,4.689928336
5104,4.594494501
10071,4.524711703
100288805,4.393933197
2813,4.378553373
169792,4.262285449
270,4.106144318
9900,4.106144318
10350,4.013270495
8556,3.994228376
8110,3.953772301
8515,3.936940303
7455,3.931030023
202052,3.902099353
146177,3.821608242
43849,3.821608242
22854,3.807399346
56896,3.807399346
131034,3.770039033
255101,3.567181409
11122,3.551054115
51555,3.548116023
57705,3.522947739
79628,3.522947739
114780,3.514262588
441666,3.495866976
5787,3.480985846
2901,3.47731483
2104,3.433921904
105373990,3.399353721
5080,3.3890987
23414,3.381476339
9542,3.331058823
387104,3.331058823
254778,3.292542918
100873995,3.278815375
3683,3.278815375
10891,3.278815375
201853,3.27465557
57821,3.224608753
9154,3.224608753
58476,3.224608753
55824,3.224608753
57731,3.210357682
3772,3.210357682
5799,3.201590594
8514,3.196722034
257169,3.192367733
146754,3.184361246
3908,3.168285634
2651,3.167439987
84553,3.166923647
309,3.165332798
100506409,3.145492674
340156,3.142816137
6263,3.140843184
51103,3.131403125
79935,3.105923351
65217,3.09498593
140876,3.084157932
120,3.073290756
57795,3.057768297
57096,3.047935779
9899,3.030449838
201625,3.030449838
3274,3.030449838
23639,3.030449838
283310,3.011690744
100132813,3.002649931
23105,2.981734918
223075,2.978613514
8701,2.953813109
3752,2.939244469
56241,2.927401769
27286,2.91112164
79838,2.897685688
124274,2.897685688
6097,2.809706767
5166,2.755690602
8997,2.639585213
7366,2.632374125
100874243,2.606624386
93035,2.597802635
2899,2.558268732
2042,2.522019844
100126488,-2.470924553
3434,-2.49618229
100151684,-2.50372556
677842,-2.509124112
4886,-2.509289439
100169768,-2.522726533
26818,-2.533150277
677838,-2.557146466
9302,-2.579155872
64135,-2.592655103
56937,-2.611068622
4938,-2.620754994
26788,-2.64906711
26791,-2.653719603
100616436,-2.684712478
57575,-2.69661588
4939,-2.707185108
677846,-2.707867483
1038,-2.708405444
8001,-2.736778672
677765,-2.738404136
89927,-2.75650886
100287616,-2.762179832
7045,-2.771378503
4430,-2.775838388
692058,-2.778014137
10409,-2.778518907
3431,-2.806432045
6662,-2.810100518
2537,-2.814999646
145978,-2.851048274
7052,-2.85625319
1824,-2.858542324
677825,-2.866516526
84875,-2.88909502
112399,-2.899511953
677780,-2.907353282
619571,-2.912876788
113146,-2.93006512
1287,-2.930328016
1829,-2.930666335
55337,-2.949026865
201294,-2.956582123
677778,-2.982926587
100126533,-3.019249964
100169751,-3.035696953
1958,-3.043372164
4016,-3.057931697
57007,-3.072698087
6281,-3.087154867
10205,-3.087958974
100169753,-3.097587724
3433,-3.098263637
144501,-3.108579592
7078,-3.116384849
100169759,-3.146073097
4586,-3.15534699
100169757,-3.161327152
100169758,-3.161327152
100169756,-3.163160851
1048,-3.171598582
100169754,-3.172294548
100169755,-3.172294548
4940,-3.1800239
26822,-3.200596422
5376,-3.208695853
2568,-3.226096045
23213,-3.270420465
6445,-3.284424929
345557,-3.292276424
8942,-3.332491247
822,-3.369862102
64168,-3.39056519
221393,-3.404059756
11254,-3.434102041
306,-3.434209802
10964,-3.541626683
9080,-3.566745591
54947,-3.566745591
3691,-3.590935474
3914,-3.591500644
26828,-3.724917518
3760,-3.730102282
753,-3.737046489
7503,-3.746227682
54739,-3.776331122
3429,-3.811539753
3437,-3.825631473
3694,-3.85725604
10150,-3.924454208
9249,-3.945743501
7231,-3.967194862
4680,-3.982627188
3852,-4.115744162
10561,-4.153188846
1382,-4.155677819
10125,-4.236892246
7477,-4.456699581
374,-4.586118647
7035,-4.627875213
858,-4.680637254
857,-4.852501772
101928687,-5.01013264
54809,-5.699476783
100169760,-5.771248361
3488,-6.579480265
4286,5.65652415
1836,5.553057536
5655,5.291302287
1363,4.991461527
5104,4.946321717
1475,4.934088227
150,4.802215706
23026,4.663782108
93035,4.476226161
79935,4.425174084
105373990,4.419748754
273,4.31171219
55504,4.281659363
3899,4.089558094
101928932,3.998023201
8556,3.96604063
11012,3.873895984
54769,3.779318603
56999,3.745058736
3698,3.716833238
146177,3.683689196
10002,3.646861382
2042,3.630828677
43849,3.609977727
56241,3.541569495
26166,3.532044265
401546,3.508855923
57731,3.283857912
100874375,3.161031696
4582,3.128007466
1124,3.120131135
10538,3.075344889
148741,3.074550516
5327,3.071963548
94121,3.06743385
7366,3.066842664
90993,3.061303069
25849,3.057974927
253982,3.044059098
154761,3.042952442
100130449,2.987558506
54848,2.939228514
12,2.934826501
79574,2.929879097
10164,2.902455539
254778,2.902455539
100533105,2.858519581
2938,2.856069373
23678,2.811204525
57562,2.794029174
9846,2.789351827
339862,2.760468317
157506,2.729799626
7367,2.71372792
55638,2.707616554
79674,2.706219616
8587,2.65108458
51806,2.60559938
25803,2.569562621
1326,2.458578997
5570,2.414051751
7057,-2.438315514
144501,-2.651960094
23092,-2.661092801
57685,-2.762275036
286467,-2.763812961
374,-2.771229779
130271,-2.781344042
10561,-2.785693835
3248,-2.792489769
9315,-2.837445786
55765,-2.852172495
441376,-2.872290552
169611,-2.891781372
6695,-2.915252038
378832,-2.971460569
23213,-2.976469636
60437,-3.021373504
7052,-3.100075831
4774,-3.105322625
6402,-3.108498576
347731,-3.137258808
56937,-3.173259461
7042,-3.223238657
753,-3.326801422
117154,-3.330524852
9201,-3.368539974
301,-3.385217537
345557,-3.570642886
101928961,-3.604288064
145978,-3.772955933
10964,-3.981802553
1591,-4.079098119
2139,-4.098428043
1281,-4.187339405
10125,-4.208528695
29909,-4.314166123
3776,-4.328559534
2201,-4.880852271
3694,-5.218694181
57575,-5.667561588
2568,-6.19953887
1363,6.117066092
347,5.773844547
10202,5.761859156
5327,5.252518988
10409,5.072724129
63928,5.036561834
5104,4.953375675
6445,4.680801051
23639,4.666493624
27443,4.31763342
25849,4.194849907
100505967,4.185385966
5314,4.125222703
624,4.097847816
57526,4.0822406
101929206,4.081961903
256764,4.016466722
2515,3.993653219
4286,3.934094002
57586,3.931082783
150,3.898749594
10317,3.854058782
3623,3.827613169
79689,3.819736295
56999,3.773735555
1636,3.761643299
1836,3.73818262
7078,3.712486749
7366,3.633081274
5655,3.630209231
1290,3.617490591
55784,3.569622217
4128,3.556011139
399694,3.530936176
90649,3.527510734
1326,3.523183292
84675,3.439854298
1193,3.369631516
2706,3.325082834
35,3.299352424
339862,3.295818492
6781,3.236409638
7852,3.204232977
10100,3.196704727
56241,3.196704727
3358,3.196704727
146177,3.196500724
6097,3.187148507
12,3.1833486
948,3.169475609
57010,3.169241305
3868,3.152831004
105374278,3.141135008
3486,3.14028412
728378,3.130722937
8001,3.126192226
80070,3.118758738
7980,3.115333391
283120,3.044551782
6340,3.018026953
79973,3.018026953
220441,3.01484236
151354,3.002715523
429,3.001443782
100506930,2.995032745
56924,2.982802557
51129,2.959893006
84952,2.949669734
55024,2.947914763
283316,2.923070479
90102,2.8931692
9846,2.883433867
286223,2.872288196
440905,2.871026051
55089,2.857631297
8564,2.856556387
445582,2.851304711
1903,2.846953958
3570,2.835821925
1475,2.827097731
100033819,2.8139633
2330,2.799797933
10397,2.793596777
1847,2.787509667
100134229,2.774579745
159963,2.762846157
23581,2.760583228
3678,2.699080228
1345,2.684536419
105373990,2.671126001
729025,2.652839011
54102,2.651671051
340267,2.64242979
81607,2.489513198
4680,2.465891468
57402,2.447169295
489,2.427020128
83666,-2.539646843
5359,-2.578106246
10205,-2.599137054
10244,-2.605055142
26049,-2.628857118
653,-2.636271643
23586,-2.64231213
4211,-2.661829832
3936,-2.663691425
1038,-2.671173546
140730,-2.740890205
1288,-2.768942841
168667,-2.798771664
4599,-2.829523338
653149,-2.830201733
10272,-2.832890513
6091,-2.864948482
93556,-2.897669703
7042,-2.898189367
158471,-2.923792324
3434,-2.970418973
4938,-3.026148889
1289,-3.04581849
100526832,-3.065035102
92370,-3.06722767
58499,-3.076520858
54739,-3.083792612
79633,-3.122550029
83872,-3.164029079
684,-3.176867969
28965,-3.190006712
100302175,-3.190006712
113230,-3.210181994
2902,-3.220439944
857,-3.221212429
53353,-3.291010984
2568,-3.298032796
10690,-3.330521133
152485,-3.339658551
1946,-3.339658551
55601,-3.359543793
3429,-3.384216074
1462,-3.398761579
3437,-3.401656665
101928944,-3.411519839
342945,-3.411519839
4600,-3.452015223
105221694,-3.510703645
26834,-3.572841368
8519,-3.599598024
223117,-3.614607191
347731,-3.620690344
3694,-3.651479833
171019,-3.669766368
9383,-3.676357816
339479,-3.774579248
7052,-3.790543481
54809,-4.030809342
29933,-4.106073949
29909,-4.620891755
55008,-4.67274937
753,-4.711298098
132430,-4.757574113
10125,-5.158877978
57575,-5.170903535
10561,-5.173324563
23213,-5.343304708
345557,-5.744630048
2099,6.270024821
102723989,5.041719768
9001,4.630021803
120863,4.628644736
105371591,4.482830373
101929234,4.443055302
91179,4.405596673
151477,4.388097301
101927269,4.388097301
388559,4.371406557
129303,4.28964729
100507388,4.23612878
102723886,4.195208021
81575,4.160604049
138065,4.099255829
118672,4.081008284
100616434,4.044071202
3142,4.017008797
100507057,4.004075282
387911,3.998344579
