"genes","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"777",-5.81714208649023,-5.90829939176296,4.96192382857276,0.00026235207195549,0.999918444357071
"100131257",-5.82415840385499,-6.00106849775898,4.08481373822947,0.000579655615326061,0.999918444357071
"4604",-5.78491105673137,-5.96173865072442,4.04807697333312,0.000629807614912929,0.999918444357071
"83889",-5.78491105673137,-5.96173865072442,4.04807697333312,0.000629807614912929,0.999918444357071
"440243",-5.62963490503963,-5.766258891078,4.23627209963916,0.000630663108232317,0.999918444357071
"55356",-5.67621726169459,-5.85280427917126,3.94674672229308,0.000791415553886215,0.999918444357071
"7455",-5.67621726169459,-5.85280427917126,3.94674672229308,0.000791415553886215,0.999918444357071
"2903",-5.64771426100736,-5.82423512697449,3.9202785280777,0.000839972309394508,0.999918444357071
"10071",-4.99269576414309,-5.03835993232734,5.10871812273786,0.000873619900228508,0.999918444357071
"94025",-4.5765051310669,-4.58241448946829,7.60130599188894,0.00105127146792875,0.999918444357071
"83872",-4.87630422563733,-4.92184592360091,4.99833652659366,0.00112166414015969,0.999918444357071
"2702",-5.49608596883288,-5.67223203352944,3.7802475050055,0.001150070394165,0.999918444357071
"1768",-5.49608596883288,-5.67223203352944,3.7802475050055,0.001150070394165,0.999918444357071
"144453",-5.4637496596696,-5.63981055583706,3.75056054523411,0.00122906857658931,0.999918444357071
"56155",-5.89005656658347,-6.22477305655822,3.35858325204825,0.00124250058063693,0.999918444357071
"440730",-4.77880391544491,-4.82423512697449,4.9062861217782,0.00138045394010739,0.999918444357071
"4881",-6.27262863124815,-6.88081865534086,3.04356797792851,0.00139243483939377,0.999918444357071
"162282",-5.36215044308428,-5.53793094181785,3.65771312225653,0.00151227793703922,0.999918444357071
"283685",-4.97313337226776,-5.0630219865616,4.1638956697293,0.00160093732949561,0.999918444357071
"32",-5.32662933209296,-5.50230703208713,3.62541030866765,0.00162516945954236,0.999918444357071
"947",-5.75306349652891,-6.08726953280828,3.23606673629858,0.00163213369031762,0.999918444357071
"54768",-4.47304021168359,-4.49217265495342,5.81919790841191,0.00172078339029054,0.999918444357071
"8076",-5.29021151864009,-5.46578115606201,3.59238032865851,0.00174918132533378,0.999918444357071
"83698",-5.29021151864009,-5.46578115606201,3.59238032865851,0.00174918132533378,0.999918444357071
"6261",-4.87205802473392,-4.96173865072442,4.07057578016086,0.00197151505037717,0.999918444357071
"23114",-5.21449628654472,-5.38983230282871,3.52400332849105,0.00203626930930097,0.999918444357071
"3745",-5.21449628654472,-5.38983230282871,3.52400332849105,0.00203626930930097,0.999918444357071
"79949",-5.17509445134708,-5.35030393864208,3.48858246513495,0.00220274903687061,0.999918444357071
"126638",-5.13458621400148,-5.30966195414473,3.45228627213354,0.00238723725371813,0.999918444357071
"3570",-5.13458621400148,-5.30966195414473,3.45228627213354,0.00238723725371813,0.999918444357071
"348158",-4.76336422969714,-4.85280427917126,3.97089541567173,0.00246045763614174,0.999918444357071
"146395",-4.76336422969714,-4.85280427917126,3.97089541567173,0.00246045763614174,0.999918444357071
"347",-4.21671743830774,-4.22734241617035,6.40110864277941,0.00252530215017613,0.999918444357071
"779",-5.09290763942469,-5.2678417784501,3.41507062967905,0.00259218496235204,0.999918444357071
"3084",-5.04998908535092,-5.22477305655822,3.37688799688265,0.00282044929787766,0.999918444357071
"55567",-4.51288555812307,-4.57269635997853,4.2711205272995,0.00293397194678878,0.999918444357071
"126668",-5.00575450217443,-5.18037893719977,3.33768704819346,0.00307537358759603,0.999918444357071
"445347",-5.42233277680141,-5.75508598361531,2.94660091485998,0.00309801763880697,0.999918444357071
"57234",-4.64519669839273,-4.73435374543724,3.86337538132369,0.00312142047353674,0.999918444357071
"727832",-4.42072036238712,-4.47602034056685,4.28888524160353,0.00334803630948215,0.999918444357071
"1770",-4.91299601529635,-5.08726953280828,3.25600343988581,0.00368162077733828,0.999918444357071
"5414",-5.30764453016905,-5.63981055583706,2.84853049479997,0.00384509694233287,0.999918444357071
"11122",-4.51781888820922,-4.60664369190186,3.74853940365683,0.00401967430244678,0.999918444357071
"4915",-4.86427998794643,-5.03835993232734,3.21339518586312,0.00404307121614653,0.999918444357071
"100130331",-5.27465543745884,-5.60664369190186,2.82055943920717,0.00408907920985102,0.999918444357071
"89797",-4.83929087714762,-5.01326895136451,3.19161925820782,0.00424106174550279,0.999918444357071
"27184",-4.66670291827305,-4.79884724113664,3.37612410700518,0.00439679729660325,0.999918444357071
"144535",-4.81386128584211,-4.98773385925737,3.16951626769215,0.00445177821873341,0.999918444357071
"63895",-4.81386128584211,-4.98773385925737,3.16951626769215,0.00445177821873341,0.999918444357071
"4336",-4.81386128584211,-4.98773385925737,3.16951626769215,0.00445177821873341,0.999918444357071
"23025",-5.47119297409149,-5.94976600905835,2.59768141492356,0.00458061824679219,0.999918444357071
"84530",-4.29093953310524,-4.35030393864208,4.06880154860311,0.00458195973052635,0.999918444357071
"7503",-4.44929741108683,-4.53793094181785,3.6872508904411,0.00459814244791156,0.999918444357071
"23040",-4.78797540636324,-4.96173865072442,3.14707628251296,0.00467624123187658,0.999918444357071
"10060",-4.67842967469529,-4.82423512697449,3.26389834805951,0.00476648455620566,0.999918444357071
"9383",-4.32656904675683,-4.39760965342043,3.86296438916339,0.00488195038085155,0.999918444357071
"553",-4.76161656452999,-4.93526643936323,3.12428891115157,0.00491557015334057,0.999918444357071
"144165",-4.76161656452999,-4.93526643936323,3.12428891115157,0.00491557015334057,0.999918444357071
"58158",-4.76161656452999,-4.93526643936323,3.12428891115157,0.00491557015334057,0.999918444357071
"80832",-4.76161656452999,-4.93526643936323,3.12428891115157,0.00491557015334057,0.999918444357071
"79776",-4.76161656452999,-4.93526643936323,3.12428891115157,0.00491557015334057,0.999918444357071
"199882",-5.38927967724265,-5.86730384886637,2.53046170722823,0.00530984361285105,0.999918444357071
"256764",-5.38927967724265,-5.86730384886637,2.53046170722823,0.00530984361285105,0.999918444357071
"126637",-4.70740857131143,-4.88081865534086,3.07762796972261,0.00544386613773991,0.999918444357071
"8631",-4.70740857131143,-4.88081865534086,3.07762796972261,0.00544386613773991,0.999918444357071
"100996490",-4.70740857131143,-4.88081865534086,3.07762796972261,0.00544386613773991,0.999918444357071
"257358",-4.70740857131143,-4.88081865534086,3.07762796972261,0.00544386613773991,0.999918444357071
"57101",-4.06676438360072,-4.11111627476265,4.24833397377796,0.00593722980764778,0.999918444357071
"100653133",-4.97529654815101,-5.26417918435072,2.71802950197752,0.00599160170152109,0.999918444357071
"2153",-4.15108064502622,-4.21012628059382,3.94300776002117,0.00603155676423229,0.999918444357071
"5800",-4.65108397225507,-4.82423512697449,3.02943996054411,0.00604806368465138,0.999918444357071
"9899",-4.65108397225507,-4.82423512697449,3.02943996054411,0.00604806368465138,0.999918444357071
