"genes","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"339145",6.37858531890272,6.66190729505574,3.44654086834064,0.000186005872004335,0.687044016349586
"201625",5.2213983913657,5.24686979577689,6.29866587731608,0.00032079282481674,0.687044016349586
"128344",5.56205792375954,5.66190729505574,4.23121198710471,0.000349283402965149,0.687044016349586
"253982",5.70696630268652,5.85455237299813,3.7220695118459,0.000379226351361774,0.687044016349586
"101927736",6.03151334735767,6.31398399163543,3.07076455164122,0.00042378766916903,0.687044016349586
"5858",6.03151334735767,6.31398399163543,3.07076455164122,0.00042378766916903,0.687044016349586
"145837",6.03151334735767,6.31398399163543,3.07076455164122,0.00042378766916903,0.687044016349586
"101927851",5.89440693995954,6.17648046788549,2.93344609209718,0.000585337888799802,0.687044016349586
"100507091",5.89440693995954,6.17648046788549,2.93344609209718,0.000585337888799802,0.687044016349586
"165186",5.89440693995954,6.17648046788549,2.93344609209718,0.000585337888799802,0.687044016349586
"6791",5.66105982102369,5.85455237299813,3.2364331905563,0.000594515747313204,0.687044016349586
"89766",5.4080365526754,5.55499209113922,3.39013114772929,0.000760157646183203,0.787651956461807
"101930452",5.74288906254532,6.02447737444044,2.7890738978884,0.00083469128956708,0.787651956461807
"132228",4.91984648622435,4.97002959041807,4.69056055410946,0.000890434457900228,0.787651956461807
"283575",5.29283948320048,5.43951487371929,3.27011217685275,0.000991380687805925,0.787651956461807
"7125",5.29283948320048,5.43951487371929,3.27011217685275,0.000991380687805925,0.787651956461807
"6101",5.39875354535622,5.59151796716434,2.97433471804071,0.00109272779736065,0.817103280002856
"100",5.57357035174445,5.85455237299813,2.63680497565957,0.00123716945017658,0.828469100872243
"200162",4.7517773009506,4.79796884463177,4.63495417628138,0.00123827194120301,0.828469100872243
"1048",-5.47602381784805,-5.51822564406391,6.45967305916784,0.00145111114320613,0.900200309036058
"785",4.87146158866676,4.97002959041807,3.44997168188463,0.0017000035332161,0.900200309036058
"4005",5.3817044161388,5.66190729505574,2.47557001002989,0.00192324556345445,0.900200309036058
"144571",5.3817044161388,5.66190729505574,2.47557001002989,0.00192324556345445,0.900200309036058
"383",5.3817044161388,5.66190729505574,2.47557001002989,0.00192324556345445,0.900200309036058
"57211",-5.28329152158564,-5.3253567170168,6.29328117204992,0.00211899121981026,0.900200309036058
"402160",4.75626451919184,4.85455237299813,3.33455467438352,0.00220023137532209,0.900200309036058
"102723743",4.75626451919184,4.85455237299813,3.33455467438352,0.00220023137532209,0.900200309036058
"1325",4.87901533011879,5.02447737444044,2.87657618993982,0.00253599304309675,0.900200309036058
"101928794",4.39007958099301,4.43951487371929,4.08175447016462,0.00288883645804482,0.900200309036058
"400499",4.6310646509225,4.72902149091427,3.21435528955552,0.00290466438184072,0.900200309036058
"92749",4.6310646509225,4.72902149091427,3.21435528955552,0.00290466438184072,0.900200309036058
"728763",4.28673673348704,4.32167838342543,4.58151613611066,0.00298985704906447,0.900200309036058
"103625681",5.50780480639255,5.96235566253265,2.06233175430666,0.00302847470334165,0.900200309036058
"101927560",5.16035019713042,5.43951487371929,2.3039911568452,0.00317498174828147,0.900200309036058
"255512",5.16035019713042,5.43951487371929,2.3039911568452,0.00317498174828147,0.900200309036058
"105369311",5.16035019713042,5.43951487371929,2.3039911568452,0.00317498174828147,0.900200309036058
"202374",5.16035019713042,5.43951487371929,2.3039911568452,0.00317498174828147,0.900200309036058
"1116",4.70969661931792,4.85455237299813,2.73238409387461,0.00369331811844707,0.900200309036058
"338761",4.70969661931792,4.85455237299813,2.73238409387461,0.00369331811844707,0.900200309036058
"100874231",4.70969661931792,4.85455237299813,2.73238409387461,0.00369331811844707,0.900200309036058
"8651",4.70969661931792,4.85455237299813,2.73238409387461,0.00369331811844707,0.900200309036058
"6528",4.70969661931792,4.85455237299813,2.73238409387461,0.00369331811844707,0.900200309036058
"85477",4.70969661931792,4.85455237299813,2.73238409387461,0.00369331811844707,0.900200309036058
"92340",4.33160300271104,4.39060527323834,3.71465436007886,0.00369490315239313,0.900200309036058
"132203",4.1468883046797,4.1764804678855,4.7166852792495,0.0037540201661425,0.900200309036058
"100127888",4.58592458155739,4.70254927955308,2.91801577802451,0.00382836367499172,0.900200309036058
"100189359",4.49395824352437,4.59151796716434,3.08900273637639,0.00392380793916212,0.900200309036058
"399694",4.49395824352437,4.59151796716434,3.08900273637639,0.00392380793916212,0.900200309036058
"25790",4.36604330633366,4.43951487371929,3.39545624723136,0.00404682972629848,0.900200309036058
"164656",4.36604330633366,4.43951487371929,3.39545624723136,0.00404682972629848,0.900200309036058
"219670",4.28108460508677,4.33997920016837,3.66420605202505,0.00412044560707216,0.900200309036058
"4610",4.1749835537101,4.21712245238284,4.11785942904584,0.00420086162444238,0.900200309036058
"100506380",4.06872242478741,4.09556047250193,4.80100100139519,0.00426570721855755,0.900200309036058
"1368",4.1275310448327,4.1764804678855,3.80935452690338,0.00508231157899317,0.900200309036058
"55167",-4.81116464280986,-4.85280675908275,5.88972756440061,0.00515883119369063,0.900200309036058
"100169759",-6.17245518020004,-6.38360091621025,5.13536758357521,0.00518436876976572,0.900200309036058
"100169756",-6.16981735851688,-6.38095804061979,5.13313864462309,0.00520726056711406,0.900200309036058
"100169757",-6.16981735851688,-6.38095804061979,5.13313864462309,0.00520726056711406,0.900200309036058
"100169758",-6.16981735851688,-6.38095804061979,5.13313864462309,0.00520726056711406,0.900200309036058
"100169755",-6.16805612747329,-6.37919343000556,5.13165046301919,0.00522259559667692,0.900200309036058
"100169753",-6.16667079314268,-6.37780543449466,5.13047992694148,0.00523468620353214,0.900200309036058
"100169754",-6.16667079314268,-6.37780543449466,5.13047992694148,0.00523468620353214,0.900200309036058
"9247",4.24084343806432,4.31398399163543,3.27985437896934,0.00529682318643509,0.900200309036058
"55001",4.34244036611015,4.43951487371929,2.95804940857594,0.00544531332429729,0.900200309036058
"30008",4.34244036611015,4.43951487371929,2.95804940857594,0.00544531332429729,0.900200309036058
"79747",4.34244036611015,4.43951487371929,2.95804940857594,0.00544531332429729,0.900200309036058
"100169751",-6.12771968508556,-6.33877844496441,5.09757733220089,0.00558509627558534,0.900200309036058
"1491",4.51783068371227,4.66190729505574,2.58040995255997,0.0056134112141007,0.900200309036058
"80070",4.51783068371227,4.66190729505574,2.58040995255997,0.0056134112141007,0.900200309036058
"952",4.51783068371227,4.66190729505574,2.58040995255997,0.0056134112141007,0.900200309036058
"127733",4.89876802053991,5.17648046788549,2.12026170988603,0.00566520018273164,0.900200309036058
"9576",4.89876802053991,5.17648046788549,2.12026170988603,0.00566520018273164,0.900200309036058
"120400",4.89876802053991,5.17648046788549,2.12026170988603,0.00566520018273164,0.900200309036058
"716",4.89876802053991,5.17648046788549,2.12026170988603,0.00566520018273164,0.900200309036058
"359",4.89876802053991,5.17648046788549,2.12026170988603,0.00566520018273164,0.900200309036058
"283948",4.89876802053991,5.17648046788549,2.12026170988603,0.00566520018273164,0.900200309036058
"9229",4.89876802053991,5.17648046788549,2.12026170988603,0.00566520018273164,0.900200309036058
"80086",4.89876802053991,5.17648046788549,2.12026170988603,0.00566520018273164,0.900200309036058
"140706",4.89876802053991,5.17648046788549,2.12026170988603,0.00566520018273164,0.900200309036058
"100507244",4.89876802053991,5.17648046788549,2.12026170988603,0.00566520018273164,0.900200309036058
"149465",3.83365868058037,3.85455237299813,4.97561867950323,0.00641296013865466,0.99993906547995
"414918",4.05921250181107,4.11758677883193,3.45317797524279,0.00660613839691838,0.99993906547995
"414318",4.05921250181107,4.11758677883193,3.45317797524279,0.00660613839691838,0.99993906547995
"148713",3.82219975904598,3.85455237299813,4.18636825487208,0.00777282561316801,0.99993906547995
"9770",4.17312165530928,4.26958987227698,2.82094766569586,0.00780233108907532,0.99993906547995
"100188987",4.17312165530928,4.26958987227698,2.82094766569586,0.00780233108907532,0.99993906547995
"27019",4.17312165530928,4.26958987227698,2.82094766569586,0.00780233108907532,0.99993906547995
"102724077",3.92152851726045,3.97002959041807,3.6119300099718,0.00783163457220308,0.99993906547995
"200772",5.14903577963434,5.66190729505574,1.73311672771945,0.00810461278088563,0.99993906547995
"284757",3.81821377660666,3.85455237299813,3.98302540174691,0.0082838775700136,0.99993906547995
"7145",3.71672882345606,3.7390751555782,4.71950553070403,0.00835607570655417,0.99993906547995
"23105",3.93401263354173,3.99205589674807,3.3417565728297,0.00857682107558698,0.99993906547995
"153527",-4.13056450332817,-4.15107217619575,6.16456630881075,0.00880908946614646,0.99993906547995
"10100",4.29647646470389,4.43951487371929,2.41957911785109,0.00899544867813027,0.99993906547995
"2153",4.29647646470389,4.43951487371929,2.41957911785109,0.00899544867813027,0.99993906547995
"116337",4.29647646470389,4.43951487371929,2.41957911785109,0.00899544867813027,0.99993906547995
"645191",4.29647646470389,4.43951487371929,2.41957911785109,0.00899544867813027,0.99993906547995
"1436",4.29647646470389,4.43951487371929,2.41957911785109,0.00899544867813027,0.99993906547995
"51279",3.80997554144558,3.85455237299813,3.63671510446137,0.00940370521749452,0.99993906547995
"100129434",3.91177322329669,3.97619549022537,3.164835571369,0.00968105917039786,0.99993906547995
"956",3.80633144778553,3.85455237299813,3.50802918173145,0.00992675044181993,0.99993906547995
"389799",3.80633144778553,3.85455237299813,3.50802918173145,0.00992675044181993,0.99993906547995
"117154",3.67363760890724,3.70254927955308,4.21893620302167,0.01005981560228,0.99993906547995
"84216",3.52734685232095,3.5413944877385,5.3264685106404,0.0107906831419423,0.99993906547995
"10206",-4.38741157138114,-4.42853598002587,5.53173509303878,0.0109013352273475,0.99993906547995
"130367",3.70643248997754,3.74763716908162,3.66094430820335,0.0111426184473685,0.99993906547995
"388697",4.57901553226616,4.85455237299813,1.92196348939598,0.0112109372209798,0.99993906547995
"4069",4.57901553226616,4.85455237299813,1.92196348939598,0.0112109372209798,0.99993906547995
"101929110",4.57901553226616,4.85455237299813,1.92196348939598,0.0112109372209798,0.99993906547995
"6910",4.57901553226616,4.85455237299813,1.92196348939598,0.0112109372209798,0.99993906547995
"6252",4.57901553226616,4.85455237299813,1.92196348939598,0.0112109372209798,0.99993906547995
"6458",4.57901553226616,4.85455237299813,1.92196348939598,0.0112109372209798,0.99993906547995
"8170",4.57901553226616,4.85455237299813,1.92196348939598,0.0112109372209798,0.99993906547995
"400710",4.57901553226616,4.85455237299813,1.92196348939598,0.0112109372209798,0.99993906547995
"3373",4.57901553226616,4.85455237299813,1.92196348939598,0.0112109372209798,0.99993906547995
"10744",4.57901553226616,4.85455237299813,1.92196348939598,0.0112109372209798,0.99993906547995
