sample  ,gene,tumor,cell_line,E2_status
Brain.3,FAM174A,Brain,ZR751,ED
Brain.3,TIRAP,Brain,ZR751,ED
Brain.3,TMEM40,Brain,ZR751,ED
Brain.3,SYNE4,Brain,ZR751,ED
Brain.3,GULP1,Brain,ZR751,ED
Brain.3,WDR13,Brain,ZR751,ED
Brain.3,DYNLRB2,Brain,ZR751,ED
Brain.3,DCDC2B,Brain,ZR751,ED
Brain.3,CCDC160,Brain,ZR751,ED
Brain.3,CCDC74A,Brain,ZR751,ED
Brain.3,DZIP1L,Brain,ZR751,ED
Brain.3,TMEM8B,Brain,ZR751,ED
Brain.3,H3C6,Brain,ZR751,ED
Brain.3,ZFPM1,Brain,ZR751,ED
Brain.3,NR1H3,Brain,ZR751,ED
Brain.3,KLF4,Brain,ZR751,ED
Brain.3,H2AC6,Brain,ZR751,ED
Brain.3,SHOX,Brain,ZR751,ED
Brain.3,HES6,Brain,ZR751,ED
Brain.3,DMC1,Brain,ZR751,ED
Brain.3,ETS2,Brain,ZR751,ED
Brain.3,GSC,Brain,ZR751,ED
Brain.3,IRX2,Brain,ZR751,ED
Brain.3,DYNLT3,Brain,ZR751,ED
Brain.3,CENPW,Brain,ZR751,ED
Brain.3,CDT1,Brain,ZR751,ED
Brain.3,CCDC22,Brain,ZR751,ED
Brain.3,HRAS,Brain,ZR751,ED
Brain.3,RABGGTA,Brain,ZR751,ED
Brain.3,NAA80,Brain,ZR751,ED
Brain.3,MPDU1,Brain,ZR751,ED
Brain.3,STX4,Brain,ZR751,ED
Brain.3,MPO,Brain,ZR751,ED
Brain.3,GPLD1,Brain,ZR751,ED
Brain.3,GPR183,Brain,ZR751,ED
Brain.3,CLDN1,Brain,ZR751,ED
Brain.3,ZNF423,Brain,ZR751,ED
Brain.3,TSHR,Brain,ZR751,ED
Brain.3,SLC12A4,Brain,ZR751,ED
Brain.3,JPH3,Brain,ZR751,ED
Brain.3,PARP16,Brain,ZR751,ED
Brain.3,HDAC4,Brain,ZR751,ED
Brain.3,FAS,Brain,ZR751,ED
Brain.3,TPD52L1,Brain,ZR751,ED
Brain.3,CTSZ,Brain,ZR751,ED
Brain.3,MIR200C,Brain,ZR751,ED
Brain.3,TNFRSF6B,Brain,ZR751,ED
Brain.3,APIP,Brain,ZR751,ED
Brain.3,RXFP2,Brain,ZR751,ED
Brain.3,COL18A1,Brain,ZR751,ED
Brain.3,DCAF4,Brain,ZR751,ED
Brain.3,DUSP5,Brain,ZR751,ED
Brain.3,RNF217,Brain,ZR751,ED
Brain.3,TMEM69,Brain,ZR751,ED
Brain.3,RNF32,Brain,ZR751,ED
Brain.3,SUPT3H,Brain,ZR751,ED
Brain.3,SNORD13,Brain,ZR751,ED
Brain.3,PYCR2,Brain,ZR751,ED
Brain.3,ABCC11,Brain,ZR751,ED
Brain.3,NMD3,Brain,ZR751,ED
Brain.3,SNHG5,Brain,ZR751,ED
Brain.3,SSC4D,Brain,ZR751,ED
Brain.3,TTC9C,Brain,ZR751,ED
Brain.3,KIAA1549L,Brain,ZR751,ED
Brain.3,KIDINS220,Brain,ZR751,ED
Brain.3,TGM3,Brain,ZR751,ED
Brain.3,WHAMMP3,Brain,ZR751,ED
Brain.3,SNORD116-8,Brain,ZR751,ED
Brain.3,SNORD116-3,Brain,ZR751,ED
Brain.3,SNORD116-6,Brain,ZR751,ED
Brain.3,SNORD116-9,Brain,ZR751,ED
Brain.3,SNORD116-20,Brain,ZR751,ED
Brain.3,SNORD116-15,Brain,ZR751,ED
Brain.3,SNORD116-14,Brain,ZR751,ED
Brain.3,TTLL7,Brain,ZR751,ED
Brain.3,SLC6A9,Brain,ZR751,ED
Brain.3,SLC7A5,Brain,ZR751,ED
Brain.3,PDLIM3,Brain,ZR751,ED
Brain.3,PODXL,Brain,ZR751,ED
Brain.3,UBIAD1,Brain,ZR751,ED
Brain.3,GASK1B,Brain,ZR751,ED
Brain.3,LMBRD2,Brain,ZR751,ED
Brain.3,BTN2A1,Brain,ZR751,ED
Brain.3,GNPDA2,Brain,ZR751,ED
Brain.3,HMGCS2,Brain,ZR751,ED
Brain.3,APOD,Brain,ZR751,ED
Brain.3,RND1,Brain,ZR751,ED
Brain.3,METRN,Brain,ZR751,ED
Brain.3,ZSCAN21,Brain,ZR751,ED
Brain.3,TLDC2,Brain,ZR751,ED
Brain.3,OSER1-DT,Brain,ZR751,ED
Brain.3,POLN,Brain,ZR751,ED
Brain.3,UFSP2,Brain,ZR751,ED
Brain.3,COQ6,Brain,ZR751,ED
Brain.3,IRAK1BP1,Brain,ZR751,ED
Brain.3,KPNA7,Brain,ZR751,ED
Brain.3,ABRAXAS1,Brain,ZR751,ED
Brain.3,RCOR2,Brain,ZR751,ED
Brain.3,ZNF182,Brain,ZR751,ED
Brain.3,ZNF497,Brain,ZR751,ED
Brain.3,FOXO3B,Brain,ZR751,ED
Brain.3,PDE1B,Brain,ZR751,ED
Brain.3,RANBP3L,Brain,ZR751,ED
Brain.3,SLC16A10,Brain,ZR751,ED
Brain.3,SHKBP1,Brain,ZR751,ED
Brain.3,MAPKAPK5-AS1,Brain,ZR751,ED
Brain.3,NOXRED1,Brain,ZR751,ED
Brain.3,R3HCC1,Brain,ZR751,ED
Brain.3,GID4,Brain,ZR751,ED
Brain.3,NOL12,Brain,ZR751,ED
Brain.3,FASTKD2,Brain,ZR751,ED
Brain.3,IFNGR1,Brain,ZR751,ED
Brain.3,FREM2,Brain,ZR751,ED
Brain.3,CPA1,Brain,ZR751,ED
Brain.3,MOGS,Brain,ZR751,ED
Brain.3,GLB1L2,Brain,ZR751,ED
Brain.3,HAS3,Brain,ZR751,ED
Brain.3,GDPGP1,Brain,ZR751,ED
Brain.3,PPP1R3D,Brain,ZR751,ED
Brain.3,MOGAT2,Brain,ZR751,ED
Brain.3,ELFN2,Brain,ZR751,ED
Brain.3,FAM182A,Brain,ZR751,ED
Brain.3,ELOA-AS1,Brain,ZR751,ED
Brain.3,CFLAR-AS1,Brain,ZR751,ED
Brain.3,DRAIC,Brain,ZR751,ED
Brain.3,APOLD1,Brain,ZR751,ED
Brain.3,PYY,Brain,ZR751,ED
Brain.3,WDR18,Brain,ZR751,ED
Brain.3,CYP4V2,Brain,ZR751,ED
Brain.3,SAMD3,Brain,ZR751,ED
Brain.3,SDHB,Brain,ZR751,ED
Brain.3,CMSS1,Brain,ZR751,ED
Brain.3,CEP57L1,Brain,ZR751,ED
Brain.3,SNORD68,Brain,ZR751,ED
Brain.3,GABRG3,Brain,ZR751,ED
Brain.3,XKR9,Brain,ZR751,ED
Brain.3,C10orf88,Brain,ZR751,ED
Brain.3,TMEM161B,Brain,ZR751,ED
Brain.3,GATD1,Brain,ZR751,ED
Brain.3,FAM71C,Brain,ZR751,ED
Brain.3,MYO1G,Brain,ZR751,ED
Brain.3,ZEB1-AS1,Brain,ZR751,ED
Brain.3,GTPBP8,Brain,ZR751,ED
Brain.3,JAKMIP3,Brain,ZR751,ED
Brain.3,C4orf36,Brain,ZR751,ED
Brain.3,MIR491,Brain,ZR751,ED
Brain.3,LINC01124,Brain,ZR751,ED
Brain.3,LINC01138,Brain,ZR751,ED
Brain.3,BMS1P17,Brain,ZR751,ED
Brain.3,MIRLET7D,Brain,ZR751,ED
Brain.3,PROB1,Brain,ZR751,ED
Brain.3,SSMEM1,Brain,ZR751,ED
Brain.3,RPL13AP17,Brain,ZR751,ED
Brain.3,UNC13C,Brain,ZR751,ED
Brain.3,SPINK8,Brain,ZR751,ED
Brain.3,AJM1,Brain,ZR751,ED
Brain.3,MAMDC4,Brain,ZR751,ED
Brain.3,GASK1A,Brain,ZR751,ED
Brain.3,SCARNA9,Brain,ZR751,ED
Brain.3,SIK1B,Brain,ZR751,ED
Brain.3,LINC00571,Brain,ZR751,ED
Brain.3,SMIM31,Brain,ZR751,ED
Brain.3,RERE-AS1,Brain,ZR751,ED
Brain.3,PITRM1-AS1,Brain,ZR751,ED
Brain.3,SNORD21,Brain,ZR751,ED
Brain.3,SCAT1,Brain,ZR751,ED
Brain.3,PINK1-AS,Brain,ZR751,ED
Brain.3,C7orf66,Brain,ZR751,ED
Brain.3,PRNCR1,Brain,ZR751,ED
Brain.3,C2CD4D,Brain,ZR751,ED
Brain.3,MIR3176,Brain,ZR751,ED
Brain.3,SNORD9,Brain,ZR751,ED
Brain.3,LINC02389,Brain,ZR751,ED
Brain.3,SNORD88C,Brain,ZR751,ED
Brain.3,AL357075.3,Brain,ZR751,ED
Brain.2,PRCP,Brain,ZR751,ED
Brain.2,RHOT1,Brain,ZR751,ED
Brain.2,ITGB5,Brain,ZR751,ED
Brain.2,GRK3,Brain,ZR751,ED
Brain.2,PHPT1,Brain,ZR751,ED
Brain.2,FN1,Brain,ZR751,ED
Brain.2,FUCA1,Brain,ZR751,ED
Brain.2,GTF2F1,Brain,ZR751,ED
Brain.2,CISD2,Brain,ZR751,ED
Brain.2,TUBA1A,Brain,ZR751,ED
Brain.2,GGT1,Brain,ZR751,ED
Brain.2,CRAT,Brain,ZR751,ED
Brain.2,TPX2,Brain,ZR751,ED
Brain.2,ZBTB46,Brain,ZR751,ED
Brain.2,VARS2,Brain,ZR751,ED
Brain.2,CPT2,Brain,ZR751,ED
Brain.2,ANTKMT,Brain,ZR751,ED
Brain.2,LRAT,Brain,ZR751,ED
Brain.2,PRPF19,Brain,ZR751,ED
Brain.2,MAGT1,Brain,ZR751,ED
Brain.2,FAM177A1,Brain,ZR751,ED
Brain.2,LRRC37A6P,Brain,ZR751,ED
Brain.2,GEMIN4,Brain,ZR751,ED
Brain.2,TUBGCP4,Brain,ZR751,ED
Brain.2,ZNF653,Brain,ZR751,ED
Brain.2,FBXL13,Brain,ZR751,ED
Brain.2,WDR19,Brain,ZR751,ED
Brain.2,CRISPLD2,Brain,ZR751,ED
Brain.2,FAM13A-AS1,Brain,ZR751,ED
Brain.2,DENND3,Brain,ZR751,ED
Brain.2,SLC35A3,Brain,ZR751,ED
Brain.2,KLF5,Brain,ZR751,ED
Brain.2,PARPBP,Brain,ZR751,ED
Brain.2,CMIP,Brain,ZR751,ED
Brain.2,IGF2BP3,Brain,ZR751,ED
Brain.2,CABLES2,Brain,ZR751,ED
Brain.2,HARS1,Brain,ZR751,ED
Brain.2,PCOLCE,Brain,ZR751,ED
Brain.2,SEPTIN1,Brain,ZR751,ED
Brain.2,BUD31,Brain,ZR751,ED
Brain.2,ATXN7L1,Brain,ZR751,ED
Brain.2,SLC4A1AP,Brain,ZR751,ED
Brain.2,ZNF837,Brain,ZR751,ED
Brain.2,SPRYD3,Brain,ZR751,ED
Brain.2,APC2,Brain,ZR751,ED
Brain.2,RAD17,Brain,ZR751,ED
Brain.2,PIEZO1,Brain,ZR751,ED
Brain.2,MNAT1,Brain,ZR751,ED
Brain.2,MAST3,Brain,ZR751,ED
Brain.2,ANXA11,Brain,ZR751,ED
Brain.2,CD99L2,Brain,ZR751,ED
Brain.2,PCDHGC3,Brain,ZR751,ED
Brain.2,ANGPT2,Brain,ZR751,ED
Brain.2,MB,Brain,ZR751,ED
Brain.2,ARFIP2,Brain,ZR751,ED
Brain.2,OBI1,Brain,ZR751,ED
Brain.2,FMO5,Brain,ZR751,ED
Brain.2,NAAA,Brain,ZR751,ED
Brain.2,UCP2,Brain,ZR751,ED
Brain.2,GALE,Brain,ZR751,ED
Brain.2,FAM111A,Brain,ZR751,ED
Brain.2,ANKS6,Brain,ZR751,ED
Brain.2,CENPS,Brain,ZR751,ED
Brain.2,SPATA5L1,Brain,ZR751,ED
Brain.2,LAMTOR2,Brain,ZR751,ED
Brain.2,ZNF367,Brain,ZR751,ED
Brain.2,MPND,Brain,ZR751,ED
Brain.2,EXOSC2,Brain,ZR751,ED
Brain.2,STARD7,Brain,ZR751,ED
Brain.2,ZFYVE19,Brain,ZR751,ED
Brain.2,EXOC6,Brain,ZR751,ED
Brain.2,TBC1D8B,Brain,ZR751,ED
Brain.2,CENPS-CORT,Brain,ZR751,ED
Brain.2,DISP1,Brain,ZR751,ED
Brain.2,CDC26,Brain,ZR751,ED
Brain.2,NUDT19,Brain,ZR751,ED
Brain.2,TRMT10C,Brain,ZR751,ED
Brain.2,LINS1,Brain,ZR751,ED
Brain.2,BCKDK,Brain,ZR751,ED
Brain.2,GAREM1,Brain,ZR751,ED
Brain.2,SFT2D3,Brain,ZR751,ED
Brain.2,UBTD2,Brain,ZR751,ED
Brain.2,CCDC43,Brain,ZR751,ED
Brain.2,RPL10A,Brain,ZR751,ED
Brain.2,TMEM9,Brain,ZR751,ED
Brain.2,ATPSCKMT,Brain,ZR751,ED
Brain.2,TP53INP2,Brain,ZR751,ED
Brain.2,KAZALD1,Brain,ZR751,ED
Brain.2,MPZL2,Brain,ZR751,ED
Brain.2,GHITM,Brain,ZR751,ED
Brain.2,ATP6V1E2,Brain,ZR751,ED
Brain.2,IFI30,Brain,ZR751,ED
Brain.2,ORMDL1,Brain,ZR751,ED
Brain.2,SH3BGRL3,Brain,ZR751,ED
Brain.2,CUTALP,Brain,ZR751,ED
Brain.2,DCAF12,Brain,ZR751,ED
Brain.2,ZNHIT6,Brain,ZR751,ED
Brain.2,NCK1-DT,Brain,ZR751,ED
Brain.2,CCDC30,Brain,ZR751,ED
Brain.2,PWWP2A,Brain,ZR751,ED
Brain.2,TRAM1L1,Brain,ZR751,ED
Brain.2,NFKBIB,Brain,ZR751,ED
Brain.2,ADAMTSL4-AS1,Brain,ZR751,ED
Brain.2,KLHL42,Brain,ZR751,ED
Brain.2,SSR1,Brain,ZR751,ED
Brain.2,MYRIP,Brain,ZR751,ED
Brain.2,TNFSF13,Brain,ZR751,ED
Brain.2,TNFSF12-TNFSF13,Brain,ZR751,ED
Brain.2,ESR1,Brain,ZR751,ED
Brain.2,CYTH3,Brain,ZR751,ED
Brain.2,ADGRB2,Brain,ZR751,ED
Brain.2,ZNF532,Brain,ZR751,ED
Brain.2,ZDHHC6,Brain,ZR751,ED
Brain.2,ZDHHC12,Brain,ZR751,ED
Brain.2,TSPAN33,Brain,ZR751,ED
Brain.2,PKN3,Brain,ZR751,ED
Brain.2,DNAH3,Brain,ZR751,ED
Brain.2,TBRG4,Brain,ZR751,ED
Brain.2,PSMG4,Brain,ZR751,ED
Brain.2,C1GALT1,Brain,ZR751,ED
Brain.2,ZNF761,Brain,ZR751,ED
Brain.2,KLB,Brain,ZR751,ED
Brain.2,PHKA1,Brain,ZR751,ED
Brain.2,TAF12,Brain,ZR751,ED
Brain.2,BRMS1,Brain,ZR751,ED
Brain.2,MBP,Brain,ZR751,ED
Brain.2,FAM241A,Brain,ZR751,ED
Brain.2,PARP9,Brain,ZR751,ED
Brain.2,IFNGR1,Brain,ZR751,ED
Brain.2,GRIA2,Brain,ZR751,ED
Brain.2,HTR6,Brain,ZR751,ED
Brain.2,MMGT1,Brain,ZR751,ED
Brain.2,ATP13A3,Brain,ZR751,ED
Brain.2,SEPSECS,Brain,ZR751,ED
Brain.2,PTPN13,Brain,ZR751,ED
Brain.2,DGKE,Brain,ZR751,ED
Brain.2,TEN1,Brain,ZR751,ED
Brain.2,LACC1,Brain,ZR751,ED
Brain.2,NOD1,Brain,ZR751,ED
Brain.2,RHOV,Brain,ZR751,ED
Brain.2,SPATA2L,Brain,ZR751,ED
Brain.2,SARM1,Brain,ZR751,ED
Brain.2,TCAIM,Brain,ZR751,ED
Brain.2,ZNRF3,Brain,ZR751,ED
Brain.2,CNOT2-DT,Brain,ZR751,ED
Brain.2,GAMT,Brain,ZR751,ED
Brain.2,ZNF142,Brain,ZR751,ED
Brain.2,NKRF,Brain,ZR751,ED
Brain.2,DBNL,Brain,ZR751,ED
Brain.2,SLC46A1,Brain,ZR751,ED
Brain.2,TEN1-CDK3,Brain,ZR751,ED
Brain.2,NEPRO,Brain,ZR751,ED
Brain.2,TRAPPC11,Brain,ZR751,ED
Brain.2,KLHL11,Brain,ZR751,ED
Brain.2,TNK1,Brain,ZR751,ED
Brain.2,SYNE4,Brain,ZR751,ED
Brain.2,MEIOC,Brain,ZR751,ED
Brain.2,SMARCA5-AS1,Brain,ZR751,ED
Brain.2,MT-TR,Brain,ZR751,ED
Brain.2,A1BG,Brain,ZR751,ED
Brain.2,SNORA56,Brain,ZR751,ED
Brain.2,GAS8-AS1,Brain,ZR751,ED
Brain.2,LINC01106,Brain,ZR751,ED
Brain.2,ZNF804B,Brain,ZR751,ED
Brain.2,LINC01123,Brain,ZR751,ED
Brain.2,SRGAP2D,Brain,ZR751,ED
Brain.2,MIR1914,Brain,ZR751,ED
Brain.2,MIR548AR,Brain,ZR751,ED
