genes,logFC,logCPM,PValue,FDR
11160,-4.299611229,8.523994634,0.008654158,0.170816069
3964,-4.301641069,8.525706403,0.008654158,0.170816069
4519,-4.318810125,12.14872855,0.001367213,0.083560861
10015,-4.351147359,8.567461511,0.007882015,0.16378827
29956,-4.448107504,8.649282376,0.006587261,0.153260186
6125,-4.457332208,9.520703743,0.003280915,0.116109717
11226,-4.46178688,8.660831063,0.006307488,0.152406523
23389,-4.48787145,8.682856722,0.006042951,0.149491085
57535,-4.497643518,8.691109605,0.005916077,0.149491085
3181,-4.501202769,11.18756381,0.001197823,0.080292749
23394,-4.524832113,8.714075635,0.005555627,0.148007602
4853,-4.536990481,9.588778496,0.002783324,0.107106443
283820,-4.54196144,7.602029179,0.021844311,0.226704704
1981,-4.543760599,9.594572223,0.002753749,0.107106443
3178,-4.548700058,9.010543734,0.004392672,0.12983446
3169,-4.574828808,9.621176317,0.002584608,0.106140441
148362,-4.614108848,8.789534935,0.004632088,0.132303043
10956,-4.718075869,8.877517017,0.003756274,0.121961512
6136,-4.766893607,8.918873988,0.003429233,0.116109717
805,-4.779080998,8.929203651,0.003368314,0.116109717
140890,-4.832003984,8.974083277,0.002978923,0.110539312
2029,-4.845980402,8.985942184,0.00292816,0.110539312
23468,-4.947346887,9.072040207,0.002359911,0.106140441
23019,-4.957038171,9.080280338,0.002322376,0.106140441
9898,-4.964103965,9.086289102,0.002285612,0.106140441
55672,-5.099138593,7.036568712,0.031333607,0.267153256
10905,-5.153020816,9.247275511,0.001547184,0.08930691
2058,-5.210328737,9.296247107,0.00136524,0.083560861
55699,-5.290192829,9.364609483,0.001148564,0.080292749
8826,-5.362953702,9.427015152,0.000986647,0.077284069
5310,-5.56352837,7.437985657,0.013384474,0.179754139
677829,-5.595005203,10.51191017,0.000290345,0.040703962
11042,-5.619898528,6.853428233,0.045106686,0.305314961
71,-5.694464943,10.60069364,0.000233991,0.040703962
114599,-5.807755173,9.811411006,0.000377268,0.045393521
26784,-6.790877449,10.68252851,4.29624E-05,0.017280751
